T,AX,AY,AZ,GX,GY,GZ
46,-3.430891,2.442086,-6.442797,-0.029178,0.026779,0.003464
61,-3.603273,2.394202,-6.461950,-0.032775,0.012257,0.001599
76,-3.440468,2.449268,-6.359000,-0.034507,0.017587,0.004530
91,-3.521871,2.506729,-6.476315,-0.039170,0.039170,0.001332
106,-3.440468,2.463634,-6.327875,-0.033308,0.002398,0.001599
121,-3.466804,2.418144,-6.392519,-0.034773,0.036239,0.001332
136,-3.584120,2.501941,-6.414066,-0.036639,0.033308,0.000400
151,-3.349488,2.477999,-6.392519,-0.035440,0.021583,0.000400
166,-3.399766,2.375048,-6.536170,-0.038504,0.023715,0.000799
181,-3.459621,2.403779,-6.519411,-0.042234,0.016920,0.006928
196,-3.572149,2.454057,-6.363788,-0.035706,-0.001865,0.004796
211,-3.471592,2.525883,-6.409278,-0.032109,0.016787,0.004263
226,-3.426103,2.564190,-6.392519,-0.028911,0.013590,0.001599
241,-3.378219,2.384625,-6.385336,-0.023449,-0.000533,0.000266
256,-3.536236,2.456451,-6.464345,-0.027446,0.032908,0.003597
271,-3.466804,2.487576,-6.359000,-0.027579,-0.003331,0.002798
286,-3.318363,2.430115,-6.284780,-0.025714,0.015721,0.006662
301,-3.663129,2.401384,-6.435614,-0.032908,0.034374,0.009992
316,-3.445256,2.418144,-6.356606,-0.029711,0.007994,0.008127
331,-3.387795,2.511518,-6.452374,-0.037038,0.042501,0.007594
346,-3.387795,2.566584,-6.572083,-0.028378,0.011325,-0.001199
361,-3.327940,2.537854,-6.473921,-0.017720,-0.016387,-0.003198
376,-3.538630,2.470816,-6.435614,-0.012257,-0.013057,-0.007328
391,-3.548207,2.454057,-6.442797,-0.006528,-0.037438,-0.006395
406,-3.325546,2.482787,-6.392519,-0.000799,-0.037971,-0.015721
421,-3.596091,2.422932,-6.409278,0.000000,-0.021717,-0.023049
436,-3.433285,2.533065,-6.461950,0.026247,-0.082204,-0.026646
451,-3.545813,2.324770,-6.421249,0.021450,-0.041035,-0.031709
466,-3.411737,2.367865,-6.397307,0.014655,-0.054225,-0.033841
481,-3.476381,2.339135,-6.373365,-0.002798,-0.033441,-0.027446
496,-3.605668,2.252944,-6.373365,-0.023582,-0.019985,-0.023449
511,-3.622427,2.377442,-6.493075,-0.026513,-0.002931,-0.018386
526,-3.447650,2.444480,-6.344635,-0.014922,-0.006528,-0.023982
541,-3.555389,2.384625,-6.349423,-0.018652,-0.001066,-0.031709
556,-3.586514,2.382231,-6.382942,-0.022383,-0.019585,-0.031309
571,-3.722984,2.245761,-6.332664,-0.037838,-0.015322,-0.026913
586,-3.586514,2.288857,-6.349423,-0.062219,-0.001466,-0.025447
601,-3.471592,2.387019,-6.356606,-0.077407,0.023315,-0.022383
616,-3.552995,2.422932,-6.428432,-0.080205,0.024648,-0.026247
631,-3.612850,2.437297,-6.416461,-0.079406,0.040369,-0.031842
646,-3.414132,2.485181,-6.397307,-0.073144,0.019452,-0.034374
661,-3.452439,2.475605,-6.438008,-0.065017,0.030510,-0.038637
676,-3.567360,2.401384,-6.397307,-0.053292,-0.022250,-0.039703
691,-3.641581,2.418144,-6.359000,-0.054492,-0.021184,-0.038904
706,-3.620033,2.494758,-6.282385,-0.043167,-0.010792,-0.041168
721,-3.514688,2.501941,-6.327875,-0.033841,-0.010658,-0.039836
736,-3.608062,2.501941,-6.385336,-0.023182,-0.003198,-0.046498
751,-3.754108,2.413355,-6.394913,-0.016787,0.004263,-0.052893
766,-3.557784,2.537854,-6.356606,-0.006129,-0.015188,-0.062086
781,-3.567360,2.557007,-6.387730,-0.011058,0.005063,-0.061553
796,-3.667917,2.365471,-6.354211,-0.007861,-0.008260,-0.065017
811,-3.734955,2.264915,-6.454768,-0.016787,0.011458,-0.055691
826,-3.634398,2.257732,-6.323087,-0.014655,0.011058,-0.053825
841,-3.576937,2.229002,-6.339846,-0.023449,0.015055,-0.043167
856,-3.620033,2.219425,-6.327875,-0.029711,0.027712,-0.033974
871,-3.689465,2.097321,-6.325481,-0.033974,0.022783,-0.026380
886,-3.775656,2.140416,-6.335058,-0.054625,0.057423,-0.013590
901,-3.526659,2.303222,-6.347029,-0.062086,0.052093,0.005196
916,-3.651158,2.248155,-6.370971,-0.076075,0.101522,0.021184
931,-3.584120,2.334347,-6.454768,-0.068081,0.063818,0.023715
946,-3.545813,2.379837,-6.488286,-0.064884,0.066482,0.022250
961,-3.569755,2.475605,-6.435614,-0.058888,0.035440,0.024115
976,-3.337517,2.458845,-6.344635,-0.050361,0.034773,0.025714
991,-3.715801,2.375048,-6.471527,-0.049162,0.022649,0.023715
1006,-3.579331,2.353500,-6.394913,-0.042634,0.016121,0.030110
1021,-3.667917,2.305616,-6.392519,-0.037438,0.005329,0.031842
1036,-3.438074,2.348712,-6.409278,-0.049296,0.030243,0.037438
1051,-3.627216,2.391808,-6.550536,-0.053026,0.039436,0.039703
1066,-3.476381,2.398990,-6.320693,-0.050228,0.019585,0.035173
1081,-3.691859,2.394202,-6.445191,-0.055824,0.049962,0.035173
1096,-3.371036,2.554613,-6.461950,-0.045032,0.000799,0.029977
1111,-3.620033,2.365471,-6.380548,-0.051694,0.051294,0.036239
1126,-3.699042,2.494758,-6.303933,-0.046231,0.025047,0.030910
1141,-3.445256,2.557007,-6.378153,-0.035040,0.019452,0.028511
1156,-3.615244,2.466028,-6.430826,-0.029044,0.010525,0.024914
1171,-3.464410,2.466028,-6.380548,-0.036772,0.005729,0.024648
