T,AX,AY,AZ,GX,GY,GZ
46,-4.716577,2.164358,-5.887342,-0.028778,0.019718,0.002265
61,-4.637568,2.087744,-5.930438,-0.026513,0.026646,0.005729
76,-4.584896,2.094926,-5.944803,-0.037172,0.022516,0.007994
91,-4.537012,2.169147,-5.832275,-0.024914,0.017453,0.008127
106,-4.687847,2.039860,-5.839458,-0.020651,0.013590,0.003064
121,-4.556166,2.056619,-5.853823,-0.019452,0.005995,-0.001199
136,-4.625597,1.953669,-5.992687,-0.020518,0.009859,-0.001865
151,-4.608838,1.874660,-5.911284,-0.020784,-0.012790,0.000799
166,-4.721365,1.884237,-5.951985,-0.027579,0.017720,-0.000266
181,-4.819528,1.939303,-5.887342,-0.031309,0.002798,0.002931
196,-4.592079,1.996764,-5.846641,-0.040103,0.019851,0.003464
211,-4.668693,2.015918,-5.856217,-0.037438,0.024115,0.002398
226,-4.685452,2.001553,-5.983110,-0.035440,0.016387,0.007461
241,-4.695029,2.073379,-5.887342,-0.034107,0.019718,0.005862
256,-4.587290,2.130840,-5.894525,-0.041035,0.015055,0.008127
271,-4.553771,2.221819,-5.853823,-0.034907,0.020251,0.008793
286,-4.692635,2.070984,-5.875371,-0.025447,-0.000933,0.004663
301,-4.654328,2.080561,-5.880159,-0.030776,0.014522,0.001332
316,-4.647145,2.082955,-5.846641,-0.031176,0.009459,0.005063
331,-4.558560,2.049437,-5.791574,-0.029044,0.012391,0.005329
346,-4.754885,1.896208,-5.959168,-0.032242,0.029311,0.002132
361,-4.654328,1.963245,-5.899313,-0.031709,0.009326,0.001998
376,-4.697423,1.982399,-5.949591,-0.034507,0.026513,0.004930
391,-4.577713,1.862689,-5.894525,-0.037305,0.005063,0.003730
406,-4.656722,1.960851,-5.896919,-0.040902,0.027179,0.000400
421,-4.797980,1.977611,-5.966351,-0.036905,0.010259,0.005329
436,-4.522647,2.097321,-5.951985,-0.038504,0.004530,0.000266
451,-4.683058,2.169147,-5.841852,-0.040236,0.016920,0.001332
466,-4.558560,2.044648,-5.827487,-0.033841,0.000933,0.004263
481,-4.752491,2.082955,-5.961562,-0.033841,0.032375,0.001066
496,-4.601655,2.161964,-5.880159,-0.030510,0.001998,0.001865
511,-4.541800,2.154782,-5.940014,-0.021717,0.023049,0.002798
526,-4.709394,2.037466,-5.856217,-0.023582,0.005729,0.005329
541,-4.680664,1.886631,-5.906496,-0.035040,0.017720,0.007194
556,-4.764462,2.082955,-5.987898,-0.039037,0.020384,0.001732
571,-4.534618,1.996764,-5.863400,-0.030377,0.016521,0.000933
586,-4.728548,1.917755,-5.930438,-0.032508,0.033708,-0.000266
601,-4.656722,1.917755,-5.896919,-0.034640,0.009992,-0.000133
616,-4.733336,2.056619,-5.951985,-0.038237,0.027845,0.000933
631,-4.582502,2.013524,-5.813122,-0.036239,0.010792,0.002398
646,-4.575319,2.042254,-5.930438,-0.036905,0.022116,0.003331
661,-4.788404,2.042254,-5.872977,-0.037704,0.015588,0.002531
676,-4.654328,2.061408,-5.896919,-0.031043,0.011591,0.005196
691,-4.644751,2.130840,-5.849035,-0.031309,0.016254,0.006528
706,-4.560954,2.051831,-5.911284,-0.029577,0.007194,0.007461
721,-4.666299,2.039860,-5.882554,-0.036239,0.020784,0.008527
736,-4.764462,2.126051,-5.913678,-0.025580,0.010525,0.000799
751,-4.616021,2.023100,-5.925649,-0.027446,0.007861,0.005063
766,-4.613626,2.018312,-5.937620,-0.035440,0.023848,0.002265
781,-4.718971,2.013524,-5.858612,-0.027712,0.011591,0.001199
796,-4.690241,1.970428,-5.916072,-0.027446,0.016254,-0.000400
811,-4.587290,2.015918,-5.872977,-0.028511,0.015055,-0.002398
826,-4.594473,1.948880,-5.899313,-0.028645,0.004796,0.001732
841,-4.596867,1.922544,-5.918467,-0.033041,0.000533,0.002798
856,-4.738125,2.001553,-5.796362,-0.036905,0.021850,0.005729
871,-4.601655,2.047042,-5.880159,-0.036905,0.001599,0.005862
886,-4.544195,2.130840,-5.846641,-0.038770,0.020784,0.009593
901,-4.697423,2.051831,-5.918467,-0.032508,0.021983,0.008394
916,-4.716577,2.018312,-5.944803,-0.035573,0.010925,0.006662
931,-4.546589,2.181118,-5.956774,-0.029711,0.012391,0.006395
946,-4.575319,2.087744,-5.872977,-0.027446,0.015855,0.006928
961,-4.666299,1.982399,-5.901707,-0.032908,0.016787,0.003864
976,-4.716577,1.982399,-5.841852,-0.028511,0.006262,0.003064
991,-4.639963,1.948880,-5.779603,-0.029577,0.016920,0.003331
1006,-4.594473,2.030283,-5.810728,-0.027446,0.010658,0.003730
1021,-4.707000,1.975216,-5.892130,-0.027845,0.017720,0.004796
1036,-4.728548,1.958457,-5.951985,-0.034907,0.020118,0.003864
1051,-4.687847,1.984793,-5.916072,-0.033841,0.021051,0.004130
1066,-4.546589,2.037466,-5.870583,-0.034907,0.011858,0.005329
1081,-4.630386,2.049437,-5.880159,-0.032109,0.026646,0.003331
1096,-4.735731,2.008735,-5.930438,-0.036372,0.015322,0.005862
1111,-4.541800,2.085350,-5.841852,-0.035573,0.013723,0.006129
1126,-4.601655,2.185906,-5.920861,-0.033974,0.018253,0.004930
1141,-4.522647,2.114080,-5.832275,-0.026913,0.007061,0.003997
1156,-4.754885,2.094926,-5.995081,-0.029044,0.028511,0.001732
1171,-4.659116,2.068590,-5.834670,-0.026779,-0.000666,0.001732
1186,-4.606444,2.042254,-5.904101,-0.026913,0.028778,0.002265
1201,-4.659116,1.939303,-5.863400,-0.028112,0.007328,0.005329
1216,-4.699818,1.920150,-5.906496,-0.031176,0.024515,0.005196
1231,-4.841076,1.982399,-5.956774,-0.039037,0.018919,0.007328
1246,-4.537012,1.980005,-5.884948,-0.036106,0.004930,0.007328
1261,-4.608838,2.042254,-5.896919,-0.040236,0.033308,0.005729
1276,-4.711789,2.044648,-5.810728,-0.033441,0.007328,0.001998
1291,-4.745308,2.035071,-5.846641,-0.034107,0.017187,0.004397
1306,-4.548983,2.157176,-5.808333,-0.036905,0.021583,0.006129
1321,-4.594473,2.157176,-5.884948,-0.034107,0.017453,0.004930
