T,AX,AY,AZ,GX,GY,GZ
46,-3.943250,-0.047884,-6.993463,0.043567,0.014655,-0.122040
61,-3.806781,0.378284,-6.821081,-0.075675,0.042101,-0.069946
76,-3.888184,0.919373,-6.852205,-0.098591,0.063951,-0.006662
91,-3.823540,1.244985,-6.739678,-0.039570,0.065550,0.048763
106,-3.751714,1.077391,-6.897695,0.022649,0.068214,0.092596
121,-3.730166,0.418985,-6.792350,0.040769,0.088732,0.094861
136,-3.543418,0.112527,-6.742072,0.041302,0.096060,0.037838
151,-3.562572,-0.217872,-6.684611,0.021717,0.100057,-0.025580
166,-3.409343,-0.102951,-6.627150,-0.024648,0.102988,-0.086201
181,-3.380613,0.126893,-6.493075,-0.014256,0.077407,-0.128968
196,-3.414132,0.330400,-6.409278,0.010658,0.053959,-0.144423
211,-3.567360,0.509965,-6.356606,0.033574,0.010126,-0.120308
226,-3.385401,0.682347,-6.392519,0.044233,-0.038504,-0.054625
241,-3.502717,0.785298,-6.461950,0.035706,-0.089798,0.037038
256,-3.744531,0.754174,-6.414066,0.014922,-0.089665,0.128435
271,-3.955221,0.517148,-6.562507,-0.018519,-0.014522,0.195583
286,-3.643975,0.232238,-6.552930,0.007194,0.044766,0.166806
301,-3.332729,-0.090980,-6.490681,0.070346,0.065550,0.047564
316,-3.301604,-0.471658,-6.526594,0.111914,0.022383,-0.081804
331,-3.533842,-0.562637,-6.849811,0.093662,-0.040369,-0.166539
346,-3.699042,-0.289698,-6.835446,0.052093,-0.044366,-0.189188
361,-3.682282,-0.031125,-6.890512,0.005729,-0.041035,-0.157080
376,-3.720589,0.280122,-6.773197,-0.027712,-0.033175,-0.069147
391,-3.991134,0.469264,-6.849811,-0.066749,-0.000533,0.051427
406,-3.983952,0.675165,-6.859388,-0.076741,0.042501,0.131100
421,-3.940856,0.699107,-6.856994,-0.039170,0.063551,0.161743
436,-3.770868,0.311246,-6.766014,0.001332,0.124038,0.113513
451,-3.794810,-0.306458,-6.744466,0.016121,0.149485,0.030643
466,-3.416526,-0.347159,-6.643909,0.021717,0.121240,-0.082470
481,-3.409343,-0.342371,-6.598420,0.015855,0.067548,-0.170403
496,-3.428497,-0.095768,-6.483498,-0.001199,0.023982,-0.205309
511,-3.684676,0.225055,-6.464345,-0.007594,0.016121,-0.180395
526,-3.548207,0.452504,-6.555324,-0.015055,-0.011458,-0.094194
541,-3.727772,0.730232,-6.619967,-0.017054,-0.012657,0.012257
556,-3.816357,0.818817,-6.785168,0.003597,-0.021583,0.095260
