T,AX,AY,AZ,GX,GY,GZ
46,-4.551377,2.008735,-5.961562,-0.021450,0.021051,0.005196
61,-4.656722,1.848324,-5.839458,-0.025714,0.008394,0.001732
76,-4.565742,1.860295,-5.906496,-0.031975,0.016121,-0.001199
91,-4.601655,1.958457,-5.951985,-0.035706,0.016521,-0.001998
106,-4.508282,1.891419,-5.990293,-0.043034,0.011591,-0.000133
121,-4.577713,1.948880,-5.908890,-0.043700,0.018919,0.002132
136,-4.639963,2.123657,-5.968745,-0.045032,0.009326,0.000666
151,-4.479551,2.152387,-5.872977,-0.042101,0.011724,0.003597
166,-4.434062,2.195483,-5.877765,-0.041168,0.006262,0.006262
181,-4.517859,2.243367,-5.918467,-0.042368,0.007328,0.005063
196,-4.608838,2.264915,-5.923255,-0.032508,0.006528,0.004130
211,-4.618415,2.212242,-5.805939,-0.026513,-0.002665,0.002265
226,-4.438850,2.190695,-5.884948,-0.023715,0.009726,0.003730
241,-4.611232,2.090138,-5.935226,-0.018919,0.010658,0.001865
256,-4.673481,2.049437,-5.892130,-0.020651,0.009992,0.003464
271,-4.572925,2.025495,-5.911284,-0.022649,0.011724,0.003331
286,-4.589684,2.070984,-5.937620,-0.029977,0.016121,0.004530
301,-4.556166,2.020706,-5.837064,-0.027046,0.018519,0.003064
316,-4.661510,1.982399,-5.904101,-0.026779,0.017587,0.005862
331,-4.637568,1.953669,-5.930438,-0.029711,0.012124,0.006928
346,-4.424485,1.936909,-5.798757,-0.033708,0.006528,0.009060
361,-4.592079,1.968034,-5.935226,-0.036106,0.031043,0.000666
376,-4.589684,1.989582,-5.832275,-0.034107,0.001998,0.004130
391,-4.606444,1.996764,-5.937620,-0.032109,0.022383,0.003198
406,-4.501099,2.003947,-5.849035,-0.037838,0.014655,0.002531
421,-4.477157,2.118868,-5.942409,-0.034640,0.017853,-0.003331
436,-4.692635,2.149993,-5.858612,-0.041435,0.027712,0.001599
451,-4.525041,2.142811,-5.884948,-0.038504,0.000266,0.004397
466,-4.505888,2.207454,-5.920861,-0.037038,0.023449,0.003064
481,-4.460398,2.130840,-5.920861,-0.035440,0.005596,0.007994
496,-4.577713,2.130840,-5.985504,-0.031309,0.013989,0.007461
511,-4.572925,2.166753,-5.997475,-0.027712,-0.001865,0.004263
526,-4.467580,2.099715,-5.940014,-0.026113,0.005729,0.000533
541,-4.548983,2.128445,-5.829881,-0.024781,0.006528,-0.001199
556,-4.584896,2.039860,-6.050148,-0.026913,0.000000,-0.000533
571,-4.661510,1.987187,-5.944803,-0.030243,0.009859,-0.000666
586,-4.589684,2.059013,-5.973533,-0.029311,-0.003997,-0.005596
601,-4.604050,2.056619,-5.916072,-0.027712,0.007861,-0.002665
616,-4.673481,2.001553,-5.956774,-0.031975,0.013590,-0.000799
631,-4.568137,2.111686,-5.940014,-0.030643,0.010392,0.000933
646,-4.551377,2.169147,-5.858612,-0.030643,0.014522,0.004930
661,-4.446033,2.190695,-5.956774,-0.031842,0.007861,0.000666
676,-4.575319,2.126051,-5.894525,-0.026646,0.012257,0.003064
691,-4.675876,2.011129,-5.963956,-0.022783,0.008926,0.007328
706,-4.594473,2.061408,-6.014235,-0.029444,0.007727,0.005596
721,-4.505888,2.104503,-5.966351,-0.025047,0.009459,0.005329
736,-4.620809,1.972822,-5.858612,-0.026247,0.009859,0.004796
751,-4.675876,2.001553,-5.966351,-0.029577,0.021051,0.004263
766,-4.620809,2.011129,-5.805939,-0.035306,0.017320,0.003464
781,-4.826711,2.097321,-5.674258,-0.057156,-0.015721,0.002132
796,-4.481946,2.171541,-6.129156,-0.035706,0.041701,0.006662
811,-4.707000,1.970428,-6.177040,-0.033708,0.040236,0.013456
826,-4.005499,2.109292,-5.956774,-0.032908,0.008260,0.012257
841,-4.668693,2.240973,-6.222530,-0.039037,0.062619,0.004796
856,-4.778827,2.212242,-5.798757,-0.038904,-0.046364,-0.001732
871,-4.699818,2.066196,-5.786786,-0.033308,0.019452,-0.002265
