T,AX,AY,AZ,GX,GY,GZ
46,-3.995923,1.151611,-6.545747,0.037438,0.010392,-0.029044
61,-3.940856,1.094150,-6.634333,0.083802,-0.009060,-0.040236
76,-3.837905,0.737414,-6.629544,0.076075,-0.037571,-0.037038
91,-3.804386,0.593762,-6.497863,-0.011858,-0.039703,-0.016254
106,-3.907337,0.588974,-6.502652,-0.110582,-0.054492,-0.001865
121,-4.043807,0.900220,-6.409278,-0.152283,-0.002665,-0.001732
136,-4.027047,1.103727,-6.378153,-0.131233,0.013190,-0.004397
151,-3.885789,1.436521,-6.493075,-0.042368,0.034907,-0.012790
166,-3.931279,1.233014,-6.481104,0.053426,0.033175,-0.016521
181,-3.837905,1.074997,-6.528988,0.105786,0.000400,-0.010259
196,-3.792415,0.699107,-6.526594,0.075542,-0.011325,0.003730
211,-3.761291,0.584185,-6.500257,-0.010259,-0.005196,0.015322
226,-3.938462,0.723049,-6.555324,-0.074210,0.017187,0.015588
241,-4.077325,0.821211,-6.382942,-0.095793,0.008527,0.008527
256,-4.153940,1.003170,-6.327875,-0.062219,0.058888,-0.000799
271,-3.962404,1.060631,-6.426037,-0.001599,0.049029,-0.002132
286,-3.780444,0.926556,-6.473921,0.026113,0.034907,0.015721
301,-3.806781,0.914585,-6.545747,0.043034,0.007861,0.039570
316,-3.828328,0.720655,-6.509834,0.044766,-0.019185,0.047564
331,-3.828328,0.557849,-6.502652,-0.027979,-0.000400,0.065949
346,-3.928885,0.596156,-6.452374,-0.114179,0.005862,0.078074
361,-4.156334,1.058237,-6.390124,-0.135896,0.049429,0.071945
376,-3.931279,1.455675,-6.502652,-0.014256,0.057156,0.029311
391,-3.821146,1.312023,-6.464345,0.103254,0.057423,-0.005196
406,-3.854665,0.950498,-6.505046,0.131233,0.048496,-0.005063
421,-3.849876,0.735020,-6.579266,0.091397,0.048230,0.020251
436,-3.981557,0.653617,-6.552930,0.025181,0.053825,0.046498
451,-3.821146,0.615310,-6.588843,-0.060221,0.064750,0.078873
