T,AX,AY,AZ,GX,GY,GZ
46,-4.022259,-0.325611,-6.713341,0.123505,0.053292,-0.072611
61,-4.067749,-0.579397,-6.706159,0.123905,0.069014,-0.054625
76,-3.715801,-0.864307,-6.579266,0.081538,0.038904,-0.032375
91,-3.763685,-1.268927,-6.612785,-0.034773,0.043433,0.014522
106,-3.811569,-0.694318,-6.574478,-0.102855,-0.010925,0.019185
121,-3.960010,-0.720655,-6.727706,-0.119242,-0.001066,0.013723
136,-3.804386,-0.246603,-6.517017,-0.069280,-0.011058,0.000400
151,-3.761291,-0.440533,-6.500257,-0.004530,0.003597,-0.010392
166,-3.933673,-0.639252,-6.531382,0.013057,0.022516,0.003864
181,-3.881001,-0.893037,-6.488286,-0.001466,0.063418,0.013590
196,-3.665523,-0.984017,-6.438008,-0.017853,0.077940,0.011858
211,-3.632004,-0.799663,-6.385336,-0.024648,0.069680,-0.003064
226,-3.722984,-0.632069,-6.246472,0.009992,0.030243,-0.035040
241,-3.703830,-0.854730,-6.198588,0.011458,-0.029044,-0.044233
256,-3.746926,-0.945710,-6.169858,-0.059688,-0.072611,-0.015322
271,-3.933673,-0.787692,-6.493075,-0.129234,-0.076608,0.034107
286,-4.134786,-0.572214,-6.390124,-0.178663,-0.015721,0.092063
301,-4.108450,-0.442927,-6.531382,-0.177331,0.014123,0.142824
316,-3.876213,-0.392649,-6.517017,-0.149219,0.042501,0.157746
331,-3.603273,-0.584185,-6.366182,-0.094594,0.057289,0.112314
346,-3.495534,-0.857124,-6.227318,-0.023715,0.035040,0.024381
361,-3.521871,-0.984017,-6.306327,0.037305,-0.026779,-0.059554
376,-3.679888,-0.979228,-6.306327,0.054225,-0.103521,-0.111515
391,-3.854665,-0.964863,-6.390124,0.036505,-0.120308,-0.125504
406,-4.082114,-0.936133,-6.481104,-0.015322,-0.096726,-0.091130
421,-4.065354,-1.005565,-6.435614,-0.068614,-0.087400,-0.034374
436,-4.244920,-0.888249,-6.801927,-0.166406,-0.055691,0.039303
451,-4.096479,-0.404620,-6.715735,-0.201579,-0.049162,0.099524
466,-4.053383,-0.114922,-6.727706,-0.140559,-0.032642,0.109516
481,-4.230554,-0.110133,-6.842628,-0.046897,-0.017720,0.091663
496,-4.209006,-0.349553,-6.739678,0.024115,0.011991,0.070613
511,-4.041412,-0.737414,-6.720524,0.032109,0.027979,0.032375
526,-3.926491,-0.893037,-6.545747,0.024914,0.021717,-0.025047
541,-4.046201,-0.955286,-6.526594,0.003331,0.006395,-0.062619
556,-4.012682,-0.818817,-6.512228,-0.009593,-0.041835,-0.083536
571,-4.053383,-0.912191,-6.617573,-0.067815,-0.075942,-0.056757
586,-4.204218,-0.718261,-6.722918,-0.150285,-0.038904,0.003864
601,-4.252102,-0.514753,-6.751649,-0.184525,-0.021184,0.059688
616,-4.276044,-0.225055,-6.708553,-0.174266,0.022250,0.101922
631,-4.151546,-0.062249,-6.603208,-0.117910,0.038237,0.122040
646,-4.029441,-0.067038,-6.708553,-0.047430,0.073544,0.109116
661,-4.024653,-0.414197,-6.603208,0.020384,0.094727,0.061953
676,-3.926491,-0.667982,-6.567295,0.056224,0.100856,-0.008793
691,-3.912126,-0.878672,-6.440403,0.061286,0.093795,-0.076342
706,-3.720589,-1.106121,-6.495469,0.009193,0.075276,-0.109383
721,-3.727772,-1.300051,-6.347029,-0.069014,0.028511,-0.114579
736,-3.746926,-1.041478,-6.459556,-0.145355,-0.013456,-0.099657
751,-3.746926,-0.538695,-6.306327,-0.179462,-0.080205,-0.057556
766,-3.881001,-0.174777,-6.277597,-0.185591,-0.091796,0.012657
781,-4.048595,0.107739,-6.514623,-0.159744,-0.078207,0.083536
796,-4.259285,0.225055,-6.634333,-0.060487,-0.018919,0.100590
811,-4.165911,-0.067038,-6.691793,0.042368,0.024648,0.069547
826,-3.900155,-0.407014,-6.600814,0.096060,0.036772,0.006528
