T,AX,AY,AZ,GX,GY,GZ
46,-4.402937,1.290475,-6.196194,-0.038237,-0.000133,0.003730
61,-4.537012,1.343147,-6.143521,-0.031309,0.006528,0.001066
76,-4.481946,1.249773,-6.212953,-0.025714,0.010925,0.001332
91,-4.374207,1.335965,-6.284780,-0.021051,0.012391,0.002132
106,-4.345476,1.233014,-6.150704,-0.019319,0.013323,0.002531
121,-4.491522,1.240196,-6.220136,-0.021583,0.019185,0.003864
136,-4.469975,1.307234,-6.220136,-0.021717,0.009193,0.009060
151,-4.338294,1.350330,-6.222530,-0.019452,0.017320,0.003064
166,-4.381389,1.290475,-6.121974,-0.019452,0.006129,0.005729
181,-4.443638,1.268927,-6.167463,-0.025714,0.022250,0.005862
196,-4.493917,1.216254,-6.198588,-0.029577,0.011058,0.005729
211,-4.398149,1.359907,-6.258443,-0.030643,0.012391,-0.000266
226,-4.448427,1.252167,-6.200982,-0.032109,0.009992,0.002132
241,-4.479551,1.374272,-6.236896,-0.028112,0.012657,-0.000266
256,-4.544195,1.261744,-6.198588,-0.024248,0.017054,-0.003331
271,-4.319140,1.185130,-6.169858,-0.025447,0.022383,-0.001732
286,-4.343082,1.206678,-6.169858,-0.027179,0.027446,0.006129
301,-4.398149,1.189918,-6.268020,-0.027579,0.022383,0.002132
316,-4.532224,1.223437,-6.251261,-0.027845,0.021184,0.004263
331,-4.376601,1.264138,-6.265626,-0.032642,0.014522,0.005462
346,-4.340688,1.333570,-6.155492,-0.030110,0.021850,0.000400
361,-4.424485,1.194707,-6.186617,-0.028245,0.013723,0.006662
376,-4.496311,1.170765,-6.220136,-0.031842,0.012657,0.006129
391,-4.398149,1.264138,-6.167463,-0.029977,0.012657,0.007461
406,-4.335899,1.288080,-6.165069,-0.034907,0.007328,0.007328
421,-4.362236,1.237802,-6.265626,-0.038770,0.006528,0.008260
436,-4.525041,1.300051,-6.093243,-0.043300,0.014522,0.009459
451,-4.417302,1.345541,-6.232107,-0.037172,0.005196,0.003997
466,-4.381389,1.280898,-6.179434,-0.041302,0.012657,0.007727
