T,AX,AY,AZ,GX,GY,GZ
46,-2.643199,2.382231,-6.675034,0.017054,0.015055,-0.005329
61,-2.784456,2.296039,-6.758832,0.005862,0.026247,-0.001199
76,-2.832340,2.375048,-6.770802,-0.014655,0.018919,0.004530
91,-2.722207,2.367865,-6.708553,-0.014655,0.007061,0.000533
106,-2.676718,2.200271,-6.677428,-0.031975,0.010392,0.000933
121,-2.808398,2.154782,-6.698976,-0.060620,0.015322,0.013989
136,-2.755726,2.341529,-6.794744,-0.079406,0.013323,0.019052
151,-2.655170,2.470816,-6.758832,-0.071678,0.008127,0.013323
166,-2.602497,2.568978,-6.682217,-0.058755,0.018652,0.008926
181,-2.777274,2.540248,-6.631938,-0.039170,0.008660,0.007994
196,-2.734178,2.568978,-6.713341,-0.023715,0.006795,0.005063
211,-2.664747,2.554613,-6.775591,-0.005729,0.003064,-0.003597
226,-2.715025,2.327164,-6.775591,-0.015188,0.031842,0.004397
241,-2.827552,2.329558,-6.830657,-0.007461,0.017986,-0.000933
256,-2.791639,2.308010,-6.770802,-0.029844,0.015455,0.005063
271,-2.628834,2.391808,-6.706159,-0.036905,0.021583,0.003730
286,-2.652776,2.542642,-6.651092,-0.027845,0.024648,-0.005196
301,-2.645593,2.422932,-6.665457,-0.022383,0.003864,-0.009459
316,-2.791639,2.300828,-6.648698,-0.019851,0.014123,-0.004930
331,-2.750938,2.231396,-6.768408,-0.030643,0.008527,-0.002665
346,-2.686294,2.262521,-6.701370,-0.057556,0.013989,0.013057
361,-2.695871,2.415750,-6.727706,-0.074609,0.013590,0.018253
376,-2.796427,2.616862,-6.739678,-0.056090,0.011591,0.011991
391,-2.719813,2.626439,-6.694188,-0.026779,0.011724,-0.004130
406,-2.698265,2.597709,-6.684611,-0.004530,0.020784,-0.005596
421,-2.738967,2.468422,-6.849811,-0.003198,0.021717,-0.003997
436,-2.825158,2.291251,-6.809110,-0.013989,0.022649,-0.000266
451,-2.820369,2.274492,-6.713341,-0.019452,0.026913,0.000933
466,-2.686294,2.367865,-6.727706,-0.031309,0.018119,0.000400
481,-2.645593,2.430115,-6.739678,-0.028378,0.026913,0.002665
496,-2.760514,2.425326,-6.801927,-0.033708,0.017853,0.001865
511,-2.753332,2.418144,-6.730101,-0.025447,0.013057,-0.004263
526,-2.640805,2.473210,-6.722918,-0.019585,0.001599,-0.004930
541,-2.633622,2.401384,-6.718130,-0.030243,0.010525,0.001599
556,-2.784456,2.351106,-6.770802,-0.034907,0.009060,0.002398
571,-2.794033,2.346318,-6.622362,-0.039570,0.004663,0.005196
586,-2.695871,2.485181,-6.758832,-0.039703,0.011991,0.007194
601,-2.681506,2.580949,-6.634333,-0.028778,0.011458,0.001865
616,-2.758120,2.547431,-6.710947,-0.006528,0.012790,-0.006795
631,-2.753332,2.355894,-6.797139,-0.003730,0.019985,-0.005862
646,-2.755726,2.240973,-6.828263,-0.014655,0.014789,0.000533
661,-2.619257,2.272097,-6.722918,-0.030377,0.024381,0.007194
676,-2.722207,2.375048,-6.777985,-0.031709,0.029444,0.009726
691,-2.669535,2.640805,-6.828263,0.002531,0.052893,-0.001466
706,-2.956839,2.346318,-6.823475,-0.003597,0.036372,-0.011991
721,-2.616862,2.403779,-6.775591,0.000933,-0.018919,-0.009459
736,-2.628834,2.255338,-6.761226,-0.029577,0.006662,0.007727
751,-2.846706,2.188300,-6.749255,-0.055291,0.017187,0.015855
766,-2.655170,2.406173,-6.744466,-0.055158,-0.002265,0.008793
781,-2.600103,2.422932,-6.837840,-0.047031,0.009593,0.002665
