T,AX,AY,AZ,GX,GY,GZ
46,-3.847482,-0.277727,-6.421249,-0.080738,0.108450,0.002931
61,-3.991134,-0.162806,-6.270414,-0.075942,0.088599,-0.034374
76,-3.873818,-0.033519,-6.234501,-0.049562,0.039170,-0.050095
91,-3.931279,0.155623,-6.382942,-0.014256,0.009193,-0.043567
106,-4.249708,0.186748,-6.698976,0.012657,0.057156,-0.022516
121,-4.374207,-0.014365,-6.883330,-0.000266,0.111515,0.011191
136,-4.393360,-0.021548,-6.957550,-0.041435,0.170936,0.043700
151,-4.029441,-0.237026,-6.852205,-0.094994,0.187723,0.063685
166,-4.012682,-0.076614,-6.732495,-0.149219,0.238884,0.063685
181,-3.773262,0.203507,-6.404490,-0.138960,0.204910,0.034374
196,-3.639187,0.411803,-6.327875,-0.059688,0.116044,-0.004663
211,-3.569755,0.548272,-6.320693,0.032775,0.056357,-0.020118
226,-3.706224,0.356736,-6.579266,0.109649,0.009326,-0.026380
241,-4.304775,0.059855,-6.665457,0.100590,0.032642,-0.000933
256,-4.314352,-0.067038,-6.677428,0.031309,0.134697,0.049695
271,-4.000711,-0.237026,-6.890512,-0.035173,0.221297,0.074743
286,-3.749320,-0.198719,-6.634333,-0.057822,0.228625,0.072345
301,-3.605668,-0.215478,-6.593631,-0.059421,0.199714,0.041701
316,-3.541024,-0.071826,-6.543353,-0.016521,0.155481,-0.014256
331,-3.428497,-0.079009,-6.478710,0.007727,0.091130,-0.050628
346,-3.397372,-0.016759,-6.347029,0.027979,0.008394,-0.059554
361,-3.651158,0.114922,-6.339846,0.027979,-0.009459,-0.024914
376,-3.756502,0.203507,-6.349423,0.007061,-0.020251,0.031443
391,-3.828328,0.294487,-6.411672,-0.006262,0.005995,0.080338
406,-3.749320,0.316035,-6.485892,0.017453,0.066083,0.098724
421,-3.629610,-0.035913,-6.677428,0.058489,0.098591,0.059155
436,-3.521871,-0.361524,-6.615179,0.097392,0.079006,-0.001599
451,-3.517082,-0.545878,-6.701370,0.084735,0.049429,-0.057289
466,-3.493140,-0.646434,-6.572083,0.034640,0.013723,-0.086201
481,-3.605668,-0.490811,-6.433220,-0.022383,0.015588,-0.090864
496,-3.608062,-0.239420,-6.514623,-0.049296,-0.018386,-0.074876
511,-3.782839,-0.031125,-6.497863,-0.063951,-0.042501,-0.030377
526,-3.720589,0.225055,-6.720524,-0.066083,-0.035440,0.036639
541,-4.024653,0.265756,-6.698976,-0.043300,-0.008127,0.092729
556,-4.158728,-0.136469,-6.847417,-0.060887,0.055424,0.127902
571,-3.782839,-0.442927,-6.868965,-0.096060,0.088998,0.098858
586,-3.526659,-0.639252,-6.663063,-0.103654,0.113779,0.005995
601,-3.383007,-0.665588,-6.507440,-0.077141,0.071145,-0.118443
616,-3.469198,-0.768539,-6.366182,-0.066749,0.033441,-0.226760
631,-3.541024,-0.560243,-6.435614,-0.053292,-0.055291,-0.297372
646,-3.696647,-0.339977,-6.428432,-0.071812,-0.095260,-0.296439
661,-3.895366,-0.019154,-6.521805,-0.103654,-0.098591,-0.221031
676,-4.149151,0.330400,-6.667851,-0.140026,-0.060753,-0.079273
691,-4.223372,0.739808,-6.885724,-0.162809,0.024515,0.090198
706,-4.141969,1.106121,-7.015011,-0.108717,0.076342,0.221297
721,-4.060566,1.206678,-6.952762,0.020251,0.126703,0.267528
736,-4.232948,0.502782,-6.940791,0.084069,0.170669,0.273124
751,-3.869030,-0.105345,-6.701370,0.085801,0.207708,0.220364
766,-3.426103,-0.653617,-6.476315,0.088998,0.215302,0.098858
781,-3.011906,-0.890643,-6.478710,0.073544,0.101389,-0.025047
796,-3.078943,-0.895431,-6.354211,0.017320,-0.020384,-0.102988
811,-3.421314,-0.596156,-6.411672,-0.027845,-0.124438,-0.132165
826,-3.734955,-0.366313,-6.543353,-0.054492,-0.154681,-0.108983
841,-4.036624,-0.167594,-6.770802,-0.088066,-0.086201,-0.043433
856,-4.048595,0.011971,-6.885724,-0.122839,-0.000133,0.028378
871,-4.086902,0.232238,-6.866570,-0.110715,0.027845,0.057156
886,-3.830723,0.213084,-6.722918,-0.085268,0.048629,0.062752
901,-3.588908,0.179565,-6.655880,-0.069813,0.063551,0.051960
916,-3.459621,0.038307,-6.670246,-0.019585,0.054492,0.000000
931,-3.663129,-0.177171,-6.665457,0.030510,0.023982,-0.059954
946,-3.744531,-0.404620,-6.720524,0.007061,-0.005596,-0.084335
961,-3.701436,-0.160412,-6.689399,-0.022916,-0.025580,-0.083270
976,-3.881001,-0.045490,-6.720524,-0.052093,-0.016920,-0.057689
991,-4.022259,0.258574,-6.904878,-0.052227,0.017986,-0.013856
1006,-4.022259,0.402226,-6.768408,-0.034240,0.052626,0.037838
1021,-3.878607,0.452504,-6.823475,-0.008527,0.083669,0.085934
1036,-3.804386,0.399832,-6.746861,0.002531,0.099257,0.134830
1051,-3.742137,-0.016759,-6.675034,0.003997,0.120708,0.150285
1066,-3.533842,-0.339977,-6.624756,0.011991,0.124971,0.087533
1081,-3.268085,-0.636858,-6.526594,0.024914,0.099790,-0.021717
1096,-3.098097,-0.794875,-6.466739,0.003597,0.044233,-0.124438
1111,-3.337517,-0.636858,-6.512228,-0.025181,-0.025714,-0.189055
1126,-3.612850,-0.301669,-6.502652,-0.037038,-0.070879,-0.206642
1141,-3.778050,-0.011971,-6.651092,-0.032242,-0.080871,-0.170936
1156,-3.806781,0.158017,-6.718130,-0.053159,-0.042234,-0.082737
1171,-4.000711,0.397437,-6.751649,-0.079273,0.007328,0.035839
1186,-3.873818,0.593762,-6.957550,-0.080205,0.035173,0.131632
1201,-3.739743,0.780510,-6.952762,-0.010392,0.037038,0.174533
1216,-3.859453,0.378284,-6.950367,0.072078,0.059954,0.138427
1231,-3.718195,-0.100556,-6.888118,0.135763,0.091530,0.033041
1246,-3.751714,-0.624887,-6.847417,0.140559,0.100456,-0.066749
1261,-3.603273,-0.878672,-6.833052,0.073810,0.081404,-0.117776
1276,-3.512294,-0.634463,-6.651092,-0.005995,0.043700,-0.129101
1291,-3.529053,-0.275333,-6.552930,-0.032775,0.005462,-0.116311
1306,-3.706224,-0.158017,-6.517017,-0.038237,-0.022116,-0.076208
1321,-3.797204,-0.086191,-6.528988,-0.052093,-0.024381,-0.001599
1336,-3.847482,0.107739,-6.624756,-0.069280,0.003730,0.066749
1351,-3.828328,0.165200,-6.722918,-0.062619,0.048363,0.108051
1366,-3.821146,0.143652,-6.725312,-0.041302,0.099923,0.115645
1381,-3.529053,-0.136469,-6.727706,-0.002531,0.104453,0.084602
1396,-3.280056,-0.344765,-6.555324,0.029311,0.100456,0.011724
1411,-3.349488,-0.694318,-6.497863,0.028911,0.068081,-0.068214
1426,-3.371036,-0.639252,-6.493075,-0.001332,0.011325,-0.117377
1441,-3.476381,-0.404620,-6.588843,-0.022916,-0.049162,-0.131100
1456,-3.687071,-0.191536,-6.651092,-0.038504,-0.067681,-0.106851
1471,-3.790021,0.021548,-6.775591,-0.048629,-0.049695,-0.047164
1486,-4.007894,0.167594,-6.904878,-0.069147,0.020384,0.039969
1501,-4.000711,0.165200,-6.816292,-0.093262,0.077674,0.120441
1516,-3.689465,0.222661,-6.833052,-0.084069,0.125770,0.172268
1531,-3.488352,0.253785,-6.658275,-0.039303,0.095260,0.185858
1546,-3.529053,-0.112527,-6.727706,-0.013723,0.089798,0.164407
1561,-3.438074,-0.328006,-6.564901,0.038371,0.067681,0.087000
1576,-3.361459,-0.699107,-6.579266,0.061153,0.049828,-0.008660
