T,AX,AY,AZ,GX,GY,GZ
46,-5.820304,-0.529119,-5.133168,-0.022783,0.031309,0.002398
61,-5.951985,-0.684742,-5.245696,-0.011191,0.013856,-0.001199
76,-5.961562,-0.847547,-5.152322,-0.009726,0.013456,-0.007594
91,-5.992687,-0.787692,-5.341464,-0.010792,0.003064,-0.003864
106,-5.858612,-0.665588,-5.106832,-0.015055,-0.022116,-0.001998
121,-5.872977,-0.644040,-5.226542,0.001466,-0.022116,-0.010126
136,-5.997475,-0.615310,-5.123591,0.011191,-0.033441,-0.018919
151,-6.066907,-0.679953,-5.164293,0.022516,-0.019851,-0.024515
166,-5.947197,-0.797269,-5.152322,0.016521,-0.018119,-0.014922
181,-5.923255,-0.859518,-5.145139,0.000266,-0.006262,-0.005729
196,-6.023811,-0.897826,-5.152322,-0.007594,0.010925,0.009060
211,-6.021417,-0.857124,-5.181052,-0.019851,0.011724,0.007328
226,-5.858612,-0.826000,-5.209783,-0.008127,0.018253,-0.001865
241,-5.923255,-0.873884,-5.114015,-0.014922,0.017054,0.000533
256,-6.007052,-0.943315,-5.181052,-0.030110,0.007594,0.011325
271,-6.054936,-0.814029,-5.214571,-0.027046,0.014123,0.017853
286,-5.942409,-0.763750,-5.075707,-0.023049,0.004397,0.021850
301,-5.851429,-0.761356,-5.248090,-0.015188,-0.000799,0.015721
316,-5.954380,-0.773327,-5.171475,-0.011325,0.001732,0.005596
331,-6.045359,-0.658405,-5.193023,-0.003597,-0.011325,0.001332
346,-5.892130,-0.617704,-5.202600,0.007194,-0.021583,-0.009060
361,-5.887342,-0.691924,-5.226542,0.020784,-0.021717,-0.022383
376,-6.081272,-0.876278,-5.197812,0.020251,-0.025447,-0.022383
391,-6.114791,-0.955286,-5.173870,0.013856,-0.007861,-0.013989
406,-5.937620,-0.916979,-5.102044,0.000666,0.001066,0.002798
421,-5.954380,-0.945710,-5.140351,-0.000266,0.009060,0.011991
436,-6.064513,-0.833182,-5.121197,0.003597,0.009326,0.013190
451,-6.062119,-0.828394,-5.169081,0.008793,0.007461,0.005329
466,-5.997475,-0.835576,-5.169081,0.012657,0.004930,0.003198
481,-5.889736,-0.943315,-5.092467,0.005329,0.004930,0.004796
496,-6.047753,-0.950498,-4.994305,-0.016654,0.008394,0.016920
511,-6.071695,-0.845153,-5.145139,-0.018253,0.009992,0.015721
526,-6.138733,-0.804452,-5.133168,0.008793,0.005329,-0.000133
541,-5.889736,-0.773327,-5.128380,-0.019452,-0.006395,0.015721
556,-5.973533,-0.878672,-5.159504,-0.010658,0.017453,0.002665
571,-6.258443,-0.955286,-5.137957,-0.020518,0.031443,0.007194
586,-5.963956,-0.905008,-5.066131,-0.025847,0.029711,0.003064
601,-5.985504,-0.964863,-5.147533,-0.045565,0.040236,0.013989
616,-6.062119,-1.007959,-5.035006,-0.050095,0.027446,0.019319
631,-5.980716,-1.012747,-5.121197,-0.077674,0.045965,0.039037
646,-5.980716,-0.782904,-5.116409,-0.073677,0.057822,0.035839
661,-5.987898,-0.912191,-5.207388,-0.094594,0.075675,0.038371
676,-6.074090,-0.964863,-5.207388,-0.103654,0.074476,0.028645
691,-6.148310,-0.964863,-5.185841,-0.127236,0.076075,0.041035
706,-5.983110,-0.842759,-5.200206,-0.153083,0.075276,0.049695
721,-5.916072,-0.667982,-5.006276,-0.155348,0.082204,0.052227
736,-6.076484,-0.562637,-5.238513,-0.141625,0.092596,0.045165
751,-5.959168,-0.629675,-5.207388,-0.129234,0.093795,0.036639
766,-5.870583,-0.684742,-5.190629,-0.121907,0.091397,0.032775
781,-5.743690,-0.711078,-5.070919,-0.113513,0.072078,0.032109
796,-5.908890,-0.708684,-5.248090,-0.108983,0.057956,0.038371
811,-5.966351,-0.670376,-5.331887,-0.101389,0.049962,0.046364
826,-5.913678,-0.502782,-5.262455,-0.087666,0.035306,0.038104
841,-5.870583,-0.550666,-5.343858,-0.077407,0.049695,0.027579
856,-5.853823,-0.725443,-5.274426,-0.070213,0.059421,0.038504
871,-6.069301,-0.780510,-5.260061,-0.118176,0.143357,0.091663
886,-5.951985,-0.746991,-5.286397,-0.122040,0.126037,0.077674
901,-5.911284,-0.823605,-5.334281,-0.143623,0.094727,0.073810
916,-5.820304,-0.622492,-5.250484,-0.153616,0.099923,0.073544
931,-5.973533,-0.452504,-5.386954,-0.142291,0.086067,0.066349
946,-5.841852,-0.339977,-5.339070,-0.117377,0.088199,0.044632
961,-5.676652,-0.292093,-5.219359,-0.083669,0.061286,0.022383
976,-5.786786,-0.837971,-5.341464,-0.100057,0.045432,0.038504
991,-5.619191,-0.500388,-5.252879,-0.065017,0.046764,0.025580
1006,-5.894525,-0.445322,-5.389348,-0.053159,0.053159,0.021450
1021,-5.691017,-0.495600,-5.221754,-0.051960,0.027579,0.017587
1036,-6.028600,-0.533907,-5.372589,-0.061953,0.030643,0.007328
1051,-5.815516,-0.509965,-5.274426,-0.083136,0.033041,0.005995
1066,-5.863400,-0.359130,-5.355829,-0.081271,0.059821,0.005596
1081,-5.717353,-0.404620,-5.245696,-0.071279,0.009459,0.005196
1096,-5.858612,-0.277727,-5.219359,-0.042101,0.031709,-0.002398
1111,-5.724536,-0.466869,-5.444415,-0.033175,-0.008660,0.003864
1126,-5.525817,-0.105345,-5.358223,0.015055,0.009859,-0.022516
1141,-5.822699,-0.258574,-5.394136,0.066616,0.009593,-0.054092
1156,-5.913678,-0.593762,-5.243302,0.065017,-0.014655,-0.050761
1171,-5.803545,-0.675165,-5.339070,0.040769,-0.018253,-0.038237
1186,-5.803545,-0.670376,-5.243302,0.012790,-0.042767,-0.021184
1201,-5.880159,-0.500388,-5.212177,0.015588,-0.037971,-0.024781
1216,-5.942409,-0.433351,-5.310339,0.030243,-0.057956,-0.033841
1231,-5.755661,-0.313640,-5.238513,0.061153,-0.053825,-0.054492
1246,-5.815516,-0.332794,-5.351041,0.088998,-0.073544,-0.070746
1261,-5.786786,-0.392649,-5.240908,0.125371,-0.072345,-0.087266
1276,-5.940014,-0.605733,-5.334281,0.131899,-0.085534,-0.082470
1291,-5.841852,-1.027112,-5.145139,0.074876,-0.071678,-0.041835
1306,-6.019023,-0.426168,-5.334281,0.153482,-0.067548,-0.071812
1321,-5.798757,-0.565032,-5.159504,0.148686,-0.124971,-0.071279
1336,-6.086061,-0.849942,-5.327099,0.111381,-0.077940,-0.032375
1351,-6.078878,-0.644040,-5.346252,0.141225,-0.070346,-0.032375
1366,-5.853823,-0.775721,-5.039794,0.110449,-0.084735,-0.016787
1381,-6.014235,-0.670376,-5.398925,0.111648,-0.077274,-0.019452
1396,-6.081272,-0.857124,-5.305551,0.093528,-0.048096,-0.015055
1411,-5.980716,-0.859518,-5.221754,0.065816,-0.068481,-0.012124
1426,-6.042965,-0.742203,-5.231330,0.053426,-0.067282,-0.043833
1441,-5.961562,-1.003170,-5.082890,0.055025,-0.076208,-0.048629
1456,-6.239290,-1.448492,-5.430049,0.027312,-0.057556,-0.028511
1471,-5.805939,-1.024718,-5.149928,0.002931,-0.039836,-0.015055
1486,-6.011840,-0.792481,-4.843470,0.001199,-0.007994,-0.021717
1501,-5.925649,-1.213860,-5.152322,-0.042501,0.003331,-0.010392
1516,-6.174646,-1.106121,-5.221754,-0.043167,-0.012790,0.001732
1531,-6.047753,-0.912191,-5.195417,-0.045032,-0.016787,0.001865
1546,-5.940014,-0.715866,-5.140351,-0.038904,-0.016521,-0.008260
1561,-6.009446,-0.742203,-5.142745,-0.025714,-0.012257,-0.016254
1576,-6.057330,-0.919373,-5.116409,-0.024648,-0.012257,-0.014123
1591,-6.050148,-0.835576,-5.164293,-0.016920,-0.000400,-0.014522
1606,-5.935226,-0.806846,-5.207388,-0.014256,0.009326,-0.009326
1621,-5.935226,-1.036689,-5.133168,-0.021850,0.021717,-0.003597
1636,-6.078878,-0.984017,-5.142745,-0.033175,0.025714,-0.003597
1651,-6.069301,-0.974440,-5.183446,-0.048230,0.030377,-0.005596
1666,-6.016629,-1.012747,-5.051765,-0.054492,0.041168,-0.007194
1681,-6.071695,-1.000776,-5.102044,-0.076075,0.049162,0.002265
1696,-6.117185,-1.096544,-5.142745,-0.092196,0.056890,0.011058
1711,-6.098032,-1.015141,-5.204994,-0.109916,0.062086,0.023848
1726,-5.932832,-0.876278,-5.226542,-0.115778,0.055691,0.030776
1741,-5.880159,-0.718261,-5.173870,-0.106985,0.057289,0.027312
1756,-6.093243,-0.723049,-5.236119,-0.094994,0.051028,0.014123
1771,-6.047753,-0.840365,-5.106832,-0.091530,0.059155,0.007194
1786,-5.942409,-0.878672,-5.202600,-0.105253,0.058089,0.014655
1801,-5.932832,-0.842759,-5.118803,-0.121773,0.063418,0.025580
1816,-6.088455,-0.756568,-5.284003,-0.124438,0.071012,0.033708
1831,-5.997475,-0.615310,-5.276821,-0.115112,0.071678,0.026646
1846,-5.973533,-0.555455,-5.212177,-0.091930,0.066882,0.015721
1861,-5.894525,-0.694318,-5.243302,-0.074876,0.066482,0.009193
1876,-5.995081,-0.828394,-5.212177,-0.068614,0.062086,0.010658
1891,-6.002264,-0.950498,-5.185841,-0.069680,0.064484,0.015855
1906,-5.983110,-0.847547,-5.181052,-0.080338,0.063551,0.025181
1921,-5.849035,-0.852336,-5.272032,-0.086734,0.062086,0.029044
1936,-5.913678,-0.766145,-5.272032,-0.094061,0.055291,0.031975
1951,-5.913678,-0.620098,-5.279215,-0.087400,0.043966,0.031842
1966,-5.908890,-0.505177,-5.267244,-0.078340,0.035972,0.023982
1981,-5.810728,-0.452504,-5.245696,-0.060753,0.025847,0.012524
1996,-5.863400,-0.521936,-5.262455,-0.033041,0.017453,-0.000799
