T,AX,AY,AZ,GX,GY,GZ
46,-5.968745,-0.086191,-5.085284,0.053159,-0.015721,-0.034773
61,-5.968745,-0.083797,-5.025429,0.044100,-0.014789,-0.055025
76,-6.145916,-0.608127,-5.008670,-0.003597,-0.005596,-0.027312
91,-6.150704,-0.775721,-4.905719,-0.074476,0.026779,0.019452
106,-6.098032,-0.799663,-4.905719,-0.175066,0.061020,0.089132
121,-6.098032,-0.914585,-4.814740,-0.296972,0.107251,0.166672
136,-6.205770,-0.713472,-5.178658,-0.376778,0.142557,0.239816
151,-6.169858,-0.272939,-5.303157,-0.392233,0.144289,0.269394
166,-6.052542,-0.045490,-5.109226,-0.384905,0.151084,0.273790
181,-6.023811,-0.227449,-5.123591,-0.433401,0.137361,0.300969
196,-6.663063,-0.878672,-4.862624,-0.511741,0.183992,0.365986
211,-6.224924,-1.666364,-4.783615,-0.841755,0.340672,0.603138
226,-6.301539,-1.470040,-5.291186,-1.194152,0.394631,0.861473
241,-6.847417,-1.055843,-4.711789,-1.539487,0.547980,1.142325
256,-4.936844,2.300828,-5.458780,-1.593845,0.321887,1.123539
271,-5.595249,3.821146,-5.647922,-1.291011,0.089931,0.866270
286,-5.293580,2.961627,-5.252879,-1.001233,-0.045032,0.728642
301,-5.226542,2.231396,-5.140351,-0.870933,-0.087000,0.738101
316,-5.638345,2.662352,-4.941632,-0.689738,-0.175998,0.603005
331,-5.856217,1.482011,-5.013458,-0.584219,-0.085534,0.574227
346,-6.418855,1.948880,-5.018247,-0.554775,-0.030510,0.549579
361,-5.669469,1.977611,-5.102044,-0.624588,0.055291,0.582087
376,-6.342240,2.504335,-5.118803,-0.622190,0.006928,0.550378
391,-6.045359,3.224990,-5.025429,-0.468708,0.055957,0.488159
406,-5.525817,2.940080,-4.874595,-0.350665,0.170270,0.380908
421,-5.118803,2.791639,-4.884171,-0.309096,0.257403,0.368251
436,-4.944026,2.499547,-5.530606,-0.269926,0.254205,0.341472
451,-6.062119,2.351106,-5.252879,-0.247544,0.192519,0.269394
466,-5.573701,3.081337,-4.999093,-0.147087,0.238484,0.109250
481,-5.202600,3.019088,-5.054160,-0.093129,0.330946,0.037438
496,-4.388572,2.796427,-5.188235,-0.017320,0.380242,-0.022649
511,-5.008670,2.516306,-5.674258,-0.021717,0.311095,-0.091530
526,-4.673481,2.549825,-5.734113,0.002798,0.193319,-0.096593
541,-4.252102,2.566584,-5.846641,0.067015,0.159345,-0.170536
556,-4.929661,2.839523,-5.736507,0.140559,0.132299,-0.238084
571,-4.228160,2.130840,-6.047753,0.098724,-0.016521,-0.146821
586,-4.793192,2.772485,-5.645527,0.189988,0.042501,-0.144423
601,-4.527435,2.446874,-5.312734,0.210772,-0.032508,-0.164541
616,-4.929661,2.140416,-5.633556,0.273391,-0.067415,-0.185858
631,-5.078102,2.595315,-5.695806,0.174000,-0.200113,-0.122440
646,-5.085284,2.676718,-5.157110,0.284449,-0.099391,-0.234087
