T,AX,AY,AZ,GX,GY,GZ
46,-4.029441,-1.345541,-6.495469,-0.049429,0.021317,-0.012391
61,-3.988740,-1.321599,-6.476315,-0.057956,0.033841,-0.009060
76,-3.928885,-1.187524,-6.555324,-0.063018,0.049429,0.000133
91,-3.964798,-1.036689,-6.600814,-0.075276,0.061420,0.005063
106,-4.019865,-1.125275,-6.581660,-0.048629,0.072744,-0.005995
121,-3.837905,-1.261744,-6.629544,-0.029178,0.080738,-0.013057
136,-3.734955,-1.347936,-6.540959,-0.050228,0.077407,0.002798
151,-3.739743,-1.254562,-6.610391,-0.068881,0.082870,0.009859
166,-3.892972,-1.309628,-6.612785,-0.078207,0.056224,0.006129
181,-3.916914,-1.221043,-6.567295,-0.081804,0.072345,0.010925
196,-3.809175,-1.096544,-6.622362,-0.078873,0.065283,0.008926
211,-3.813963,-1.103727,-6.552930,-0.063018,0.081404,0.005596
226,-3.854665,-1.151611,-6.567295,-0.051294,0.086467,0.003730
241,-3.806781,-0.955286,-6.497863,-0.047697,0.072744,-0.008926
256,-3.801992,-1.180341,-6.567295,-0.040902,0.061020,-0.022383
271,-3.763685,-1.297657,-6.538565,-0.035173,0.055158,-0.029844
286,-3.864241,-1.312023,-6.548141,-0.059821,0.040769,-0.027579
301,-3.792415,-1.161188,-6.598420,-0.067548,0.047963,-0.027979
316,-3.809175,-1.151611,-6.540959,-0.065949,0.037172,-0.035306
331,-3.742137,-1.142034,-6.574478,-0.064884,0.056490,-0.032642
346,-3.864241,-1.209072,-6.639121,-0.060887,0.056490,-0.034240
361,-3.830723,-1.108515,-6.667851,-0.045698,0.071279,-0.036106
376,-3.581726,-1.163582,-6.727706,-0.043034,0.044766,-0.040502
391,-3.564966,-1.206678,-6.655880,-0.042101,0.035040,-0.036772
406,-3.687071,-1.256956,-6.572083,-0.051028,0.017986,-0.033308
421,-3.696647,-0.866701,-6.584054,-0.055025,0.009726,-0.034107
436,-3.758897,-1.067814,-6.622362,-0.052093,0.003064,-0.038104
451,-3.811569,-1.132457,-6.528988,-0.037571,0.027312,-0.034640
466,-3.914520,-1.237802,-6.634333,-0.041435,0.020518,-0.027046
481,-3.842694,-1.180341,-6.588843,-0.037438,0.026513,-0.025447
496,-3.773262,-1.204283,-6.550536,-0.045565,0.015721,-0.020651
511,-3.658340,-1.074997,-6.646304,-0.031576,0.012124,-0.024648
526,-3.632004,-1.094150,-6.667851,-0.030643,-0.000133,-0.019851
541,-3.737349,-1.187524,-6.596025,-0.015855,0.009593,-0.008793
556,-3.732560,-1.120486,-6.528988,-0.011724,0.016254,0.003064
571,-3.617639,-1.144428,-6.538565,-0.007194,0.018786,0.000666
586,-3.679888,-1.139640,-6.576872,-0.006129,0.012923,0.001998
601,-3.804386,-1.127669,-6.646304,-0.006795,-0.000533,0.002265
616,-3.699042,-1.115698,-6.562507,-0.000400,-0.010259,-0.005462
631,-3.617639,-1.108515,-6.631938,0.016121,-0.019985,0.000000
646,-3.639187,-1.029507,-6.538565,0.039037,-0.043966,0.001066
661,-3.845088,-1.120486,-6.629544,0.062885,-0.060354,-0.004796
676,-3.782839,-1.209072,-6.596025,0.071678,-0.070479,-0.008527
691,-3.758897,-1.252167,-6.572083,0.064351,-0.065417,-0.005729
706,-3.799598,-1.400608,-6.641515,0.049695,-0.056224,-0.004663
721,-4.039018,-1.398214,-6.562507,0.028645,-0.035972,-0.002265
736,-3.926491,-1.280898,-6.567295,0.019985,-0.027046,-0.002398
751,-3.828328,-1.235408,-6.540959,0.027179,-0.012923,-0.008926
766,-3.873818,-1.271321,-6.588843,0.029977,-0.005063,-0.013723
781,-3.936068,-1.376666,-6.560112,0.020518,0.009326,-0.005462
796,-3.864241,-1.374272,-6.574478,0.013057,0.012524,0.002265
811,-3.703830,-1.278504,-6.454768,0.004796,0.005462,0.004130
826,-3.694253,-1.383849,-6.531382,-0.001599,-0.001466,0.001732
841,-3.861847,-1.472434,-6.579266,-0.020917,-0.012124,0.011991
856,-3.804386,-1.359907,-6.517017,-0.034107,-0.013590,0.011191
871,-3.785233,-1.326388,-6.593631,-0.037704,-0.015055,0.016521
886,-3.857059,-1.393425,-6.610391,-0.047430,-0.003331,0.019185
901,-3.916914,-1.247379,-6.572083,-0.035306,0.001998,0.014655
916,-3.948039,-1.244985,-6.555324,-0.019851,0.003997,-0.002265
931,-3.881001,-1.333570,-6.502652,-0.020251,0.009193,-0.015188
946,-3.912126,-1.450886,-6.536170,-0.038504,0.021184,-0.012790
961,-3.995923,-1.424550,-6.560112,-0.056890,0.027179,-0.005063
976,-3.900155,-1.259350,-6.540959,-0.056623,0.039303,-0.008660
991,-3.792415,-1.218649,-6.507440,-0.052493,0.040769,-0.011325
1006,-3.711013,-1.266533,-6.552930,-0.051827,0.047564,-0.008926
1021,-3.801992,-1.288080,-6.512228,-0.050495,0.041168,-0.003198
1036,-3.849876,-1.347936,-6.521805,-0.039836,0.029178,-0.011991
1051,-3.794810,-1.331176,-6.545747,-0.052227,0.018119,-0.006662
1066,-3.737349,-1.388637,-6.567295,-0.074876,0.020651,0.006662
1081,-3.864241,-1.285686,-6.648698,-0.072078,0.009859,0.005462
1096,-3.936068,-1.225831,-6.555324,-0.066749,0.021184,0.005596
1111,-3.943250,-1.223437,-6.591237,-0.064484,0.022116,0.000666
1126,-3.857059,-1.206678,-6.569689,-0.056090,0.034374,0.002265
1141,-3.849876,-1.211466,-6.497863,-0.052760,0.030643,0.005063
1156,-3.950433,-1.197101,-6.679822,-0.041435,0.038371,0.003198
1171,-3.869030,-1.197101,-6.521805,-0.031043,0.045432,0.002931
1186,-3.744531,-1.185130,-6.572083,-0.023182,0.039037,0.013057
1201,-3.833117,-1.108515,-6.476315,-0.011591,0.038904,0.008527
1216,-3.955221,-1.328782,-6.572083,-0.004263,0.041035,0.005995
1231,-3.821146,-1.431733,-6.490681,-0.019319,0.054891,0.017986
1246,-3.677494,-1.108515,-6.557718,-0.011991,0.045032,0.012790
1261,-3.847482,-1.312023,-6.586449,-0.011058,0.041568,-0.001599
1276,-3.904943,-1.520318,-6.507440,-0.037038,0.060221,0.014123
1291,-3.857059,-1.252167,-6.581660,-0.053159,0.077541,0.019851
1306,-3.725378,-1.242591,-6.581660,-0.039969,0.079139,0.004130
1321,-3.675100,-1.261744,-6.536170,-0.037971,0.070613,-0.000400
1336,-3.722984,-1.434127,-6.607996,-0.045565,0.042767,0.006662
1351,-3.730166,-1.218649,-6.536170,-0.053159,0.032375,0.014522
1366,-3.703830,-1.249773,-6.591237,-0.040103,0.019718,0.009459
1381,-3.809175,-1.268927,-6.641515,-0.034773,0.027579,0.004796
1396,-3.801992,-1.292869,-6.605602,-0.036639,0.024115,0.006662
1411,-3.847482,-1.343147,-6.617573,-0.040636,0.038237,0.007727
1426,-3.763685,-1.230620,-6.622362,-0.047031,0.038237,0.014256
