T,AX,AY,AZ,GX,GY,GZ
46,-8.803479,0.852336,3.378219,-0.089798,-0.292309,0.198914
61,-8.532935,1.802834,3.756502,0.041435,-0.277920,0.126969
76,-8.427589,1.711854,4.048595,0.167338,-0.363322,0.119109
91,-8.525752,1.529895,4.323928,0.262466,-0.318023,0.141358
106,-8.295909,1.180341,4.278439,0.284582,-0.309230,0.241548
121,-8.480263,1.690306,4.120421,0.363721,-0.284315,0.322819
136,-7.900866,2.066196,4.003105,0.530926,-0.266596,0.336276
151,-7.694964,1.723825,3.957615,0.586750,-0.337608,0.432735
166,-8.300697,1.661576,4.304775,0.580355,-0.327749,0.519602
181,-8.224083,2.166753,4.192247,0.637511,-0.315891,0.510942
196,-8.358158,2.808398,3.976769,0.781801,-0.284715,0.414749
211,-8.046912,2.885013,3.835511,0.997236,-0.275123,0.297772
226,-8.157045,2.286463,3.713407,1.182960,-0.325217,0.258335
241,-8.477868,1.414973,3.849876,1.310729,-0.398095,0.344936
256,-8.631097,0.837971,3.952827,1.382008,-0.504280,0.540786
271,-8.408436,0.828394,3.749320,1.544550,-0.547847,0.729574
286,-8.324639,1.582567,3.643975,1.763982,-0.612331,0.836293
301,-8.039729,2.157176,3.722984,2.032309,-0.678147,0.900643
316,-8.022970,2.485181,3.632004,2.314493,-0.697998,0.879193
331,-7.436390,2.506729,3.722984,2.529262,-0.764214,0.880126
346,-7.603984,2.468422,3.708618,2.648104,-0.801253,0.963528
361,-8.147469,2.813187,4.539406,2.821305,-0.785665,0.996170
376,-7.948750,3.224990,4.783615,3.064585,-0.677881,0.946608
391,-7.580042,3.500323,4.850653,3.304002,-0.576625,0.863338
406,-6.742072,2.545036,4.532224,3.376613,-0.589149,0.973521
421,-7.256825,1.309628,3.526659,3.037539,-0.606469,1.541086
436,-7.690176,0.837971,3.047819,2.400960,-0.501616,2.422011
451,-7.395689,3.557784,3.162740,2.087600,-0.257403,2.993439
466,-6.438008,7.773973,3.701436,2.363522,0.051161,2.725112
481,-4.601655,10.963049,4.496311,3.163709,0.259801,1.724012
496,-2.401384,9.962273,4.285621,3.766181,-0.167871,0.727576
511,-4.242526,6.830657,3.071761,3.797490,-0.572228,0.398095
526,-5.762844,5.226542,0.550666,2.920829,-0.688406,1.019086
541,-8.669404,6.272809,-0.629675,2.006729,-0.157080,1.836859
556,-7.074866,9.117120,0.229843,1.689239,0.990041,2.061620
571,-4.592079,11.147403,1.110910,1.703894,1.059322,1.805417
586,-3.179500,10.333374,1.996764,1.953037,0.952737,1.230657
601,-1.616086,10.702082,1.826776,2.020452,0.022916,0.921960
616,-4.448427,10.599131,-0.912191,1.755188,-0.111648,0.866936
631,-5.169081,11.729194,-2.229002,1.261034,-0.061286,0.936083
646,-5.688623,12.389994,-1.917755,0.796989,0.284848,0.879326
661,-4.695029,12.476185,-0.933739,0.484429,0.217034,0.666689
676,-5.248090,12.904747,-0.193930,0.433801,0.184925,0.243680
691,-5.104438,11.865664,0.284910,0.533858,0.056757,-0.194784
706,-6.052542,10.251971,0.565032,0.623655,0.018919,-0.489492
721,-6.471527,8.860940,0.646434,0.699464,0.053026,-0.603937
736,-6.811504,7.843405,0.658405,0.767545,0.124305,-0.626586
751,-6.447585,6.871359,0.701501,0.850681,0.209173,-0.595144
766,-5.781997,5.693411,0.526724,0.826700,0.182793,-0.427539
781,-5.820304,5.228936,-0.083797,0.649636,0.060354,-0.094727
796,-5.439626,5.975927,-1.328782,0.257270,-0.080338,0.289245
811,-5.504270,8.034941,-2.329558,-0.036505,-0.178663,0.486827
826,-5.719748,8.911219,-2.626439,-0.361057,-0.244346,0.615395
841,-5.853823,9.476250,-1.726219,-0.457916,-0.080338,0.529861
856,-5.066131,10.182540,-0.646434,-0.336809,0.033175,0.257403
871,-4.412514,9.923965,0.009577,-0.224628,-0.003730,0.000133
886,-4.201824,9.449914,-0.016759,-0.253539,-0.151484,-0.147221
901,-4.750096,9.404424,-0.490811,-0.398228,-0.205043,-0.268994
916,-5.511452,9.859323,-0.699107,-0.501083,-0.198115,-0.468175
931,-5.846641,9.404424,-0.854730,-0.664824,-0.131766,-0.550645
946,-5.729324,9.588778,-0.557849,-0.826167,-0.000799,-0.602472
961,-5.779603,9.361328,-0.198719,-0.953669,-0.012257,-0.658429
