T,AX,AY,AZ,GX,GY,GZ
46,3176,4296,-11700,187,-421,35
73,3312,5092,-11420,-77,-738,892
100,3736,6292,-10788,172,-1574,2313
127,4268,7008,-10076,1690,-2371,3592
154,3304,6616,-9656,1824,-3399,5883
181,3016,6516,-9740,1761,-4012,8560
208,3356,6436,-10212,2545,-5289,10460
235,3444,6128,-10932,3930,-6708,10776
262,2004,3396,-11412,3972,-7967,11761
289,1272,920,-12684,1123,-8153,13406
316,136,1440,-13076,-2838,-7771,14656
343,-204,5244,-13512,-816,-7909,12545
370,-736,4460,-12204,3949,-9176,9864
397,-1240,1516,-11100,4692,-9449,9709
424,-1168,-808,-10032,1256,-9175,11794
451,-1196,992,-10148,-1328,-9438,12661
478,-1560,2620,-9536,96,-10503,11108
505,-2208,2352,-9452,1615,-11668,9935
532,-4316,1636,-10084,2714,-12068,9105
559,-5500,-80,-10752,2388,-11664,8267
586,-5824,-196,-11684,194,-10956,8588
613,-6176,1800,-12152,-868,-9771,8620
640,-6816,2620,-12652,1328,-9692,6632
667,-7684,1040,-12712,1824,-9530,5388
694,-7828,20,-11988,95,-8697,5515
721,-7880,-176,-11504,-2585,-7423,5134
748,-7820,1688,-11760,-2586,-7456,3743
775,-15896,4244,-16840,-906,-2633,1521
802,-14748,3572,-16572,1661,1255,227
829,-5784,820,-11432,2807,-641,-1635
856,-8816,-328,-11484,1691,990,-2320
883,-10212,-772,-11440,-1278,2838,-2033
910,-10352,392,-12244,-1465,4392,-3815
937,-10184,516,-13016,-720,5654,-5728
964,-10244,432,-13052,135,7420,-7812
991,-9460,-288,-12900,-836,9980,-8781
1018,-7872,-148,-12332,-2226,11214,-9243
1045,-6732,1152,-12324,-2822,12066,-10117
1072,-6052,1196,-12028,-2369,12324,-11225
1099,-4684,1208,-11544,-3751,12933,-10782
1126,-3864,2068,-11324,-4951,13181,-9726
1153,-3292,2772,-11312,-4558,13608,-9933
1180,-1900,2332,-10912,-3987,13033,-10502
1207,-1568,2364,-10512,-4133,12103,-10661
1234,-888,2704,-10500,-4883,12169,-9911
1261,124,3984,-10672,-4784,11794,-9808
1288,852,4344,-10472,-3764,10982,-10444
1315,1520,4872,-10404,-3384,10109,-9884
1342,2044,5356,-10088,-3136,9924,-8758
1369,3280,5804,-9996,-2501,8583,-8003
1396,3896,6212,-10012,-583,6873,-8300
1423,3816,5272,-10004,683,5190,-8083
1450,3784,4480,-10140,-149,4127,-6818
1477,3524,4780,-10484,-1240,3168,-5502
1504,3432,5784,-10980,-1151,2941,-4691
1531,3732,6044,-11296,261,2058,-4489
1558,4388,5296,-11232,300,1690,-3364
1585,4104,5152,-10284,-1260,-141,-1233
1612,3768,5936,-10700,-1172,-670,-580
1639,3224,5644,-11476,406,-1291,-864
1666,2712,4176,-11896,544,-961,-430
1693,2112,3736,-12192,-31,-630,-96
1720,2312,3876,-12296,163,-284,-176
1747,2712,4364,-12060,217,0,-163
1774,3052,4300,-11756,319,-17,-212
1801,2980,4620,-11900,76,-31,88
1828,2792,4696,-11936,493,-246,140
1855,2568,4292,-12204,346,-8,411
1882,3048,3916,-12172,475,65,426
1909,2952,3376,-11948,535,-159,205
1936,2912,3356,-12204,526,-477,-185
1963,2484,2608,-12276,104,-558,-432
1990,2532,3040,-12424,-428,-320,-746
2017,2600,3864,-12364,-399,-165,-768
2044,2584,3884,-11884,-450,-245,-384
2071,2584,3820,-11760,-403,-297,-273
2098,2464,4100,-11788,-233,-77,-315
2125,2480,4108,-11748,-32,-270,-286
2152,2596,4168,-11852,-73,-344,-26
2179,2788,4892,-11788,-423,-340,950
2206,3012,6544,-11756,-584,-285,2455
2233,3912,7536,-11284,626,-1048,3971
2260,3624,7264,-10268,1651,-680,6545
2287,4476,8380,-9712,1704,-3488,9957
2314,3840,7548,-10180,1546,-4495,13069
2341,3576,5960,-10424,1703,-5738,15113
2368,1936,4408,-11160,769,-6623,16235
2395,904,3592,-12128,878,-6716,16598
2422,-744,1224,-12456,-200,-6172,16769
2449,-1356,1016,-12620,-564,-5213,15527
2476,-2276,4,-13016,-378,-4057,13723
2503,-1788,-304,-12648,-1074,-2753,11792
2530,-1392,-312,-13148,-1548,-2469,10479
2557,-1012,4,-12296,-1434,-1250,8074
2584,-128,1676,-12680,518,-1937,4908
2611,1052,1600,-11708,1903,-2664,3037
2638,1988,1256,-10592,792,-3703,3187
2665,2980,2236,-10160,-1095,-4804,4227
2692,4128,3404,-9668,-1721,-6831,4835
2719,4072,4088,-9308,-1519,-10753,5221
2746,1004,4400,-10244,-1648,-12542,5988
2773,-380,3860,-10828,-977,-12890,6067
2800,-1988,2860,-11248,111,-13969,5145
2827,-4448,2480,-12196,532,-14119,4125
2854,-6252,1648,-12452,630,-13209,3255
2881,-6996,2080,-12260,780,-11688,2504
2908,-7544,1032,-12500,632,-10513,1820
