T,AX,AY,AZ,GX,GY,GZ
46,7.733272,3.440468,-2.782062,-0.002531,-0.012923,0.220364
61,7.867347,3.665523,-2.779668,-0.024115,-0.056490,0.221830
76,7.905654,3.507505,-2.978387,-0.011191,-0.055025,0.231156
91,7.960721,3.476381,-2.992752,-0.009326,-0.067282,0.248609
106,7.941567,3.356671,-3.011906,-0.076475,-0.009726,0.249276
121,8.085219,3.471592,-2.956839,-0.179995,-0.026113,0.250208
136,7.884106,3.756502,-2.851494,-0.195184,0.001199,0.224228
151,7.999028,3.933673,-2.916138,-0.181461,-0.014256,0.173067
166,8.039729,3.979163,-2.813187,-0.155881,-0.012923,0.108051
181,8.118738,3.892972,-2.935291,-0.135763,-0.026646,0.057556
196,7.927202,3.739743,-2.966416,-0.124172,-0.025447,0.018786
211,7.740454,3.734955,-2.856282,-0.117910,0.029178,-0.009726
226,7.943961,3.715801,-2.916138,-0.122440,0.013190,-0.029178
241,7.931990,3.684676,-2.798822,-0.119908,0.064617,-0.041701
256,7.917625,3.749320,-2.815581,-0.106985,0.049562,-0.048363
271,7.898471,3.691859,-2.892196,-0.088998,0.049562,-0.060887
286,7.852982,3.519476,-2.942474,-0.103387,0.049296,-0.061420
301,7.939173,3.462016,-2.906561,-0.127636,0.068081,-0.060087
316,7.805098,3.270479,-2.901772,-0.168005,0.078873,-0.050894
331,7.886500,3.335123,-2.846706,-0.208107,0.080472,-0.037305
346,7.931990,3.502717,-2.679112,-0.217167,0.079139,-0.031443
361,7.977480,3.596091,-2.794033,-0.200779,0.072611,-0.043167
376,7.939173,3.655946,-2.849100,-0.174400,0.074077,-0.053426
391,7.845799,3.617639,-2.832340,-0.136828,0.071012,-0.064750
406,7.884106,3.634398,-2.813187,-0.089265,0.074876,-0.073943
421,7.967903,3.696647,-2.767697,-0.032242,0.079006,-0.093528
436,7.987057,3.483563,-2.724602,0.009326,0.073810,-0.100190
451,7.893683,3.390190,-2.774880,0.001732,0.069014,-0.086201
466,7.852982,3.426103,-2.738967,-0.009193,0.062619,-0.071812
481,8.022970,3.581726,-2.832340,0.004663,0.060620,-0.067948
496,7.989451,3.552995,-2.916138,0.017986,0.055291,-0.069946
511,7.939173,3.478775,-2.899378,0.021983,0.059288,-0.065949
526,7.864953,3.371036,-2.877831,-0.000400,0.057156,-0.059688
541,8.051701,3.557784,-2.841917,-0.029577,0.050228,-0.050495
556,8.073248,3.624821,-2.782062,-0.032375,0.046231,-0.050228
571,7.927202,3.598485,-2.782062,-0.011591,0.036772,-0.058089
586,7.812280,3.457227,-2.825158,0.009459,0.030643,-0.064351
601,7.860164,3.335123,-2.806004,-0.035040,0.045832,-0.037704
