T,AX,AY,AZ,GX,GY,GZ
46,-0.095768,-4.108450,-7.513005,-0.635513,-0.190121,0.629518
61,-0.043096,-3.754108,-7.603984,-0.491090,-0.159211,0.545182
76,-0.011971,-4.017470,-7.371747,-0.355994,-0.181061,0.442994
91,-0.023942,-4.261679,-7.189787,-0.372914,-0.134031,0.404357
106,0.213084,-3.854665,-7.146692,-0.412750,-0.143490,0.369317
121,0.311246,-3.725378,-7.144298,-0.397562,-0.221297,0.308297
136,0.169988,-3.430891,-7.237672,-0.413816,-0.200913,0.295240
151,0.227449,-3.076549,-7.362170,-0.330014,-0.233288,0.278587
166,0.210690,-2.899378,-7.340622,-0.233821,-0.205709,0.274456
181,0.213084,-2.973598,-7.503428,-0.145222,-0.243813,0.253672
196,-0.110133,-2.877831,-7.376535,-0.115645,-0.194651,0.253139
211,-0.169988,-2.906561,-7.211335,-0.063685,-0.161343,0.252473
226,-0.014365,-2.928109,-6.998251,-0.049828,-0.152017,0.238351
241,-0.014365,-2.894590,-6.924031,-0.043966,-0.122173,0.241815
256,-0.112527,-2.961627,-7.017405,-0.011458,-0.162009,0.249809
271,-0.445322,-2.798822,-7.175422,0.076608,-0.154815,0.233155
286,-0.526724,-2.849100,-7.113173,0.222363,-0.170003,0.187057
301,-0.591368,-3.608062,-7.441179,0.282051,-0.097392,0.089132
316,-0.770933,-4.156334,-7.503428,0.214103,-0.046098,0.030510
331,-1.204283,-5.329493,-8.042124,-0.088332,0.152283,0.009726
346,-1.367089,-4.484340,-8.161834,-0.250208,0.522799,-0.039037
361,0.351948,-3.438074,-8.365340,-0.083802,0.482031,-0.062885
376,0.169988,-3.904943,-8.032547,0.064217,0.198115,-0.132032
391,-0.047884,-3.691859,-7.699752,0.049162,0.162942,-0.100456
406,0.031125,-3.093308,-7.429208,0.123239,0.137628,-0.104320
421,0.043096,-2.944868,-7.082048,0.195583,0.125637,-0.086067
436,0.220267,-2.906561,-6.744466,0.206508,0.139227,-0.054625
451,0.160412,-3.423708,-6.447585,0.147354,0.133764,-0.021983
466,0.292093,-3.483563,-6.517017,0.031176,0.085002,-0.007461
481,0.167594,-3.351882,-6.658275,-0.071145,0.056490,0.012257
496,0.193930,-2.935291,-7.125144,-0.027979,0.030243,0.041568
511,-0.019154,-3.201048,-7.314286,0.037305,0.022250,0.029444
526,-0.251391,-3.667917,-7.350199,0.023315,0.086734,0.026913
541,-0.007183,-3.773262,-7.247249,0.010925,0.116844,0.003064
556,0.098162,-3.725378,-7.067683,-0.026779,0.090597,-0.023848
571,0.189142,-3.541024,-6.979098,-0.085002,0.046498,-0.027446
586,-0.004788,-3.320758,-6.909666,-0.081138,0.064617,-0.018919
601,0.229843,-3.052607,-7.024588,-0.065816,0.040103,-0.004263
616,0.119710,-2.825158,-6.873753,-0.026646,0.045299,0.011858
631,0.055067,-2.913743,-6.890512,0.028112,0.053026,0.030243
646,0.129287,-3.064578,-6.833052,0.067149,0.073810,0.031176
661,0.100556,-3.241749,-6.964733,0.073943,0.081271,0.030643
676,0.237026,-3.224990,-7.038953,0.072877,0.050095,0.022250
691,0.205901,-3.330334,-7.029376,0.087266,0.084868,0.019985
706,0.198719,-3.404555,-7.094019,0.098325,0.095926,0.008394
721,0.198719,-3.641581,-7.012617,0.094328,0.020917,-0.012257
736,0.313640,-3.641581,-6.983886,0.031443,-0.029711,-0.027446
751,0.284910,-3.428497,-6.830657,0.008793,-0.004930,-0.025181
766,0.167594,-3.311181,-6.900089,0.028112,-0.000533,-0.008660
781,-0.067038,-3.447650,-6.780379,0.032508,0.057156,-0.000133
796,0.086191,-3.335123,-6.864176,0.058755,0.075675,0.018919
811,0.177171,-3.426103,-6.945579,0.074210,0.102455,0.022250
826,0.100556,-3.507505,-6.983886,0.066216,0.104587,0.016121
841,0.016759,-3.615244,-6.943185,0.079939,0.130433,-0.000933
856,0.062249,-3.507505,-7.055712,0.072211,0.161210,-0.007594
871,0.220267,-3.541024,-6.995857,0.096593,0.186391,-0.021184
886,0.464475,-3.299210,-7.086837,0.106319,0.139893,-0.018919
901,0.047884,-3.248932,-6.835446,0.171469,0.193585,-0.016254
916,0.399832,-3.215413,-6.890512,0.213170,0.166006,-0.011325
931,0.366313,-3.306392,-6.895301,0.270060,0.150418,-0.012657
946,0.596156,-3.507505,-6.955156,0.297905,0.146421,-0.009326
961,0.325611,-3.940856,-6.821081,0.297505,0.145222,-0.016920
976,0.332794,-3.876213,-6.897695,0.287380,0.136029,-0.026513
991,0.354342,-3.988740,-6.777985,0.260600,0.118443,-0.040103
1006,0.359130,-4.055778,-6.749255,0.244613,0.146821,-0.036239
1021,0.636858,-4.034230,-6.701370,0.221297,0.081538,-0.027046
1036,0.483629,-4.180276,-6.739678,0.177331,0.101922,-0.023582
1051,0.586579,-4.350265,-6.837840,0.140692,0.155614,-0.011991
1066,0.746991,-4.381389,-6.770802,0.086201,0.014389,-0.016654
1081,0.766145,-4.402937,-6.684611,-0.003997,-0.010525,-0.015455
1096,0.380678,-4.228160,-6.629544,-0.058755,-0.015721,-0.016654
1111,0.440533,-3.749320,-6.811504,-0.048230,-0.017187,-0.017054
1126,0.466869,-3.588908,-6.806715,0.000133,0.007861,-0.010259
1141,0.409408,-3.742137,-6.821081,0.045032,0.033708,-0.006262
1156,0.464475,-3.813963,-6.806715,0.113913,0.025714,0.000799
1171,0.282516,-3.892972,-6.794744,0.142691,0.032908,-0.002132
1186,0.440533,-3.876213,-6.751649,0.162675,0.041435,0.000799
1201,0.620098,-3.885789,-6.813898,0.191054,0.042101,0.007461
1216,0.421380,-3.938462,-6.878541,0.236752,0.039170,0.000133
1231,0.342371,-4.161122,-7.206547,0.291910,0.011191,-0.025714
1246,0.210690,-4.256891,-7.129932,0.346534,0.133631,-0.056224
1261,0.308852,-4.501099,-6.936002,0.388369,0.099124,-0.115645
1276,0.404620,-4.537012,-6.878541,0.380908,0.093928,-0.139227
1291,0.177171,-4.537012,-6.921637,0.403691,0.116178,-0.172934
