T,AX,AY,AZ,GX,GY,GZ
46,5.702988,-3.636792,-5.401319,0.156946,-0.088865,-0.128302
61,5.676652,-3.416526,-5.509058,0.126037,-0.074876,-0.135496
76,5.616797,-3.260903,-5.602432,0.111248,-0.075942,-0.136029
91,5.509058,-3.055001,-5.595249,0.110982,-0.070479,-0.139493
106,5.434838,-2.906561,-5.564125,0.123639,-0.061020,-0.135896
121,5.492299,-2.870648,-5.592855,0.131499,-0.057556,-0.131899
136,5.420473,-2.935291,-5.533000,0.153616,-0.041701,-0.121907
151,5.422867,-3.172317,-5.372589,0.151750,-0.015721,-0.097259
166,5.487510,-3.215413,-5.260061,0.148953,-0.007194,-0.087533
181,5.609614,-3.248932,-5.221754,0.164407,-0.022516,-0.088466
196,5.640739,-3.239355,-5.255273,0.199580,-0.037971,-0.090464
211,5.552154,-3.433285,-5.185841,0.220631,-0.050228,-0.087933
226,5.456386,-3.641581,-5.106832,0.249675,-0.058222,-0.103387
241,5.554548,-3.720589,-5.106832,0.251541,-0.079006,-0.109116
256,5.635951,-3.737349,-5.142745,0.217300,-0.106985,-0.101789
271,5.501875,-3.574543,-5.228936,0.202112,-0.117776,-0.106585
286,5.458780,-3.596091,-5.212177,0.228891,-0.154015,-0.107384
301,5.396531,-3.555389,-5.370194,0.233688,-0.143890,-0.103654
316,5.386954,-3.598485,-5.367800,0.187989,-0.121507,-0.090064
331,5.394136,-3.641581,-5.456386,0.157080,-0.074609,-0.083270
346,5.307945,-3.603273,-5.588067,0.137361,-0.041435,-0.077141
361,5.327099,-3.476381,-5.525817,0.145222,-0.024914,-0.083403
376,5.418078,-3.442862,-5.525817,0.163475,-0.014256,-0.096459
391,5.410896,-3.519476,-5.501875,0.150285,0.004663,-0.095260
406,5.334281,-3.691859,-5.456386,0.109250,0.025181,-0.078873
421,5.315128,-3.651158,-5.427655,0.058755,0.033974,-0.059288
436,5.475539,-3.452439,-5.365406,0.062485,0.033708,-0.052626
451,5.533000,-3.517082,-5.281609,0.068481,0.037305,-0.053026
466,5.521029,-3.610456,-5.391742,0.079806,0.030510,-0.060221
481,5.487510,-3.684676,-5.137957,0.083536,0.034773,-0.067415
496,5.619191,-3.739743,-5.130774,0.068614,0.027312,-0.069280
511,5.753267,-3.722984,-5.159504,0.034507,0.006129,-0.065017
526,5.621585,-3.816357,-5.260061,-0.007061,-0.003198,-0.048763
541,5.576096,-3.770868,-5.193023,-0.063818,0.010392,-0.027312
556,5.554548,-3.725378,-5.195417,-0.103387,0.015721,-0.015855
571,5.640739,-3.641581,-5.322310,-0.113913,0.027845,-0.007994
586,5.671864,-3.629610,-5.267244,-0.115112,0.031842,-0.009060
601,5.652710,-3.691859,-5.260061,-0.125237,0.041568,-0.009459
616,5.535394,-3.825934,-5.286397,-0.141358,0.038770,-0.000799
631,5.612009,-3.787627,-5.171475,-0.181861,0.042368,0.010525
646,5.623980,-3.756502,-5.233725,-0.225427,0.052227,0.015721
661,5.537788,-3.643975,-5.279215,-0.250075,0.066616,0.021051
676,5.401319,-3.552995,-5.331887,-0.249809,0.069547,0.016387
691,5.449203,-3.416526,-5.317522,-0.247544,0.082737,0.024248
706,5.552154,-3.265691,-5.331887,-0.251807,0.085002,0.042234
721,5.530606,-3.150769,-5.303157,-0.230623,0.082603,0.056890
736,5.355829,-3.153164,-5.331887,-0.216767,0.107384,0.066482
751,5.482722,-3.303998,-5.257667,-0.218499,0.103654,0.085135
766,5.650316,-3.438074,-5.171475,-0.231156,0.114579,0.098858
781,5.738902,-3.411737,-5.324705,-0.237018,0.107518,0.102721
796,5.652710,-3.552995,-5.181052,-0.244479,0.102455,0.097925
811,5.640739,-3.490746,-5.279215,-0.240349,0.108717,0.088199
826,5.719748,-3.447650,-5.252879,-0.239150,0.091796,0.072345
841,5.822699,-3.251326,-5.384560,-0.223562,0.078606,0.050761
856,5.707777,-3.162740,-5.504270,-0.203044,0.060487,0.033841
871,5.559336,-3.100491,-5.525817,-0.176798,0.060087,0.030243
886,5.602432,-3.081337,-5.461174,-0.157080,0.073544,0.032775
901,5.755661,-3.059790,-5.370194,-0.143623,0.071412,0.035040
916,5.772420,-3.107674,-5.322310,-0.136695,0.057556,0.027979
931,5.657498,-3.220201,-5.281609,-0.138827,0.067282,0.023848
946,5.743690,-3.215413,-5.305551,-0.135496,0.068481,0.022916
