T,AX,AY,AZ,GX,GY,GZ
46,1.010353,-7.455544,-3.986346,-1.474870,-0.162675,-3.019953
61,0.883460,-6.837840,-3.902549,-1.801286,-0.094061,-2.811712
76,1.031901,-6.064513,-4.070143,-2.042035,-0.027712,-2.690338
91,1.446098,-4.958392,-4.450821,-2.137429,0.067948,-2.624123
106,1.984793,-3.122039,-4.867412,-1.977551,0.115778,-2.698865
121,2.600103,-2.020706,-5.609614,-1.588516,0.080072,-2.784266
136,3.095703,-1.587356,-5.712565,-1.238251,-0.124172,-2.802519
151,3.258508,-1.491588,-6.246472,-0.960464,-0.198381,-2.817841
166,3.545813,-1.297657,-6.112397,-0.862273,-0.286447,-2.664358
181,3.201048,-1.448492,-6.284780,-0.796590,-0.370250,-2.486362
196,2.839523,-1.101333,-6.672640,-0.693868,-0.368518,-2.319956
211,3.177106,-1.070208,-6.476315,-0.675216,-0.397029,-2.191387
226,3.217807,-0.177171,-7.307104,-0.575959,-0.286314,-2.131167
241,2.995146,-0.462081,-7.113173,-0.405156,-0.472438,-2.044433
256,2.695871,-0.390255,-7.077260,-0.373047,-0.385571,-1.907738
271,3.469198,-0.672771,-7.414843,-0.276721,-0.391700,-1.829398
286,2.513912,0.126893,-7.117961,-0.167472,-0.498152,-1.658596
301,3.141193,-0.225055,-7.297527,-0.061553,-0.397296,-1.578790
316,2.913743,-0.526724,-7.043741,-0.014522,-0.272724,-1.388536
331,2.973598,-0.067038,-6.538565,0.037038,-0.271525,-1.175233
346,3.620033,0.000000,-6.378153,0.139760,-0.156413,-1.020418
361,3.462016,-0.325611,-6.279991,0.285781,-0.331080,-0.954202
376,3.648763,-1.357512,-6.251261,0.323219,-0.472305,-0.816974
391,2.650381,-0.739808,-6.447585,0.346934,-0.140159,-0.686141
406,2.954445,-0.938527,-6.852205,0.367851,-0.365720,-0.587816
421,2.264915,-1.108515,-7.223306,0.491623,-0.160410,-0.558772
436,2.063802,-1.534683,-7.029376,0.619392,0.103521,-0.514406
451,2.784456,-2.243367,-6.907272,0.553976,0.114446,-0.402891
