T,AX,AY,AZ,GX,GY,GZ
46,2112,4196,-10324,-5321,10833,-11406
73,3400,5704,-10396,-3656,9475,-11489
100,4192,6528,-9892,-1433,7598,-10902
127,3580,5392,-10144,-1037,5748,-9013
154,3552,5228,-10288,-1525,5134,-7190
181,3800,5808,-10928,-566,4259,-5938
208,3176,4616,-11336,-355,3645,-4513
235,3880,3816,-11016,-1559,1748,-1950
262,3960,4616,-10156,-2184,107,-164
289,3988,5220,-11324,-956,-639,-345
316,2944,3816,-11936,386,-570,-759
343,2764,2688,-12444,-45,-310,-358
370,2764,2588,-12700,-744,7,53
397,3208,3148,-12108,-962,320,212
424,3856,4640,-11400,-833,226,450
451,4176,5344,-11212,538,-484,237
478,3980,4992,-10988,1078,-1516,991
505,4544,5356,-11052,231,-1881,3670
532,4928,7220,-10324,980,-3623,5252
559,4048,6724,-10264,3056,-4660,6123
586,3232,5016,-10336,4020,-5925,7382
613,3056,4180,-10308,3332,-6799,9342
640,2400,3648,-9936,2395,-7873,11016
667,1968,4036,-10436,2688,-8700,11702
694,1892,4084,-10356,3753,-9997,12026
721,720,2828,-10636,4178,-11376,12860
748,-1036,-92,-10684,1825,-11834,14502
775,-1272,1236,-11072,-402,-11707,14862
802,-2368,2184,-11176,1898,-12764,12786
829,-4144,-96,-11260,3168,-13251,11109
856,-4460,-1400,-11352,418,-11773,11879
883,-5032,-916,-11808,-2296,-11147,12270
910,-4792,2100,-12224,-1165,-11358,10306
937,-6172,2096,-12300,2344,-11231,7481
964,-7348,-636,-12160,2410,-10166,6921
991,-8220,-1500,-12304,-380,-8472,7678
1018,-8240,-8,-12468,-1667,-6939,7013
1045,-8172,740,-12496,-335,-4857,4628
1072,-8052,252,-12308,210,-4281,2906
1099,-7656,-84,-11848,-976,-3264,2984
1126,-7156,960,-11500,-2328,-2522,3022
1153,-6868,1628,-11020,-1718,-2842,1657
1180,-7068,1436,-10524,-1356,-3305,479
1207,-7636,1280,-10152,-2302,-3637,446
1234,-8312,3708,-12804,-1247,2357,976
1261,-5288,3404,-10504,1460,292,-109
1288,-6312,1632,-10020,1266,-603,-770
1315,-8116,1676,-10884,-366,-379,-184
1342,-8956,2208,-11268,-865,373,-696
1369,-9908,1600,-12248,2563,1149,-4432
1396,-11192,-912,-13284,2799,4159,-5809
1423,-11068,-1080,-13440,146,8108,-5532
1450,-9612,716,-13048,-292,10411,-6714
1477,-7656,716,-12780,1672,11312,-9549
1504,-7076,-976,-12096,1291,11650,-10871
1531,-6668,-1548,-11632,-2388,12838,-9902
1558,-4732,848,-11700,-3770,13184,-9712
1585,-3332,2148,-11180,-3533,13265,-10213
1612,-3036,1368,-10988,-3371,12712,-10250
1639,-2712,1288,-10876,-4229,12840,-9986
1666,-1044,2540,-10996,-4408,12229,-9726
1693,-340,3008,-10900,-3836,11502,-9583
1720,-524,2272,-10756,-4043,11256,-9338
1747,732,2804,-10864,-4306,10957,-9262
1774,1524,3424,-10940,-3117,9765,-9601
1801,1392,3180,-10932,-3501,9647,-9033
1828,2396,4636,-11188,-3240,9679,-8471
1855,3548,5508,-10828,-1586,8303,-8685
1882,4044,4824,-10472,-88,6083,-8723
1909,3224,4660,-10624,134,6036,-8267
1936,4420,5268,-10884,-89,5055,-6645
1963,4172,4616,-10844,23,3708,-5375
1990,4496,3824,-9680,-1311,2075,-2644
2017,4568,5840,-9508,-3018,843,298
2044,4600,7296,-10756,-1086,-62,102
2071,3344,3856,-11516,1938,-994,-1068
2098,2304,1236,-12608,440,-241,-194
2125,3056,2880,-12496,-667,214,193
2152,3676,3820,-11640,258,-183,-201
2179,3856,4380,-11184,117,-162,190
2206,4200,4976,-11300,570,-891,823
2233,4556,5784,-11044,634,-1424,2092
2260,3884,6152,-9984,1197,-3065,3881
2287,4724,6208,-10040,1635,-4578,5751
2314,4616,5468,-9800,1641,-6124,7773
2341,3676,4712,-9648,492,-7746,10078
2368,3184,5404,-9860,-290,-8732,11858
2395,2820,6212,-9988,2209,-10548,11614
2422,1644,4172,-10212,4598,-12129,10936
2449,376,2456,-10580,4556,-12507,11090
2476,-476,1024,-10632,2787,-13010,12291
2503,-2140,828,-11040,74,-13126,13296
2530,-3116,2068,-11676,1410,-13287,11601
2557,-4200,1036,-12436,2437,-12719,10120
2584,-5452,-744,-12124,704,-10994,10140
2611,-5292,776,-11836,-554,-10392,9772
2638,-5280,2140,-11840,2429,-10727,7056
2665,-5820,384,-11916,3850,-10731,5690
2692,-6752,-404,-11892,1112,-9270,6944
2719,-7508,392,-11948,-1012,-7449,7561
2746,-7376,1836,-12236,786,-6936,5472
2773,-7784,868,-12256,2785,-6484,3196
2800,-7848,140,-12468,1607,-5948,3690
2827,-7316,-60,-11588,-1503,-4521,4215
2854,-7352,1968,-10872,303,-3316,2871
2881,-6932,396,-10708,1494,-4537,1207
2908,-7104,-680,-9988,-480,-5325,1256
2935,-14656,5240,-16340,-1794,2684,74
2962,-9696,3052,-13024,2788,2618,-1236
2989,-6652,-316,-10388,1077,770,-897
3016,-7488,1292,-11072,-1609,614,153
3043,-8128,2448,-11892,-1241,1136,-767
3070,-10412,1524,-12540,53,1782,-1989
3097,-11644,156,-13860,1981,4611,-5018
3124,-11352,-1576,-13440,1293,7485,-6108
3151,-10284,-1512,-13252,-123,9572,-6878
3178,-9060,-164,-13012,-721,11419,-8087
3205,-7864,32,-12624,268,12514,-9970
3232,-7304,-1128,-12248,-567,13308,-10802
3259,-5428,-64,-11684,-1208,14179,-11274
3286,-3848,344,-11788,-1210,13836,-12244
3313,-2872,284,-11196,-1899,13745,-11848
3340,-1528,596,-10836,-2807,13509,-12076
3367,-768,780,-10684,-3080,12930,-12696
3394,20,940,-10868,-4347,12066,-11974
3421,432,1304,-10664,-6105,11606,-10644
3448,1308,3276,-10596,-6115,11176,-10401
3475,2332,4856,-10488,-3426,10206,-10970
3502,2996,4220,-10232,-2008,8337,-11140
3529,3308,4756,-10044,-2187,6950,-9574
3556,3268,4796,-10316,-2102,5948,-7883
3583,3440,4924,-10620,-2218,5125,-5981
3610,3800,5080,-10684,-1659,4073,-4541
3637,3484,4844,-11156,87,3639,-4114
3664,3948,4060,-11388,1397,2750,-4274
3691,4192,2268,-10888,210,304,-2525
3718,3768,3488,-11156,-2387,539,-146
3745,3460,5536,-11764,-1109,-45,-348
3772,3088,4096,-12268,1171,-237,-987
3799,2828,2220,-12456,252,358,-60
3826,3568,2492,-12148,-596,512,489
3853,4084,2556,-12060,65,-313,33
3880,3652,2928,-12300,-202,-368,22
3907,3220,3580,-12488,-859,222,483
3934,3588,3544,-12632,-545,678,595
3961,3796,3216,-12244,-352,755,753
3988,3572,2380,-11712,40,489,639
4015,3524,1848,-11812,-89,101,178
4042,3364,1664,-11928,-303,181,-247
4069,3696,2660,-12164,-177,347,-843
4096,3524,3304,-12076,897,403,-1663
4123,3880,2708,-11924,997,183,-1069
4150,3672,2824,-11908,27,482,-291
4177,3820,2604,-11604,-368,566,76
4204,3964,2916,-11600,668,-106,-690
4231,3408,2380,-12096,580,-393,-758
4258,3228,2436,-12372,139,-248,-474
4285,3572,2848,-12392,-814,127,103
4312,3720,3200,-11812,-311,24,59
4339,3372,2772,-11688,-146,49,187
4366,3652,3320,-11816,178,268,189
4393,4164,3152,-11816,604,-92,414
4420,3832,2436,-11736,688,-699,659
4447,4508,1076,-11484,-482,-1863,858
4474,3776,1916,-12644,315,-767,-73
4501,3480,2052,-13216,667,-361,-551
4528,3256,2012,-13056,50,73,-838
4555,3860,2192,-12964,-208,226,-915
4582,3424,2620,-12952,-57,538,-907
4609,3248,2300,-12560,251,371,-1122
4636,3624,1620,-11676,-813,8,-572
4663,3656,2496,-11188,-2368,-88,466
4690,3520,3780,-10884,-949,-692,-315
4717,3140,3064,-11488,256,-817,-637
4744,3132,3136,-11712,2,-385,243
4771,3252,4176,-11604,-130,-552,1633
4798,4260,5152,-11444,-222,-644,3760
4825,5304,6232,-9776,601,-3931,5745
4852,4604,7000,-9508,1441,-4601,7196
4879,3728,5652,-9304,2518,-6515,9471
4906,3544,4400,-9576,1731,-7721,12144
4933,2968,3532,-9608,729,-9365,14133
4960,2116,3696,-9804,107,-11038,15480
4987,380,3428,-9844,241,-12330,16059
5014,-184,2892,-10128,1729,-13498,15074
5041,-652,2592,-10236,3478,-15657,13710
5068,-1960,1920,-10832,3771,-17288,13253
5095,-5164,144,-10700,2297,-15613,14109
5122,-6416,324,-12424,1761,-13932,13083
5149,-6596,-84,-12988,4879,-13787,9456
5176,-7760,-2500,-12652,4455,-12607,8265
5203,-8400,-3648,-12640,-160,-9381,9683
5230,-8060,-204,-13292,-429,-7380,7824
5257,-7456,420,-13224,3641,-7047,3687
5284,-7084,-2080,-12252,3143,-6138,2644
5311,-7280,-2028,-11660,-1009,-5161,4662
5338,-7624,356,-11700,-3202,-5780,4696
5365,-15532,4488,-17340,566,-1540,1700
5392,-13496,1396,-15868,5229,1903,-787
5419,-7172,-3256,-10220,1934,-15,-189
5446,-7320,-632,-10584,-1338,252,-124
5473,-6948,1384,-11272,-71,681,-1091
5500,-7136,700,-11028,-240,611,-833
5527,-8676,624,-11708,717,1249,-2121
5554,-9164,-844,-12812,1171,2803,-3199
5581,-9556,-880,-13240,446,4758,-3821
5608,-9524,16,-13452,1674,6609,-5628
5635,-9296,-932,-13684,3499,7893,-8165
5662,-9268,-3896,-13168,2335,9528,-8986
5689,-8404,-2996,-13272,-542,11850,-9057
5716,-7684,-2316,-12864,-1314,13662,-10149
5743,-5296,-1400,-12360,-592,14601,-12001
5770,-4352,-2116,-11572,-716,13746,-13089
5797,-3456,-2048,-11148,-3650,14556,-11871
5824,-1224,112,-10764,-4161,14166,-12060
5851,-248,-180,-10692,-2679,12970,-13668
5878,704,-848,-10592,-4052,11379,-13299
5905,1352,-300,-10332,-6466,10761,-11398
5932,2464,1812,-10256,-6778,9811,-10664
5959,2436,3392,-10916,-5905,8700,-10619
5986,3048,4452,-10656,-4332,8009,-10344
6013,3740,5404,-10692,-2289,6776,-10039
6040,3952,4696,-10512,-1288,5823,-8697
6067,4576,4488,-10464,-1385,5435,-6618
6094,5124,3976,-10416,-683,4322,-5644
6121,4448,3004,-10692,-501,2899,-4871
6148,4812,2288,-10348,-1779,1025,-2355
6175,4640,3672,-10324,-3358,531,-11
6202,4600,5084,-11052,-870,-381,-703
6229,3680,2248,-11936,752,-736,-1145
6256,3112,1404,-12408,-457,-64,-237
6283,3616,2364,-12404,-486,419,-90
6310,4536,2828,-11496,411,244,-355
6337,5344,2544,-11144,956,-731,-686
6364,4624,2088,-11584,530,-966,-537
6391,3668,2780,-12476,-28,-610,72
6418,3636,3520,-12500,439,-351,519
6445,3968,1676,-11904,256,-183,670
6472,3488,1204,-12168,419,118,50
6499,3568,1252,-12508,588,670,-807
6526,4108,1232,-12424,776,1169,-1500
6553,4200,1236,-12248,142,580,-1218
6580,4416,2284,-12112,-101,475,-1198
6607,4764,3016,-11752,281,-24,-1054
6634,3856,2332,-12212,-193,182,-480
6661,4020,2644,-12572,-104,422,37
6688,4336,2768,-12392,591,239,105
6715,4212,2140,-12176,352,119,655
6742,4384,2352,-12336,-16,218,1155
6769,4208,2100,-12148,267,-566,1195
6796,3796,1484,-12636,263,221,812
6823,4196,564,-12780,-28,290,451
6850,4004,404,-12952,-230,661,-53
6877,3804,516,-12672,-528,1031,-379
6904,3848,412,-12288,-987,1296,-734
6931,4248,1288,-11908,-1193,1188,-1122
6958,4848,1964,-11636,-501,956,-1775
6985,4792,2256,-10592,-1104,311,-753
7012,4752,3276,-10220,-1725,-544,648
7039,4384,3584,-11068,-636,-1164,862
7066,4196,2528,-11108,559,-1608,764
7093,4044,2660,-11236,117,-1742,1872
7120,6024,4440,-10148,-1645,-2380,5013
7147,4796,5772,-9700,-2169,-3337,6481
7174,5268,6980,-9632,593,-5399,7066
7201,5240,6136,-9632,1632,-7263,9062
7228,4700,4788,-9748,311,-8478,12404
7255,4128,5856,-10432,647,-9484,13834
7282,3592,4892,-10508,4134,-12292,12838
7309,2156,2520,-10568,5483,-14516,12759
7336,-92,-136,-10736,2854,-15545,14877
7363,-1872,1284,-11328,863,-15253,15357
7390,-2364,2428,-11712,3571,-15289,12942
7417,-4612,-824,-11428,4930,-15289,11959
7444,-4956,-1736,-11820,2490,-15125,12730
7471,-6780,-520,-12380,1410,-14487,12813
7498,-8612,-1640,-12496,2051,-12099,10642
7525,-8420,-2844,-12284,1164,-10024,9127
7552,-7928,-2192,-12116,-994,-9032,9072
7579,-8532,-320,-12024,-1774,-9211,8766
7606,-9148,940,-11964,1749,-8302,5144
7633,-8792,-2068,-11180,2952,-6497,2815
7660,-7928,-1852,-10540,105,-6376,3562
7687,-11644,-384,-11472,-1370,-6727,2456
7714,-9712,432,-14284,2433,253,-570
7741,-6680,-1852,-10956,3935,-1858,-2246
7768,-8836,-3340,-10700,-741,305,-823
7795,-9896,-224,-12084,-1581,2263,-2035
7822,-12044,-1660,-13568,13,3479,-4553
7849,-12744,-2520,-13980,-831,6942,-5563
7876,-11600,-1744,-13856,-523,9908,-7306
7903,-9912,-1988,-13080,213,12036,-9986
7930,-8268,-1800,-12392,238,13096,-12015
7957,-7608,-2800,-11904,-1409,14257,-12729
