T,AX,AY,AZ,GX,GY,GZ
46,-3.337517,-5.655104,-6.773197,1.561737,-1.876562,2.034041
61,-3.600879,-5.892130,-6.955156,1.265164,-1.928256,2.495554
76,-3.308787,-4.900931,-6.878541,0.845752,-2.481432,2.893783
91,-3.969586,-4.074931,-7.232883,0.931020,-2.401626,2.941213
106,-4.311957,-2.485181,-7.012617,1.061453,-2.505147,2.912435
121,-4.115633,-1.951274,-6.660669,1.432369,-2.686342,2.778937
136,-4.982334,-1.137246,-6.145916,1.934384,-2.720182,2.610133
151,-4.728548,-1.297657,-5.190629,2.297440,-2.995438,2.512208
166,-6.241684,-1.498770,-4.417302,2.658629,-2.873132,2.404291
181,-6.294356,-2.102109,-3.426103,2.751625,-2.741100,2.463845
196,-6.837840,-2.444480,-2.724602,2.593346,-2.584286,2.653700
211,-6.691793,-2.240973,-2.140416,2.337009,-2.307698,2.839824
226,-6.744466,-1.814805,-1.766921,2.044034,-2.115978,3.007695
241,-6.624756,-0.821211,-2.006341,1.939714,-1.953703,3.033675
256,-7.424419,-0.328006,-1.474828,1.895881,-1.523100,3.048597
271,-6.320693,0.325611,-1.970428,1.602372,-1.546548,3.075776
286,-7.412448,1.666364,-2.138022,1.569331,-1.436100,2.855145
301,-7.244854,1.314417,-1.192312,1.532959,-1.282084,2.846619
316,-6.277597,1.608904,-1.431733,1.352963,-1.333645,2.820372
331,-6.464345,1.759738,-1.323994,1.247844,-1.078107,2.738302
346,-7.311892,2.473210,-0.675165,1.217467,-0.692403,2.678348
361,-6.296751,2.533065,-0.258574,1.037072,-1.191887,2.603205
376,-7.501034,2.904167,-0.629675,1.216934,-0.645772,2.621591
391,-6.619967,3.414132,-0.567426,0.807648,-0.731972,2.422943
406,-6.430826,3.806781,-0.785298,0.883856,-0.685208,2.296107
421,-6.404490,4.290410,-0.653617,0.789528,-0.665757,2.175267
436,-6.536170,4.601655,-0.387861,0.787530,-0.647504,2.043634
451,-6.703764,5.015852,-0.349553,0.847484,-0.572095,1.859908
466,-6.751649,5.015852,-0.383072,0.897712,-0.542251,1.668721
481,-6.651092,4.843470,-0.428562,0.882923,-0.491357,1.511375
496,-6.684611,4.639963,-0.373495,0.803917,-0.423409,1.418646
511,-6.435614,4.853047,-0.339977,0.686008,-0.367585,1.341239
526,-6.320693,5.169081,-0.043096,0.596077,-0.335743,1.246378
541,-6.478710,5.523423,-0.383072,0.526130,-0.301502,1.143391
556,-6.584054,5.755661,-0.373495,0.468175,-0.264864,0.999101
571,-6.256049,6.189011,-0.404620,0.432602,-0.240882,0.846818
586,-6.780379,6.442797,-0.258574,0.358925,-0.198248,0.644972
601,-6.227318,6.301539,-0.296881,0.119775,-0.041568,0.484562
616,-6.174646,6.584054,-0.193930,-0.089798,0.029178,0.350931
631,-5.932832,7.139509,0.021548,-0.254605,0.128701,0.167871
646,-5.940014,7.723694,0.155623,-0.313093,0.131766,-0.047697
661,-6.224924,7.400477,-0.112527,-0.181594,0.151884,-0.269394
676,-6.404490,6.792350,-0.004788,-0.036239,0.213969,-0.501616
691,-6.598420,6.370971,0.117316,0.060487,0.200247,-0.702129
706,-6.514623,5.662287,-0.090980,0.027845,0.271525,-0.848150
721,-6.615179,4.991910,0.167594,-0.108317,0.309496,-0.919562
736,-6.742072,5.284003,0.280122,-0.319888,0.391167,-0.963795
