T,AX,AY,AZ,GX,GY,GZ
46,-4.098873,-6.629544,-3.344700,-0.036239,0.008394,0.011458
61,-4.276044,-6.488286,-3.354276,-0.025181,0.019452,0.000000
76,-4.106056,-6.667851,-3.373430,-0.038237,0.007194,0.009193
91,-4.187459,-6.524199,-3.399766,-0.018119,0.022116,-0.000533
106,-4.213795,-6.754043,-3.366247,-0.031709,0.003864,0.002265
121,-4.170699,-6.579266,-3.356671,-0.020784,0.021983,-0.001599
136,-4.163517,-6.627150,-3.323152,-0.026646,-0.000666,0.001732
151,-4.122815,-6.646304,-3.378219,-0.021317,0.013190,-0.003597
166,-4.249708,-6.694188,-3.418920,-0.036639,0.008127,0.005063
181,-4.244920,-6.813898,-3.383007,-0.050228,0.014256,0.009060
196,-4.228160,-6.552930,-3.315969,-0.059421,0.016387,0.014789
211,-3.962404,-6.481104,-3.375824,-0.046897,-0.003464,0.011991
226,-4.271256,-6.490681,-3.502717,-0.032642,0.020784,-0.001066
241,-4.230554,-6.603208,-3.433285,-0.037172,0.005596,0.005729
256,-4.165911,-6.507440,-3.344700,-0.031309,0.022783,0.000933
271,-4.144363,-6.627150,-3.452439,-0.041701,0.010525,0.006662
286,-4.125209,-6.576872,-3.330334,-0.035839,0.014655,0.005729
301,-4.218583,-6.631938,-3.418920,-0.037838,0.009992,0.006129
316,-4.252102,-6.555324,-3.363853,-0.030377,0.012257,0.003997
331,-4.118027,-6.648698,-3.361459,-0.038637,0.007861,0.003864
346,-4.113238,-6.607996,-3.380613,-0.040236,0.017453,0.007328
361,-4.230554,-6.643909,-3.387795,-0.042234,0.012124,0.008127
376,-4.271256,-6.572083,-3.383007,-0.032242,0.016254,0.002132
391,-4.220977,-6.572083,-3.488352,-0.037704,0.011591,0.004263
406,-4.065354,-6.593631,-3.366247,-0.036772,0.014789,0.002931
421,-4.228160,-6.622362,-3.375824,-0.038504,0.014655,-0.000533
436,-4.299986,-6.548141,-3.315969,-0.034907,0.016654,-0.001599
451,-4.168305,-6.567295,-3.354276,-0.036772,0.012790,-0.004530
466,-4.132392,-6.521805,-3.406949,-0.018253,0.010658,-0.010925
481,-4.223372,-6.584054,-3.435679,-0.005063,0.007594,-0.017187
496,-4.247314,-6.816292,-3.265691,-0.016920,0.004263,-0.010259
511,-4.194641,-6.833052,-3.315969,-0.045565,0.013456,0.010658
526,-4.144363,-6.672640,-3.445256,-0.059155,0.020118,0.023049
541,-4.139575,-6.562507,-3.435679,-0.055158,0.016121,0.023715
556,-4.182670,-6.505046,-3.509900,-0.032908,0.012923,0.005329
571,-4.199430,-6.579266,-3.433285,-0.018919,0.009459,0.004397
586,-4.125209,-6.708553,-3.265691,-0.029444,0.008660,0.020251
601,-4.007894,-7.048530,-3.241749,-0.058222,0.007328,0.060354
616,-4.230554,-6.988675,-3.426103,-0.152949,0.041302,0.104720
631,-4.288015,-6.734890,-3.347094,-0.209972,0.029711,0.135230
646,-4.213795,-6.330269,-3.397372,-0.185191,0.061286,0.119242
661,-4.129998,-6.330269,-3.689465,-0.174799,0.025181,0.103387
676,-4.355053,-6.148310,-3.332729,-0.081271,0.035972,0.051427
691,-3.979163,-5.863400,-4.328717,-0.149885,-0.146554,0.106052
706,-4.048595,-6.277597,-3.715801,-0.041968,0.039303,0.009859
721,-4.185064,-6.157887,-3.265691,-0.019585,-0.016521,-0.005596
736,-4.153940,-6.651092,-3.495534,-0.010126,0.032642,-0.002265
751,-4.228160,-6.687005,-3.438074,-0.019985,-0.009459,0.008127
766,-4.149151,-6.600814,-3.385401,-0.022250,0.016920,0.014123
781,-4.220977,-6.536170,-3.450045,-0.038504,0.004796,0.026247
