T,AX,AY,AZ,GX,GY,GZ
46,-8.068460,5.039794,4.074931,1.377744,-0.592479,1.086767
61,-7.951144,5.710171,4.453215,1.582521,-0.502015,0.967259
76,-7.374141,6.490681,4.659116,1.904008,-0.444193,0.767145
91,-7.168240,5.501875,4.477157,2.016322,-0.572495,0.725044
106,-7.785944,4.683058,4.168305,1.866037,-0.523066,0.854545
121,-7.503428,4.941632,4.091691,1.598642,-0.490424,1.049462
136,-7.259220,5.705382,4.079720,1.372015,-0.498152,1.220665
151,-6.629544,5.892130,4.216189,0.918230,-0.587150,1.510576
166,-7.345411,6.964733,4.168305,0.536789,-0.645505,1.701629
181,-7.477092,8.324639,4.369418,0.353862,-0.415815,1.662859
196,-6.880936,9.457096,4.872200,0.397162,-0.202511,1.382674
211,-5.341464,10.879252,5.027823,0.520135,-0.274723,0.974187
226,-5.674258,11.441890,5.042189,0.667222,-0.427539,0.533458
241,-6.359000,10.359711,4.774038,0.640176,-0.428871,0.229957
256,-6.928820,9.162610,4.501099,0.361323,-0.255271,0.145755
271,-6.981492,8.892065,4.438850,-0.047430,-0.051694,0.222629
286,-6.725312,9.624691,4.572925,-0.445525,0.055025,0.264730
301,-6.830657,9.964667,4.745308,-0.754622,0.129900,0.197715
316,-6.478710,10.398018,4.927267,-0.847884,0.152283,-0.038637
331,-6.612785,10.431537,4.673481,-0.796856,0.117776,-0.357992
346,-6.593631,10.177752,4.359841,-0.732639,0.187057,-0.677214
361,-6.794744,9.095572,4.292804,-0.761283,0.203977,-0.843887
376,-6.725312,8.054094,4.381389,-0.992972,0.219832,-0.826300
391,-7.192182,7.747637,4.434062,-1.257037,0.347600,-0.751557
406,-7.094019,8.384494,4.505888,-1.365620,0.529861,-0.809380
421,-6.234501,8.975862,4.544195,-1.349100,0.593145,-0.994704
436,-6.220136,8.722076,4.367024,-1.354029,0.525198,-1.166040
451,-6.229712,8.523358,4.371812,-1.299271,0.570896,-1.381475
466,-6.605602,7.721300,4.220977,-1.266896,0.575292,-1.538954
481,-6.557718,6.576872,4.311957,-1.377345,0.603537,-1.556940
496,-7.067683,6.071695,4.477157,-1.498452,0.690271,-1.536956
511,-7.055712,5.659893,4.484340,-1.541219,0.759818,-1.542285
526,-7.137115,5.130774,3.957615,-1.478467,0.842288,-1.578657
541,-6.739678,4.558560,3.854665,-1.466476,0.847750,-1.525231
556,-6.629544,4.041412,3.835511,-1.483796,0.842021,-1.419179
571,-6.876147,4.209006,4.074931,-1.365887,0.893848,-1.426773
586,-6.845023,3.457227,3.986346,-1.210939,0.829498,-1.416115
601,-6.902483,2.537854,3.624821,-1.122074,0.812977,-1.318456
616,-7.000646,2.092532,3.591302,-1.044799,0.796057,-1.161377
631,-6.926425,1.786074,3.564966,-0.977917,0.802985,-0.986577
646,-6.531382,1.312023,3.744531,-1.026813,0.715718,-0.726776
661,-7.101202,1.944092,3.632004,-0.956867,0.684009,-0.565700
676,-6.940791,2.343923,3.550601,-0.798322,0.637911,-0.519868
691,-7.374141,2.006341,3.165135,-0.641375,0.647904,-0.504813
706,-7.433996,1.628057,3.292027,-0.560904,0.542118,-0.408620
721,-7.704541,1.793257,3.292027,-0.375179,0.421144,-0.336542
736,-7.134721,1.134852,2.619257,-0.230623,0.186124,-0.152816
751,-8.334216,0.766145,2.449268,-0.189455,0.066749,0.035972
