T,AX,AY,AZ,GX,GY,GZ
46,-8.422801,-3.663129,-1.043872,2.488493,-1.259568,2.982648
61,-8.647857,-3.483563,-0.454898,2.670620,-0.995637,2.917231
76,-8.731653,-3.031059,-0.146046,2.668755,-1.051461,2.905640
91,-8.853758,-2.908955,0.124498,2.569498,-0.965660,3.014490
106,-8.882488,-1.889025,0.272939,2.501950,-1.002832,3.045133
121,-9.117120,-0.531513,0.761356,2.513274,-0.930620,2.992640
136,-8.846575,0.548272,1.170765,2.548181,-0.824835,2.914700
151,-8.939949,1.417367,1.314417,2.629452,-0.815508,2.773341
166,-8.669404,1.403002,1.529895,2.667423,-0.736502,2.645972
181,-8.595184,1.125275,1.398214,2.563769,-0.688672,2.574161
196,-8.171411,0.768539,1.244985,2.335277,-0.542784,2.580023
211,-8.118738,1.374272,1.139640,2.061887,-0.334277,2.623856
226,-7.920019,2.233790,0.711078,1.928256,-0.147887,2.545649
241,-7.414843,3.122039,0.658405,1.839790,-0.113247,2.412418
256,-7.256825,3.751714,0.351948,1.816741,-0.134430,2.228292
271,-6.943185,4.304775,0.287304,1.828332,-0.188256,1.963029
286,-6.777985,4.285621,0.167594,1.819006,-0.277254,1.732539
301,-7.307104,4.666299,-0.011971,1.830864,-0.349865,1.453286
316,-7.374141,4.165911,-0.102951,1.807015,-0.349865,1.226660
331,-7.627926,3.816357,-0.476446,1.658463,-0.354795,1.040669
346,-7.908048,3.493140,-0.790087,1.421577,-0.340139,0.873198
361,-8.360552,3.339911,-0.766145,0.990974,-0.246877,0.739966
376,-7.443573,2.997540,-1.192312,0.364920,-0.011458,0.676815
391,-7.371747,4.472369,-0.746991,-0.008926,-0.111115,0.608867
406,-7.304709,5.741296,-0.708684,-0.196250,0.021983,0.240482
421,-6.797139,5.959168,-0.739808,-0.365720,-0.133764,-0.100856
436,-7.292738,5.923255,-0.785298,-0.494021,-0.187590,-0.469107
451,-7.297527,5.966351,-0.926556,-0.558905,-0.206508,-0.868135
466,-7.398083,5.427655,-0.758962,-0.720914,-0.138827,-1.204011
481,-7.237672,4.955997,-0.337582,-0.945542,-0.038904,-1.482597
496,-7.000646,4.663905,0.337582,-1.211605,0.037571,-1.709623
511,-6.696582,4.441244,0.486023,-1.501250,0.112047,-1.924659
526,-6.663063,4.019865,0.773327,-1.798755,0.178263,-2.138228
541,-6.687005,3.950433,0.778116,-2.026980,0.244213,-2.372849
556,-6.964733,3.703830,0.907402,-2.128369,0.302035,-2.637046
571,-7.074866,2.942474,0.612916,-2.253073,0.377178,-2.839824
586,-7.295133,2.087744,0.574608,-2.363789,0.467375,-2.989176
601,-7.508216,0.890643,0.351948,-2.566433,0.572761,-3.051661
616,-7.994239,-0.086191,0.349553,-2.874197,0.760617,-3.024882
631,-8.164227,-0.560243,0.395043,-3.265631,0.927956,-2.965727
646,-8.588001,-0.708684,0.454898,-3.576459,1.131133,-2.940813
661,-8.444349,-0.004788,0.617704,-3.674384,1.291144,-3.035407
676,-8.564059,0.993594,0.414197,-3.540887,1.331113,-3.233389
691,-8.518570,1.565808,-0.476446,-3.075910,1.390002,-3.621092
706,-8.080431,1.144428,-1.484405,-2.416548,1.435700,-4.107919
721,-7.177816,-1.173159,-2.509123,-1.805283,1.306066,-4.365721
736,-5.674258,-3.598485,-2.813187,-1.398662,1.044000,-4.365721
751,-4.649539,-7.314286,-2.817975,-1.501250,0.786198,-4.365721
766,-4.879383,-8.856152,-3.224990,-1.790628,0.653366,-4.365721
781,-4.019865,-9.938331,-3.624821,-2.005530,0.471639,-4.181995
796,-3.217807,-10.785878,-4.285621,-2.219100,0.307231,-3.889553
811,-2.403779,-10.929530,-5.188235,-2.124905,0.098724,-3.608568
826,-2.152387,-11.657368,-5.556942,-1.891084,-0.088332,-3.214603
841,-1.881842,-12.095507,-5.540183,-1.504181,-0.346401,-2.717917
856,-1.714248,-12.612655,-5.406107,-1.085568,-0.558239,-2.094129
871,-1.879448,-12.016499,-5.114015,-0.507877,-0.887453,-1.480332
886,-2.281674,-11.214440,-4.819528,0.387303,-0.776472,-1.002565
901,-2.410961,-11.645397,-3.950433,1.979949,-1.235587,-0.156813
916,-1.491588,-12.885593,-3.586514,2.339274,-1.039470,0.055424
931,-2.944868,-14.525621,-2.504335,2.870334,-1.035340,0.817240
946,-4.673481,-16.342821,-1.474828,3.211406,-0.782334,1.647404
961,-4.637568,-16.227900,-1.106121,3.374081,-0.555574,2.347002
976,-4.570531,-15.167268,-0.828394,3.420579,-0.302302,2.876063
991,-5.011064,-13.503298,-0.318429,3.469741,-0.151884,3.231524
1006,-5.284003,-11.944672,0.241814,3.492524,-0.140426,3.449090
1021,-6.320693,-9.885658,0.720655,3.612032,-0.037571,3.504648
1036,-6.983886,-8.173804,1.082179,3.771244,-0.043034,3.416182
1051,-7.383718,-7.386112,1.501164,3.756855,0.134164,3.346902
1066,-8.300697,-6.804321,2.185906,3.607769,0.263798,3.325185
1081,-8.568848,-6.509834,2.008735,3.236453,0.568764,3.433769
1096,-8.779537,-5.413290,2.231396,2.760018,0.829098,3.603639
1111,-8.568848,-4.362236,1.812411,2.244813,1.033608,3.774974
1126,-8.913612,-2.547431,1.450886,1.911202,1.286481,3.814011
1141,-7.347805,-0.402226,1.168370,1.774107,1.375080,3.722747
1156,-6.191405,1.233014,1.012747,1.864971,1.253440,3.482265
1171,-6.414066,2.987964,0.778116,2.002599,0.885055,3.168639
1186,-7.211335,3.186682,0.687136,2.326750,0.678280,2.695268
1201,-7.321469,2.442086,0.567426,2.460515,0.624188,2.338874
1216,-7.271191,2.032677,0.079009,2.425208,0.585685,2.055625
1231,-7.208941,1.630451,-0.009577,2.231224,0.613796,1.865504
1246,-7.050924,1.455675,-0.227449,1.910136,0.639377,1.742531
1261,-6.998251,1.395820,-0.464475,1.502582,0.653233,1.656597
1276,-6.739678,1.680730,-0.593762,1.063718,0.554508,1.657130
1291,-7.230489,2.829946,-0.715866,0.880259,0.503081,1.495521
1306,-7.184999,3.272874,-0.696713,0.773407,0.408087,1.279953
1321,-7.639897,3.842694,-0.816423,0.806049,0.249409,0.983380
1336,-7.924808,3.691859,-1.003170,0.835493,0.132432,0.670686
1351,-8.149862,3.143587,-1.240196,0.741165,0.056357,0.454851
1366,-8.307879,2.815581,-1.158794,0.533325,0.020917,0.305366
1381,-8.432378,2.782062,-1.132457,0.235286,-0.003597,0.187723
1396,-8.391677,2.913743,-0.840365,-0.044632,0.006395,0.053292
1411,-7.908048,3.205836,-0.725443,-0.288312,-0.048896,-0.137095
1426,-7.817069,3.318363,-0.746991,-0.512541,-0.174266,-0.344136
1441,-7.826645,3.593697,-0.663194,-0.680279,-0.285914,-0.596609
1456,-7.750031,3.675100,-0.603339,-0.808181,-0.334011,-0.871732
1471,-7.496245,3.617639,-0.270545,-0.992306,-0.371315,-1.116078
1486,-7.639897,3.306392,-0.016759,-1.160577,-0.363588,-1.363089
1501,-7.568071,3.076549,0.232238,-1.346835,-0.347334,-1.586384
1516,-7.426814,2.899378,0.567426,-1.534691,-0.314559,-1.792493
1531,-7.161057,3.196259,0.720655,-1.658729,-0.304833,-2.041369
1546,-7.264008,3.038242,0.481235,-1.747328,-0.249009,-2.302103
1561,-7.759608,1.989582,0.203507,-1.887753,-0.156547,-2.528729
1576,-7.965509,0.828394,0.098162,-2.189656,0.004397,-2.621858
1591,-8.166622,0.141258,0.107739,-2.555109,0.187989,-2.658763
1606,-8.231265,-0.627281,0.292093,-2.937749,0.404090,-2.694069
1621,-8.176199,-0.679953,0.292093,-3.310397,0.607002,-2.717917
1636,-8.046912,-0.371101,0.371101,-3.528629,0.769144,-2.851948
1651,-7.541735,-0.351948,-0.033519,-3.650669,0.895980,-3.062320
1666,-7.718906,-1.290475,-0.086191,-3.705161,1.016954,-3.200614
1681,-8.353370,-2.470816,-0.289698,-3.897680,1.360957,-3.246179
1696,-8.066066,-3.418920,-0.811634,-4.188790,1.458749,-3.339708
1711,-8.133103,-3.837905,-1.039083,-4.302436,1.685642,-3.362224
1726,-7.275979,-3.033453,-1.831564,-4.172536,1.861107,-3.557940
1741,-6.141127,-2.887407,-2.956839,-3.698632,1.784499,-3.866237
1756,-4.489128,-3.840299,-4.302381,-3.006629,1.637279,-4.172536
1771,-2.444480,-5.779603,-5.650316,-2.345936,1.169904,-4.329082
1786,-2.255338,-10.235212,-6.627150,-1.933851,0.563968,-4.187591
1801,-3.129222,-15.717934,-6.739678,-2.298639,0.383040,-3.391801
1816,-3.143587,-17.621325,-7.043741,-3.110283,0.435133,-2.140893
1831,-2.473210,-15.966931,-7.170634,-3.654400,0.411018,-0.869067
1846,-1.371878,-12.421118,-7.139509,-3.442029,0.230490,0.075809
1861,-1.146823,-9.047688,-8.259995,-2.315692,-0.358392,0.623655
1876,-0.258574,-6.397307,-9.440337,-0.132032,-0.983779,0.838824
1891,0.002394,-3.141193,-9.351751,1.949306,-1.649003,0.471905
1906,-2.911349,-5.600038,-7.603984,4.101257,-2.194319,0.173067
1921,-5.125986,-11.425130,-4.362236,4.365588,-2.217501,0.509476
1936,-6.268020,-14.607024,-3.270479,4.365588,-2.060421,1.091830
1951,-6.177040,-15.993267,-2.954445,4.365588,-1.806216,1.974354
1966,-6.579266,-15.035586,-1.810017,4.088068,-1.299138,2.875530
1981,-6.581660,-12.038046,-1.501164,3.403792,-1.275023,3.451888
1996,-6.746861,-8.192958,-1.122881,3.323453,-1.213337,3.576992
2011,-7.841011,-5.286397,-0.323217,3.581522,-1.134464,3.319456
2026,-8.128315,-4.285621,0.062249,3.876629,-0.862939,3.059256
2041,-9.136273,-4.661510,1.520318,4.011992,-0.593945,2.813711
2056,-9.435549,-5.152322,1.685518,3.682112,-0.333611,2.883657
2071,-10.833762,-5.154716,2.061408,3.295208,0.413017,3.071646
2086,-8.825027,-4.565742,2.047042,2.671553,0.480698,3.304668
2101,-8.892065,-3.016694,2.291251,2.139028,0.622323,3.539554
2116,-7.635109,-0.770933,2.042254,1.961963,0.790195,3.559006
2131,-7.474698,0.727837,1.640028,2.027780,1.020551,3.401127
2146,-6.629544,2.255338,1.381454,2.175267,1.034008,3.116412
2161,-6.588843,3.349488,1.120486,2.257337,0.620058,2.805850
2176,-6.562507,3.981557,0.368707,2.452121,0.470972,2.365521
2191,-7.022193,3.615244,0.102951,2.526064,0.297505,1.935717
2206,-6.926425,2.633622,-0.208296,2.284250,0.335343,1.674717
2221,-7.393295,2.166753,-0.474052,1.890684,0.501083,1.554809
2236,-7.149086,2.011129,-0.945710,1.371349,0.655764,1.500184
2251,-6.768408,2.652776,-0.964863,0.790727,0.558772,1.505913
2266,-6.200982,3.900155,-1.180341,0.467642,0.294175,1.345636
2281,-6.890512,5.142745,-1.376666,0.472838,-0.035306,0.983247
2296,-7.244854,5.030218,-1.165976,0.636179,-0.176931,0.542251
2311,-7.958326,4.501099,-1.309628,0.675616,-0.183992,0.121240
2326,-7.848193,2.983175,-1.039083,0.485761,-0.225427,-0.100856
2341,-7.915231,2.537854,-0.995988,0.143490,-0.237818,-0.186790
2356,-8.535329,2.576161,-0.907402,-0.149219,-0.093129,-0.284982
2371,-8.408436,3.351882,-0.782904,-0.286980,-0.210106,-0.478167
2386,-8.281544,4.127604,-1.113304,-0.350798,-0.415015,-0.795923
2401,-8.441955,4.022259,-1.367089,-0.461380,-0.355594,-1.137528
2416,-8.453926,3.737349,-0.969652,-0.625387,-0.451787,-1.447824
2431,-8.343793,3.215413,-0.684742,-0.839623,-0.488825,-1.715352
2446,-8.101978,2.604891,-0.234632,-1.123406,-0.491623,-1.906672
2461,-7.989451,2.449268,-0.138864,-1.420378,-0.528528,-2.054026
2476,-8.374917,1.958457,-0.081403,-1.732939,-0.444593,-2.144757
2491,-8.537724,1.572991,-0.203507,-1.957966,-0.323619,-2.306233
2506,-8.080431,1.680730,-0.158017,-2.221897,-0.355061,-2.461047
2521,-8.228871,1.005565,0.112527,-2.436799,-0.322553,-2.618927
2536,-8.255207,0.055067,0.265756,-2.653567,-0.150152,-2.747628
2551,-8.489840,-1.259350,0.445322,-2.968658,-0.018519,-2.759219
2566,-8.774749,-2.310405,0.612916,-3.359692,0.288179,-2.666224
2581,-8.631097,-3.473987,0.495600,-3.887421,0.535723,-2.535923
2596,-8.980651,-4.204218,0.802058,-4.365721,0.877861,-2.355528
2611,-8.037335,-2.494758,0.878672,-4.365721,1.166306,-2.329415
2626,-7.338228,-0.742203,0.603339,-4.365721,1.206409,-2.632116
2641,-6.885724,0.280122,-0.311246,-4.126438,1.173634,-3.166240
2656,-6.691793,-0.481235,-1.407791,-3.358094,1.193752,-3.748328
2671,-5.856217,-3.236961,-2.669535,-2.798389,1.124605,-4.170404
2686,-4.843470,-6.660669,-3.208230,-2.700197,1.000567,-4.238885
