Timestamp,aX,aY,aZ,gX,gY,gZ
23:59:39.806,-2.509399891,6.235799789,7.259200096,0.265599996,0.58950001,-0.130500004
23:59:39.839,-2.475800037,6.234600067,7.225599766,-0.283699989,-0.142900005,0.296799988
23:59:39.872,-2.429100037,6.249000072,7.267499924,-0.0396,-0.509199977,0.113600001
23:59:39.905,-2.364500046,6.236999989,7.299900055,-0.161599994,0.467400014,-0.252600014
23:59:39.940,-2.390799999,6.243000031,7.250800133,0.570800006,0.345299989,-0.0084
23:59:40.140,-2.455499887,6.247799873,7.222000122,0.021500001,0.467400014,-0.191499993
23:59:40.152,-2.490200043,6.233500004,7.210100174,0.143600002,0.528400004,-0.191499993
23:59:40.166,-2.589600086,6.263400078,7.19810009,-0.100599997,0.223299995,-0.191499993
23:59:40.181,-2.492599964,6.24420023,7.256800175,-0.405800015,-0.387100011,-0.069499999
23:59:40.195,-2.468600035,6.220300198,7.275899887,-0.283699989,-0.142900005,0.0526
23:59:40.243,-2.417200089,6.232299805,7.261499882,0.204600006,-0.081900001,0.0526
23:59:40.261,-2.521300077,6.258600235,7.253200054,0.021500001,0.406399995,-0.069499999
23:59:40.273,-2.480600119,6.277699947,7.248400211,0.021500001,0.223299995,-0.0084
23:59:40.285,-2.472199917,6.265799999,7.292699814,0.143600002,-0.203999996,0.113600001
23:59:40.300,-2.415999889,6.259799957,7.254399776,0.082500003,-0.203999996,0.174700007
23:59:40.346,-2.413599968,6.215499878,7.235199928,0.082500003,-0.264999986,0.0526
23:59:40.358,-2.433900118,6.253799915,7.293900013,0.265599996,-0.142900005,-0.069499999
23:59:40.370,-2.426800013,6.276500225,7.292699814,0.265599996,-0.0209,0.0526
23:59:40.402,-2.447099924,6.19630003,7.235199928,-0.0396,0.345299989,-0.069499999
23:59:40.445,-2.478199959,6.251399994,7.255599976,0.021500001,0.162200004,-0.0084
23:59:40.466,-2.363300085,6.28249979,7.277100086,0.265599996,-0.264999986,0.113600001
23:59:40.501,-2.447099924,6.22149992,7.28429985,-0.283699989,-0.326000005,-0.191499993
23:59:40.549,-2.472199917,6.227499962,7.299900055,0.387699991,0.101199999,0.113600001
23:59:40.565,-2.389600039,6.28249979,7.213699818,0.387699991,-0.326000005,0.174700007
23:59:40.598,-2.527299881,6.2645998,7.272299767,-0.283699989,-0.387100011,0.113600001
23:59:40.653,-2.405200005,6.259799957,7.277100086,-0.527800024,-0.387100011,-0.069499999
23:59:40.666,-2.345299959,6.26940012,7.251999855,-0.527800024,-0.0209,-0.130500004
23:59:40.697,-2.396800041,6.240600109,7.324999809,0.082500003,-0.264999986,0.235699996
23:59:40.752,-2.387200117,6.23939991,7.232800007,-0.527800024,1.016700029,-0.130500004
23:59:40.770,-2.393199921,6.280099869,7.232800007,-0.710900009,0.162200004,0.113600001
23:59:40.796,-2.388400078,6.168799877,7.323800087,-1.62650001,1.993299961,-0.191499993
23:59:40.854,-2.305799961,6.404600143,7.431499958,-1.016100049,1.993299961,0.479900002
23:59:40.867,-1.890400052,6.371099949,7.741600037,-10.29349995,12.43029976,-2.266700029
23:59:40.896,-2.386100054,6.393899918,7.527299881,-15.11520004,22.07390022,-3.731600046
23:59:40.930,-3.494600058,6.398700237,9.445099831,-55.52050018,26.59049988,-18.68519974
23:59:40.964,-4.715600014,4.837600231,9.765899658,-49.60010147,25.91909981,-17.46450043
23:59:40.994,-2.565599918,6.362699986,9.671299934,-40.38380051,-28.4022007,-7.820899963
23:59:41.027,0.214100003,6.226299763,8.021699905,-47.70800018,11.51480007,-14.65690041
23:59:41.065,-0.034899998,4.99090004,7.798999786,-79.62940216,100.1378021,-55.18420029
23:59:41.094,-2.413599968,2.777400017,7.407599926,-67.23930359,174.2955017,-72.94539642
23:59:41.128,-2.648200035,2.803800106,5.057700157,-74.50240326,238.4434967,-77.1568985
23:59:41.159,-4.750299931,3.35439992,4.198200226,-89.33399963,329.874115,-83.62660217
23:59:41.192,-8.759400368,1.277500033,4.070099831,-98.85549927,309.732605,-72.09089661
23:59:41.227,-8.759400368,1.309800029,5.020599842,24.00830078,-188.1923065,-25.39900017
23:59:41.260,1.143000007,3.893100023,1.532199979,16.07369995,-267.4768982,-32.90639877
23:59:41.291,-5.102300167,0.041999999,2.65989995,-10.72070026,127.9087982,-45.54059982
23:59:41.324,-8.759400368,0.9375,5.580800056,11.67920017,-66.06089783,14.15170002
23:59:41.357,3.878400087,2.910300016,5.391699791,-31.59469986,-237.2035065,-5.928800106
23:59:41.390,-3.599900007,-0.0561,6.180600166,-42.7641983,243.5704041,-6.783299923
23:59:41.424,-8.759400368,0.505299985,7.96420002,-17.37350082,49.84479904,26.48080063
23:59:41.457,1.67809999,3.584300041,6.841400146,-19.38769913,-192.7698975,-19.41760063
23:59:41.489,-1.076400042,0.585500002,5.554500103,-73.83110046,224.1613007,-15.57240009
23:59:41.522,-8.759400368,-3.209300041,11.38799953,21.01759911,275.369812,59.1957016
23:59:41.557,-1.002200007,3.900300026,5.887300014,63.13180161,-379.5375061,12.01550007
23:59:41.588,11.91689968,4.066699982,2.863399982,-31.28960037,-146.383194,-16.36580086
23:59:41.621,-8.759400368,0.60710001,4.008999825,-49.78319931,535.5626221,-3.365400076
23:59:41.656,-8.501999855,3.042000055,5.310299873,44.76029968,-348.3485107,8.8416996
23:59:41.689,9.280900002,4.228300095,5.634699821,-63.82130051,-201.1927032,-19.90589905
23:59:41.723,-7.467700005,-0.393700004,5.830999851,-93.36229706,443.7047119,-27.9015007
23:59:41.753,-8.759400368,-0.572099984,7.140600204,23.03170013,-141.4393005,18.05800056
23:59:41.789,3.017699957,2.388400078,6.76240015,-15.29829979,-208.4559021,-13.98550034
23:59:41.819,-2.108299971,0.367700011,6.002200127,-64.30960083,227.5791931,-18.07480049
23:59:41.856,-8.759400368,-2.328200102,8.197699547,37.55810165,50.63830185,30.99740028
23:59:41.888,-1.328999996,1.835299969,6.114699841,18.14889908,-198.0189056,7.498899937
23:59:41.918,1.01849997,1.813799977,5.335400105,-44.41210175,117.4718018,4.203000069
23:59:41.953,-8.759400368,-2.119899988,7.781099796,8.200200081,212.3204041,30.14290047
23:59:41.990,-8.759400368,2.287800074,6.363699913,51.96239853,-119.4666977,43.38759995
23:59:42.017,2.290999889,3.718300104,5.570000172,-25.24710083,-18.63660049,26.66390038
23:59:42.052,-8.759400368,0.996100008,8.60229969,-67.66649628,275.4917908,1.517500043
23:59:42.094,-8.759400368,1.334900022,7.174200058,14.48680019,29.09289932,23.42910004
23:59:42.159,2.222800016,3.608200073,6.598400116,-26.46780014,-151.8153076,3.10439992
