Timestamp,aX,aY,aZ,gX,gY,gZ
15:38:03.310,0.143700004,0.237499997,9.741399765,-0.286799997,1.242200017,-0.098300003
15:38:03.339,0.117899999,0.150700003,9.955699921,-1.210500002,-1.06309998,0.375
15:38:03.442,0.133499995,-0.0049,9.7354002,1.575799942,-3.238699913,0.756699979
15:38:03.496,0.186800003,0.108199999,9.709699631,-1.164700031,-0.101300001,-0.0449
15:38:03.514,0.193299994,0.132799998,9.786899567,-0.401300013,-1.162400007,-0.831099987
15:38:03.530,0.185000002,0.286599994,9.640199661,-0.760100007,-1.101300001,-0.647899985
15:38:03.545,0.2095,0.217800006,9.675499916,-3.134200096,-0.200499997,0.466600001
15:38:03.598,0.203500003,0.125,9.766500473,-3.515799999,0.471199989,1.100200057
15:38:03.614,0.160999998,0.062799998,9.802399635,2.59100008,-0.406699985,0.0009
15:38:03.629,0.156800002,0.255499989,9.776100159,2.35439992,-2.170000076,0.390300006
15:38:03.654,0.210700005,0.314099997,9.660599709,1.606299996,-2.666199923,0.89410001
15:38:03.704,0.354400009,0.228,9.653400421,-0.790600002,-2.398999929,2.168900013
15:38:03.721,0.107199997,0.112400003,10.07839966,-0.309700012,-3.887599945,4.779600143
15:38:03.737,0.192699999,0.243499994,10.10289955,-1.309700012,-5.353199959,4.817699909
15:38:03.829,0.110699996,0.45539999,10.1257,-2.256299973,-6.566999912,5.588699818
15:38:03.844,0.055100001,0.385399997,9.58880043,-24.30970001,-2.589900017,14.97799969
15:38:03.858,0.009,0.166899994,9.923299789,-14.96619987,-1.91050005,16.42079926
15:38:03.905,-0.067599997,0.413500011,10.03289986,-7.714300156,-3.414299965,17.17650032
15:38:03.921,-0.058600001,0.867799997,11.08030033,17.21699905,-0.215800002,16.49710083
15:38:03.938,0.094599999,1.019199967,11.31200027,14.85820007,-4.322700024,16.72610092
15:38:03.957,0.265199989,1.017400026,11.46280003,5.636799812,-18.23870087,21.93989944
15:38:04.007,0.164000005,0.717599988,11.11629963,-7.164700031,-39.54410172,28.49710083
15:38:04.024,0.828400016,0.530799985,10.79539967,-11.59980011,-52.39899826,31.39030075
15:38:04.054,-1.634600043,-0.983500004,-0.137700006,-2.1723001,-6.315100193,-0.357800007
15:38:04.109,1.793300033,-0.574100018,9.041700363,2.713200092,-37.54410172,28.19179916
15:38:04.131,1.368299961,-0.620800018,7.93200016,44.27809906,-7.231100082,29.64220047
15:38:04.158,1.6329,-1.935799956,7.57460022,96.42310333,37.13529968,-2.701299906
15:38:04.212,1.299499989,-0.388599992,7.438199997,155.5910034,55.54750061,-17.27389908
15:38:04.229,0.860700011,3.072900057,8.856100082,64.88880157,54.01319885,3.863500118
15:38:04.253,0.488400012,2.966300011,9.050100327,-46.50059891,53.32619858,9.138400078
15:38:04.318,-0.28670001,-0.498699993,8.683699608,-197.4013062,11.31849957,13.3902998
15:38:04.340,0.948099971,-4.045700073,8.947699547,-171.4700012,-27.31509972,-10.61740017
15:38:04.357,1.064800024,-5.108099937,9.484600067,-93.12650299,-1.01730001,-30.73950005
15:38:04.420,0.478899986,-4.063700199,9.566599846,149.9651031,42.73080063,-71.23570251
15:38:04.440,-0.072400004,2.978300095,10.24120045,97.39260101,4.60860014,-74.35019684
15:38:04.459,0.243599996,1.194599986,10.51710033,11.13300037,-2.246400118,-76.25099945
15:38:04.519,-1.257500052,-0.029999999,9.845499992,62.8506012,26.76889992,-91.70140076
15:38:04.536,-0.0515,7.202300072,10.07240009,30.6215992,-91.04789734,-34.77000046
15:38:04.550,1.21389997,7.292600155,10.32919979,-153.3096924,-53.15480042,-9.922699928
15:38:04.625,1.253999949,-1.61500001,9.464300156,-252.3096924,6.349100113,-14.72420025
15:38:04.644,-0.305200011,1.59679997,9.961600304,172.2017059,-20.4829998,-36.03720093
15:38:04.659,1.094799995,5.147399902,10.85289955,110.7972031,-34.68909836,-24.99139977
15:38:04.728,0.669200003,4.690700054,10.43330002,-47.75249863,-18.23110008,-13.43420029
15:38:04.745,0.858900011,-4.152800083,8.151599884,110.8124008,25.3871994,-27.29680061
15:38:04.760,0.180800006,0.977299988,8.49339962,234.5529022,-12.07839966,1.756700039
15:38:04.782,0.542900026,5.339000225,9.182299614,197.5451965,-17.52120018,20.4741993
15:38:04.844,0.410600007,-0.795599997,8.503000259,-61.36320114,36.53229904,1.832999945
15:38:04.858,-0.257999986,-0.686600029,7.908599854,75.29329681,47.14300156,-2.082999945
15:38:04.883,-0.397399992,3.588799953,8.412599564,144.6598053,-8.58220005,34.09249878
15:38:04.927,0.623700023,8.018699646,10.31299973,-30.75250053,6.188799858,37.48189926
15:38:04.949,0.700299978,-2.074100018,9.888600349,-220.1952057,20.34140015,18.68799973
15:38:04.981,0.536300004,-4.924399853,9.098500252,-13.40130043,98.02850342,-13.52579975
15:38:05.033,-1.116299987,0.064000003,8.416199684,120.5451965,8.402500153,28.0848999
15:38:05.050,0.461499989,2.584399939,10.82299995,-23.50060081,-25.71199989,20.42079926
15:38:05.078,-0.128700003,-0.769200027,9.62349987,-27.50060081,32.21170044,-5.28910017
15:38:05.131,-0.809199989,0.974300027,7.883500099,125.2093964,37.11240005,-6.174600124
15:38:05.147,0.216700003,5.840000153,9.986800194,42.58340073,-34.9333992,28.40550041
15:38:05.182,0.1479,0.822300017,10.38300037,-141.3860931,19.01320076,12.6498003
15:38:05.242,-0.488999993,-3.165199995,9.983200073,-55.11130142,57.45589828,-11.19750023
15:38:05.257,-1.112699986,4.457900047,9.841300011,95.88110352,-54.92570114,18.90169907
15:38:05.275,-0.054499999,7.303999901,11.15460014,-42.47769928,-75.19290161,36.375
15:38:05.340,0.0096,1.004899979,10.21000004,-236.0807037,-6.933400154,18.32920074
15:38:05.361,-0.882799983,-2.267999887,7.395699978,114.4993973,13.54749966,-11.41889954
15:38:05.375,-0.087399997,1.29460001,8.216899872,185.491806,-65.00209808,16.2147007
15:38:05.439,0.792500019,4.235300064,10.86429977,36.99560165,-35.25400162,37.64220047
15:38:05.458,0.265199989,-1.265400052,10.0472002,-59.49290085,48.61619949,-16.03720093
15:38:05.477,-1.118100047,-0.915300012,8.386899948,97.5605011,61.20399857,-28.21279907
15:38:05.546,-0.5273,4.691299915,8.967499733,107.9346008,-50.2234993,16.52770042
15:38:05.563,-0.0197,0.041200001,10.3441,-173.1876068,11.82999992,1.748999953
15:38:05.575,-0.248400003,-2.457099915,10.69130039,-80.62270355,47.34140015,-25.71660042
15:38:05.645,-1.468799949,-1.091799974,8.7166996,145.7819061,27.57040024,-14.15939999
15:38:05.675,1.284500003,6.537899971,10.69909954,-87.7677002,-74.42189789,40.19940186
15:38:05.696,1.212700009,0.896499991,9.463100433,-183.2792053,-12.55169964,27.59639931
15:38:05.748,1.283300042,-3.247200012,9.217100143,-111.1800003,26.98270035,-2.05250001
15:38:05.762,-0.763700008,0.753499985,7.268199921,201.8963928,12.43299961,-1.602100015
15:38:05.775,-0.037700001,4.936200142,8.88010025,131.9497986,-47.94100189,25.51239967
15:38:05.807,0.804499984,4.213699818,10.15680027,-124.1800003,-10.4218998,5.581099987
15:38:05.866,0.1096,-2.621700048,8.98900032,45.05670166,110.891098,-54.98379898
15:38:05.893,-1.688500047,2.010400057,7.46269989,150.789505,55.88339996,-16.09070015
15:38:05.909,-0.252600014,7.040699959,9.950300217,80.49939728,-67.16239929,17.14599991
15:38:05.971,0.1479,-0.35620001,9.402000427,-212.6455994,27.24220085,-1.228099942
15:38:05.986,-0.446500003,-3.740400076,8.996800423,16.84289932,57.98270035,-30.09070015
15:38:06.002,-0.959500015,-2.001600027,8.206100464,94.38490295,43.50939941,-23.05249977
15:38:06.058,-0.1646,6.022500038,9.504400253,116.5833969,-62.67380142,24.8253994
15:38:06.073,0.564999998,4.85710001,10.01729965,-155.7525024,-13.86470032,25.68029976
15:38:06.102,-0.187299997,-2.883899927,9.432499886,-160.1417999,54.46360016,-13.26620007
15:38:06.162,-0.888199985,-2.030999899,9.782699585,143.5758057,25.62389946,-31.83880043
15:38:06.183,-0.141200006,5.753200054,10.53689957,57.69029999,-58.2234993,20.51239967
15:38:06.205,0.217899993,4.465099812,10.46560001,-102.0044022,-22.74250031,25.00860023
15:38:06.263,-0.360900015,-1.577900052,9.638999939,-93.56159973,47.46360016,-11.74709988
15:38:06.279,-1.989599943,2.385699987,7.004199982,247.9575043,-6.460100174,-3.647900105
15:38:06.299,-0.61589998,7.314799786,8.110899925,206.3773041,-112.9028015,23.64220047
15:38:06.363,0.648199975,8.026499748,10.15499973,-134.6226959,-81.84940338,35.90169907
15:38:06.380,-0.0066,-2.430799961,8.701700211,-49.42419815,70.95210266,-26.05249977
15:38:06.399,-0.599099994,-0.290399998,7.715899944,109.8964005,76.85289764,-30.22039986
15:38:06.465,-1.248600006,6.323599815,8.144499779,111.4917984,-36.05550003,11.19180012
15:38:06.483,1.133700013,1.110800028,9.766500473,-206.0883942,-8.017299652,27.76429939
15:38:06.498,0.527899981,-3.140100002,9.497799873,-105.2105026,51.00559998,1.871199965
15:38:06.568,0.090999998,-2.455899954,8.213899612,155.1636047,74.83760071,-23.31200027
15:38:06.588,-0.586600006,7.159800053,10.09689999,14.4460001,-31.23110008,21.8253994
15:38:06.608,-0.037700001,4.589000225,10.37409973,-177.9891052,-19.04019928,15.83300018
15:38:06.671,-0.103500001,-2.543900013,9.633600235,-141.3173981,42.71549988,-16.64789963
15:38:06.692,-1.995599985,5.310200214,8.097800255,197.1407013,-49.0021019,11.53530025
15:38:06.706,-0.407000005,8.227000237,9.416399956,61.86589813,-109.231102,29.70319939
15:38:06.772,0.726700008,6.614500046,9.847299576,-137.2563019,-73.0632019,32.41320038
15:38:06.788,-0.1149,-2.98210001,8.152199745,95.90399933,86.57810211,-33.68610001
15:38:06.805,-0.83920002,-0.805100024,7.692500114,167.6215973,72.12010193,-27.76239967
15:38:06.830,-0.99000001,6.093800068,8.805800438,163.3544006,-49.46770096,3.573499918
15:38:06.893,0.421999991,0.730700016,9.275699615,-209.248703,13.31849957,-0.686100006
15:38:06.922,-0.741599977,-2.756999969,9.020700455,-37.29449844,76.72309875,-32.28150177
15:38:06.974,-1.295799971,0.310600013,8.59869957,185.5910034,37.59329987,-38.9151001
15:38:06.994,-0.276499987,7.677499771,10.16930008,-97.34790039,-50.39139938,10.12310028
15:38:07.010,-0.412400007,2.761600018,9.610300064,-223.8516998,-12.34560013,0.94749999
15:38:07.024,-0.841499984,-2.224900007,9.668399811,-176.6685028,33.24219894,-27.22039986
15:38:07.081,-1.654399991,-2.921000004,8.949500084,80.99559784,40.10480118,-57.5257988
15:38:07.099,-2.157799959,6.586999893,9.695899963,156.4842072,-84.73490143,-20.30439949
15:38:07.127,-0.032299999,6.011199951,9.983200073,-104.5922012,-61.82649994,-3.441800117
15:38:07.182,-0.284299999,-1.041000009,9.570199966,-158.1188965,7.02850008,-33.76240158
15:38:07.204,-1.796800017,-0.907500029,8.553899765,85.30860138,7.280399799,-55.74710083
15:38:07.224,-1.883599997,2.892100096,9.418199539,125.3468018,-42.23870087,-46.625
15:38:07.288,-0.739799976,4.592000008,10.54100037,-135.4624023,-50.70439911,-37.99140167
15:38:07.306,-1.262899995,-3.431600094,10.6541996,-147.7982941,10.89869976,-87.08300018
15:38:07.321,-2.497699976,-2.963500023,10.09329987,13.46889973,14.89869976,-96.99140167
15:38:07.389,-2.039200068,4.235300064,10.63739967,108.8506012,-87.11660004,-82.1364975
15:38:07.405,-0.281300008,3.269799948,9.822199821,-182.4777069,-80.13950348,-82.48760223
15:38:07.423,0.094599999,-2.045900106,9.309800148,-173.8898926,-34.5821991,-107.6097031
15:38:07.492,-1.479599953,-0.551400006,8.549699783,129.3390961,15.53989983,-116.5258026
15:38:07.509,0.199300006,5.421000004,9.688099861,32.77420044,-51.09370041,-72.57160187
15:38:07.523,0.1215,5.097199917,9.753399849,-49.19520187,-50.90280151,-71.89219666
