Timestamp,aX,aY,aZ,gX,gY,gZ
15:30:05.381,0.0211,-0.0155,9.86839962,-0.0005,0.102300003,-0.097900003
15:30:05.393,-0.034600001,0.024,9.821100235,-0.038699999,0.033599999,0.070100002
15:30:05.420,-0.0328,-0.0149,9.794799805,-0.023399999,-0.172499999,-0.1131
15:30:05.483,0.0073,0.0252,9.815099716,0.182699993,0.109899998,0.153999999
15:30:05.499,0.0151,-0.0197,9.836700439,-0.023399999,-0.0275,0.108199999
15:30:05.516,-0.001,-0.0107,9.806099892,0.083499998,0.132799998,0.047200002
15:30:05.586,-0.048900001,0.0139,9.789400101,0.045299999,0.025900001,-0.0063
15:30:05.602,0.028899999,-0.0244,9.817500114,0.022399999,0.025900001,0.039500002
15:30:05.618,0.031300001,0.021600001,9.842599869,0.0682,-0.0046,0.062399998
15:30:05.645,0.0001,0.0049,9.812700272,0.022399999,0.163299993,0.047200002
15:30:05.688,-0.0471,-0.025,9.753499985,-0.046300001,-0.035100002,-0.120800003
15:30:05.716,-0.0028,-0.0029,9.776800156,-0.0005,-0.0046,0.100599997
15:30:05.749,0.037300002,0.0187,9.818099976,-0.092100002,-0.080899999,-0.029200001
15:30:05.801,0.0013,0.0288,9.803700447,-0.0005,0.140400007,0.085299999
15:30:05.819,-0.037599999,0.021,9.775600433,-0.054000001,0.140400007,0.039500002
15:30:05.852,-0.0136,0.0025,9.832500458,-0.023399999,-0.142000005,-0.097900003
15:30:05.907,0.034899998,-0.0029,9.812700272,0.098700002,0.064099997,0.0166
15:30:05.926,0.0151,-0.0083,9.832500458,-0.115000002,-0.0275,0.077699997
15:30:05.943,-0.023800001,-0.0149,9.799599648,0.098700002,0.102300003,0.0166
15:30:05.994,-0.0429,0.0073,9.831299782,-0.031099999,-0.065700002,0.0014
15:30:06.008,0.0145,-0.0107,9.790599823,0.0071,0.0107,0.009
15:30:06.044,0.031300001,0.024599999,9.803700447,0.075800002,-0.0199,0.047200002
15:30:06.097,-0.018999999,0.018100001,9.831899643,0.022399999,0.033599999,0.0243
15:30:06.109,-0.0184,-0.025,9.815699577,0.0147,0.033599999,0.0166
15:30:06.140,0.0151,0.018100001,9.788200378,0.0682,0.003,-0.029200001
15:30:06.202,0.0175,0.0001,9.825900078,-0.0616,-0.111500002,-0.059700001
15:30:06.214,-0.0166,0.020500001,9.810899734,-0.0005,0.1175,0.100599997
15:30:06.239,-0.01,0.0139,9.821100235,-0.0005,0.0107,-0.067299999
15:30:06.303,-0.007,-0.0023,9.807299614,-0.0005,-0.035100002,0.0014
15:30:06.318,0.0079,0.0055,9.809700012,0.045299999,0.0107,-0.021500001
15:30:06.343,-0.004,-0.0083,9.795999527,-0.023399999,-0.0046,-0.0139
15:30:06.404,-0.0034,-0.0155,9.809100151,0.022399999,0.056499999,0.039500002
15:30:06.418,-0.0124,0.0199,9.806099892,-0.069200002,-0.057999998,0.0166
15:30:06.445,0.0073,-0.0077,9.822299957,-0.0082,-0.057999998,0.047200002
15:30:06.506,0.030099999,0.0019,9.825300217,0.0682,0.071699999,-0.029200001
15:30:06.518,-0.022600001,-0.0029,9.791199684,0.029999999,0.064099997,-0.0139
