T,AX,AY,AZ,GX,GY,GZ
46,-3.466804,6.459556,-3.825934,-0.040502,0.017853,0.006395
61,-3.543418,6.469133,-3.895366,-0.041302,0.024115,0.007461
76,-3.557784,6.576872,-3.897760,-0.038770,0.018119,0.003331
91,-3.493140,6.574478,-3.857059,-0.026779,0.016121,-0.002931
106,-3.423708,6.521805,-3.869030,-0.019319,0.018919,-0.006928
121,-3.521871,6.464345,-3.837905,-0.018253,0.013590,-0.003331
136,-3.572149,6.452374,-3.869030,-0.028378,0.014522,-0.002398
151,-3.502717,6.459556,-3.818752,-0.034907,0.018786,0.002398
166,-3.430891,6.452374,-3.876213,-0.043700,0.018786,0.003597
181,-3.521871,6.457162,-3.837905,-0.043833,0.020118,0.004663
196,-3.586514,6.445191,-3.955221,-0.043567,0.015721,0.004530
211,-3.481169,6.488286,-3.754108,-0.048363,0.017054,0.006528
226,-3.435679,6.521805,-3.785233,-0.047830,0.015988,0.010259
241,-3.454833,6.469133,-3.866636,-0.048629,0.019319,0.014522
256,-3.557784,6.512228,-3.857059,-0.044766,0.023449,0.008260
271,-3.493140,6.557718,-3.835511,-0.038104,0.019185,0.004397
286,-3.383007,6.519411,-3.823540,-0.034640,0.018652,0.002531
301,-3.433285,6.421249,-3.804386,-0.035573,0.017720,0.002531
316,-3.572149,6.481104,-3.931279,-0.028378,0.013989,0.001332
331,-3.493140,6.505046,-3.825934,-0.031443,0.020651,0.001066
346,-3.459621,6.497863,-3.845088,-0.033175,0.012790,0.003331
361,-3.428497,6.512228,-3.928885,-0.035839,0.011991,0.002665
376,-3.550601,6.464345,-3.806781,-0.036772,0.022250,0.005063
391,-3.531447,6.569689,-3.873818,-0.038637,0.019452,0.003064
406,-3.330334,6.579266,-3.897760,-0.024781,0.009726,-0.006129
421,-3.500323,6.500257,-3.864241,-0.020384,0.019185,-0.007727
436,-3.483563,6.442797,-3.981557,-0.033574,0.006129,0.002931
451,-3.632004,6.555324,-3.873818,-0.017853,0.014256,-0.011058
466,-3.524265,6.387730,-3.861847,-0.025847,0.019052,-0.002531
481,-3.485958,6.416461,-3.924097,-0.026646,0.013590,-0.000666
496,-3.653552,6.251261,-3.811569,-0.067282,0.027579,0.022916
511,-3.423708,6.634333,-3.835511,-0.072211,0.010392,0.028511
526,-3.459621,6.758832,-3.749320,-0.047297,0.030643,0.001865
541,-3.404555,6.660669,-3.816357,-0.025980,0.011858,-0.002132
556,-3.658340,6.512228,-3.938462,-0.002265,0.007194,-0.015322
571,-3.459621,6.361394,-3.892972,-0.020384,0.017187,-0.004796
586,-3.512294,6.469133,-3.967192,-0.031309,0.013323,0.006928
601,-3.406949,6.399701,-3.890578,-0.050894,0.018519,0.013723
616,-3.488352,6.543353,-3.859453,-0.053692,0.015188,0.015322
631,-3.548207,6.651092,-3.811569,-0.036905,0.018652,-0.003198
646,-3.383007,6.579266,-3.790021,-0.020251,0.007194,-0.006928
661,-3.433285,6.426037,-3.833117,-0.024648,0.019452,0.001466
676,-3.505111,6.416461,-3.928885,-0.030510,0.005729,0.002665
691,-3.507505,6.533776,-3.801992,-0.030110,0.018386,0.001865
706,-3.488352,6.540959,-3.876213,-0.031443,0.017720,0.000799
721,-3.371036,6.524199,-3.840299,-0.037704,0.012124,0.002398
736,-3.572149,6.426037,-3.895366,-0.036372,0.023049,0.003198
751,-3.572149,6.442797,-3.727772,-0.037172,0.014789,0.002931
766,-3.406949,6.426037,-3.799598,-0.038904,0.014123,0.004397
781,-3.466804,6.478710,-3.871424,-0.043567,0.015322,0.006662
796,-3.598485,6.505046,-3.825934,-0.040236,0.016387,0.007461
811,-3.481169,6.478710,-3.790021,-0.036106,0.019185,0.004130
826,-3.488352,6.579266,-3.761291,-0.038371,0.020784,0.003730
841,-3.414132,6.572083,-3.737349,-0.026113,0.017720,-0.001199
856,-3.426103,6.567295,-3.835511,-0.017320,0.011458,-0.008926
871,-3.567360,6.514623,-3.936068,-0.013590,0.009060,-0.010658
886,-3.517082,6.430826,-3.926491,-0.013190,0.015721,-0.009992
901,-3.454833,6.361394,-3.914520,-0.030776,0.012257,-0.000933
916,-3.500323,6.387730,-3.876213,-0.049029,0.014922,0.013723
931,-3.550601,6.461950,-3.816357,-0.052626,0.016920,0.013723
946,-3.454833,6.636727,-3.818752,-0.045299,0.017986,0.006129
961,-3.397372,6.598420,-3.806781,-0.026779,0.012524,-0.003597
976,-3.471592,6.497863,-3.955221,-0.023982,0.008660,-0.005063
991,-3.576937,6.493075,-3.869030,-0.023449,0.018253,0.001732
1006,-3.497929,6.454768,-3.797204,-0.027579,0.012524,0.001865
1021,-3.459621,6.483498,-3.842694,-0.040103,0.015588,0.004530
1036,-3.517082,6.461950,-3.883395,-0.033441,0.013856,0.003864
1051,-3.545813,6.473921,-3.782839,-0.027979,0.016654,-0.001998
1066,-3.485958,6.528988,-3.873818,-0.025980,0.013856,-0.001332
1081,-3.399766,6.414066,-3.794810,-0.031576,0.012657,-0.002398
1096,-3.473987,6.359000,-3.809175,-0.038237,0.014123,0.002531
1111,-3.593697,6.478710,-3.924097,-0.042501,0.019052,0.005462
1126,-3.514688,6.497863,-3.840299,-0.044766,0.014123,0.009193
1141,-3.469198,6.543353,-3.845088,-0.041168,0.019052,0.006795
1156,-3.404555,6.471527,-3.773262,-0.033574,0.017720,0.000400
1171,-3.531447,6.483498,-3.964798,-0.033041,0.017587,-0.001466
1186,-3.497929,6.442797,-3.809175,-0.027179,0.014922,0.000000
1201,-3.390190,6.495469,-3.919308,-0.030910,0.011858,-0.001865
1216,-3.399766,6.438008,-3.945644,-0.038104,0.018919,0.002665
1231,-3.586514,6.461950,-3.785233,-0.040636,0.015322,0.009060
1246,-3.500323,6.497863,-3.830723,-0.041835,0.018253,0.006928
1261,-3.409343,6.560112,-3.811569,-0.037438,0.016920,0.004263
1276,-3.452439,6.519411,-3.825934,-0.031309,0.014522,-0.004930
