T,AX,AY,AZ,GX,GY,GZ
46,-5444,6128,-9984,-220,189,11
73,-5644,6124,-10044,-125,236,-10
100,-5736,6004,-10084,-215,181,37
127,-5440,6108,-9944,-239,172,35
154,-5480,6020,-9960,-236,82,45
181,-5704,6208,-9876,-170,164,20
208,-5536,6132,-9860,-138,166,13
235,-5524,6172,-9996,-159,185,-25
262,-5708,5864,-10024,-193,153,41
289,-5576,6008,-10036,-198,48,57
316,-5528,6300,-9852,-286,-14,83
343,-5652,6240,-9860,-201,9,21
370,-5656,6032,-10104,-240,27,33
397,-5504,6156,-9956,-290,68,59
424,-5680,6308,-9908,-275,126,56
451,-5624,6156,-9828,-209,118,39
478,-5424,6180,-10084,-160,97,20
505,-5672,6044,-10128,-193,114,16
532,-5752,6108,-9956,-228,123,0
559,-5492,6208,-9916,-196,180,-8
586,-5592,6104,-10032,-208,200,-3
613,-5736,6156,-9908,-170,164,13
640,-5560,6100,-9944,-169,147,25
667,-5528,6236,-9908,-257,124,50
694,-5708,6140,-9996,-205,111,33
721,-5608,6040,-10116,-275,108,44
748,-5476,6232,-9768,-279,179,11
775,-5652,6152,-9912,-279,164,64
802,-5640,6064,-10096,-178,159,12
829,-5504,6076,-9964,-278,131,42
856,-5600,6100,-10008,-324,154,35
883,-5744,6048,-9964,-314,94,60
910,-5544,6196,-9968,-312,185,52
937,-5616,6100,-9904,-311,150,21
964,-5712,6164,-9916,-282,154,23
991,-5544,6120,-10056,-198,132,8
1018,-5560,6276,-10180,-218,93,-10
1045,-5784,6020,-9992,-194,91,29
1072,-5652,6212,-10016,-212,82,-14
1099,-5508,6120,-9896,-197,125,17
1126,-5696,6100,-10080,-201,63,44
1153,-5592,6196,-10028,-254,69,33
1180,-5592,6096,-9932,-234,31,65
1207,-5688,6180,-9972,-152,39,37
1234,-5808,6024,-10080,-189,-21,53
1261,-5456,6284,-9876,-105,156,9
1288,-5596,6060,-9928,-168,178,-19
1315,-5572,6220,-9808,-67,328,-53
1342,-5520,6076,-10012,-26,301,-104
1369,-5536,5912,-10020,-211,203,-32
1396,-5676,6000,-10012,-199,79,-74
1423,-5588,5948,-10112,-178,-108,-36
1450,-5484,6296,-9912,-56,57,-43
1477,-5684,6056,-10080,-196,38,-55
1504,-5484,6240,-9928,-172,229,-35
1531,-5460,6316,-9912,-88,330,-26
1558,-5588,6236,-9892,54,401,-168
