T,AX,AY,AZ,GX,GY,GZ
46,-4.163517,-1.735796,-6.409278,-0.031443,0.018652,-0.000400
61,-4.244920,-1.728614,-6.330269,-0.031309,0.019185,0.001732
76,-4.151546,-1.699883,-6.394913,-0.036772,0.020917,-0.001199
91,-4.118027,-1.611298,-6.308722,-0.029444,0.012391,0.001599
106,-4.158728,-1.704672,-6.265626,-0.028511,0.013456,0.003730
121,-4.237737,-1.745373,-6.394913,-0.025847,0.010792,-0.001066
136,-4.170699,-1.745373,-6.246472,-0.031842,0.013323,0.004130
151,-4.118027,-1.666364,-6.385336,-0.032508,0.019185,0.001066
166,-4.144363,-1.675941,-6.260838,-0.035306,0.019319,0.005596
181,-4.283227,-1.728614,-6.313510,-0.031176,0.018786,-0.000799
196,-4.132392,-1.673547,-6.299145,-0.031576,0.015721,0.001998
211,-4.156334,-1.754950,-6.330269,-0.029577,0.013057,0.004796
226,-4.108450,-1.733402,-6.217741,-0.028511,0.011724,0.001732
241,-4.244920,-1.733402,-6.363788,-0.029977,0.017453,0.002798
256,-4.158728,-1.747767,-6.268020,-0.032375,0.014389,-0.001332
271,-4.065354,-1.699883,-6.306327,-0.033175,0.015721,0.001466
286,-4.034230,-1.733402,-6.296751,-0.028112,0.016387,0.002531
301,-4.161122,-1.697489,-6.306327,-0.030110,0.014256,0.001599
316,-4.259285,-1.757344,-6.246472,-0.027979,0.013723,0.003730
331,-4.177882,-1.704672,-6.236896,-0.031043,0.015055,0.002931
346,-4.113238,-1.714248,-6.294356,-0.030243,0.014922,0.002132
361,-4.187459,-1.702277,-6.227318,-0.030243,0.015855,0.001332
376,-4.237737,-1.675941,-6.332664,-0.033175,0.017187,0.002531
391,-4.146757,-1.687912,-6.227318,-0.030510,0.012790,0.003331
406,-4.144363,-1.692701,-6.337452,-0.028378,0.017187,-0.000533
421,-4.216189,-1.699883,-6.284780,-0.030910,0.015455,0.003198
436,-4.266468,-1.757344,-6.356606,-0.031975,0.013057,-0.000400
451,-4.115633,-1.659182,-6.289568,-0.031309,0.011325,0.002931
466,-4.091691,-1.663970,-6.363788,-0.031176,0.012923,0.000266
481,-4.113238,-1.721431,-6.287174,-0.032508,0.016654,0.003597
496,-4.235343,-1.695095,-6.260838,-0.029711,0.011991,0.000799
511,-4.165911,-1.678335,-6.275203,-0.027845,0.015588,-0.001199
526,-4.058172,-1.726219,-6.315904,-0.030377,0.013856,0.002398
541,-4.216189,-1.716643,-6.291962,-0.029844,0.012923,0.000666
556,-4.213795,-1.754950,-6.277597,-0.030510,0.015455,0.002531
571,-4.170699,-1.663970,-6.332664,-0.031709,0.015588,0.001199
586,-4.082114,-1.680730,-6.299145,-0.031309,0.015188,0.005596
601,-4.129998,-1.709460,-6.366182,-0.033974,0.011591,0.003331
616,-4.240131,-1.733402,-6.291962,-0.028378,0.012391,-0.001599
631,-4.244920,-1.735796,-6.296751,-0.031443,0.012124,0.001332
646,-4.046201,-1.613692,-6.354211,-0.030643,0.014389,-0.000933
661,-4.163517,-1.709460,-6.351817,-0.029577,0.016787,0.001865
676,-4.223372,-1.754950,-6.404490,-0.030910,0.017853,0.001199
691,-4.161122,-1.697489,-6.299145,-0.031842,0.015988,0.001599
706,-4.113238,-1.625663,-6.342240,-0.027845,0.012257,0.000000
721,-4.101267,-1.685518,-6.385336,-0.031975,0.014123,0.002931
736,-4.225766,-1.675941,-6.337452,-0.033574,0.017720,0.003198
751,-4.204218,-1.673547,-6.301539,-0.030510,0.015721,0.000400
766,-4.077325,-1.678335,-6.251261,-0.028245,0.010792,0.002398
781,-4.149151,-1.647211,-6.303933,-0.027712,0.013456,0.000799
796,-4.235343,-1.750161,-6.272809,-0.035573,0.019452,0.003064
811,-4.299986,-1.716643,-6.301539,-0.034107,0.019718,0.003464
826,-4.110844,-1.580173,-6.359000,-0.027712,0.014389,0.000533
841,-4.096479,-1.666364,-6.291962,-0.030510,0.009060,0.001865
