T,AX,AY,AZ,GX,GY,GZ
46,-4.474763,-6.337452,-3.450045,0.027712,-0.027179,-0.003597
61,-4.419696,-6.394913,-3.639187,0.068348,0.050095,-0.030510
76,-4.278439,-6.272809,-3.428497,0.054225,-0.022116,-0.028378
91,-4.266468,-6.617573,-3.423708,0.029311,0.017320,-0.022250
106,-4.386178,-6.588843,-3.471592,-0.019185,0.006129,-0.003997
121,-4.345476,-6.536170,-3.473987,-0.049296,0.020251,0.004263
136,-4.244920,-6.241684,-3.560178,-0.036239,0.017853,-0.001199
151,-4.256891,-6.234501,-3.596091,-0.001998,0.009992,-0.019185
166,-4.292804,-6.411672,-3.620033,0.015721,0.002132,-0.028911
181,-4.436456,-6.406884,-3.509900,0.016521,0.002665,-0.027712
196,-4.206612,-6.394913,-3.567360,0.001066,-0.036772,-0.019985
211,-4.192247,-6.320693,-3.490746,0.019718,0.046764,-0.039170
226,-4.364630,-6.476315,-3.557784,-0.004263,-0.023182,-0.021983
241,-4.446033,-6.591237,-3.351882,-0.000533,0.052493,-0.024914
256,-4.280833,-6.579266,-3.529053,-0.025580,-0.010525,-0.005329
271,-4.252102,-6.540959,-3.349488,-0.038770,0.032508,0.004930
286,-4.230554,-6.552930,-3.576937,-0.062619,0.008926,0.016521
301,-4.383783,-6.526594,-3.529053,-0.076342,0.031975,0.031176
316,-4.240131,-6.232107,-3.615244,-0.060354,0.022116,0.022783
331,-4.259285,-6.361394,-3.600879,-0.032775,0.024914,0.009459
346,-4.192247,-6.399701,-3.459621,-0.026513,0.005196,0.001599
361,-4.357447,-6.442797,-3.521871,-0.019718,0.019052,-0.002931
376,-4.326323,-6.557718,-3.493140,-0.037305,0.016920,0.008660
391,-4.309563,-6.442797,-3.428497,-0.058089,0.019585,0.017054
406,-4.271256,-6.224924,-3.373430,-0.033841,0.007594,0.005196
421,-4.304775,-6.342240,-3.538630,-0.003331,0.010126,-0.015055
436,-4.381389,-6.428432,-3.524265,0.002798,-0.003730,-0.019718
