T,AX,AY,AZ,GX,GY,GZ
46,-0.050278,-8.920795,-1.927332,-0.029577,0.014123,0.000266
61,-0.112527,-8.848969,-1.829170,-0.031842,0.015188,0.003597
76,-0.215478,-8.971073,-1.889025,-0.035972,0.012124,0.011591
91,-0.141258,-8.875305,-1.857901,-0.037838,0.013856,0.010792
106,-0.117316,-8.894459,-1.860295,-0.034640,0.011458,0.010792
121,-0.057461,-8.870517,-1.819593,-0.030910,0.015188,0.003331
136,-0.205901,-8.956708,-1.798045,-0.034240,0.014922,0.005596
151,-0.256180,-8.985439,-1.900996,-0.042767,0.015988,0.004530
166,-0.081403,-8.908824,-1.886631,-0.046897,0.011724,0.004530
181,-0.088585,-8.808268,-1.920150,-0.043433,0.018119,0.002665
196,-0.136469,-8.916007,-1.960851,-0.037571,0.017720,0.003730
211,-0.198719,-8.896853,-1.903390,-0.035706,0.016920,-0.000400
226,-0.148441,-8.918401,-1.838747,-0.033708,0.011858,-0.002132
241,0.004788,-8.889670,-1.893813,-0.033841,0.014922,-0.000400
256,-0.124498,-8.954314,-1.869871,-0.037172,0.017054,0.001599
271,-0.141258,-8.983045,-1.927332,-0.043966,0.017720,0.006129
286,-0.225055,-8.844181,-1.994370,-0.049296,0.022116,0.009859
301,-0.129287,-8.851363,-1.936909,-0.040769,0.018119,0.006395
316,-0.112527,-8.822633,-1.905784,-0.027712,0.022783,0.002531
331,-0.189142,-8.951920,-1.896208,-0.028378,0.017320,-0.001066
346,-0.196325,-8.918401,-1.798045,-0.028778,0.015455,-0.001199
361,-0.045490,-8.959103,-1.793257,-0.035573,0.008793,0.001466
376,-0.074220,-8.803479,-1.939303,-0.035040,0.010925,0.002398
391,-0.172383,-8.884882,-1.960851,-0.027179,0.018652,0.000266
406,-0.237026,-8.942343,-1.936909,-0.030910,0.015988,0.000266
421,-0.131681,-8.892065,-1.891419,-0.032775,0.017587,0.001066
436,-0.105345,-8.884882,-1.826776,-0.030910,0.014655,-0.000933
451,-0.107739,-8.927978,-1.884237,-0.029311,0.014789,0.000400
466,-0.225055,-8.930372,-1.862689,-0.031576,0.016254,-0.001332
481,-0.167594,-8.882488,-1.867477,-0.039170,0.013856,-0.001199
496,-0.150835,-8.844181,-1.908179,-0.040902,0.016254,0.003597
511,-0.062249,-8.820239,-1.934515,-0.033441,0.010792,0.005329
526,-0.155623,-8.848969,-1.956063,-0.021983,0.015455,-0.002265
541,-0.167594,-8.882488,-1.826776,-0.017720,0.016121,-0.005862
