T,AX,AY,AZ,GX,GY,GZ
46,-4.853047,1.640028,-5.841852,-0.033308,0.014922,0.001066
61,-4.845864,1.776498,-5.925649,-0.033441,0.015721,0.000666
76,-4.675876,1.788469,-5.892130,-0.035972,0.017453,0.007061
91,-4.707000,1.769315,-5.853823,-0.037172,0.016654,0.004930
106,-4.781221,1.762132,-5.951985,-0.035440,0.016254,0.003864
121,-4.735731,1.786074,-5.786786,-0.033974,0.018119,0.002398
136,-4.644751,1.781286,-5.815516,-0.030910,0.019851,0.002265
151,-4.699818,1.728614,-5.899313,-0.032109,0.014389,-0.000799
166,-4.862624,1.709460,-5.801151,-0.035040,0.017054,0.002931
181,-4.747702,1.709460,-5.839458,-0.033041,0.015855,-0.000533
196,-4.709394,1.766921,-5.899313,-0.031975,0.012524,0.000666
211,-4.673481,1.728614,-5.894525,-0.030776,0.016121,0.001066
226,-4.814740,1.704672,-5.975927,-0.032908,0.015588,0.001865
241,-4.807557,1.757344,-6.014235,-0.035306,0.016254,0.003198
256,-4.716577,1.745373,-5.963956,-0.030110,0.017187,0.002931
271,-4.704606,1.726219,-5.853823,-0.030377,0.016521,-0.004263
286,-4.797980,1.704672,-5.872977,-0.034107,0.018386,0.001199
301,-4.805163,1.769315,-5.920861,-0.032109,0.016387,0.000266
316,-4.752491,1.764527,-5.853823,-0.035306,0.019185,0.003997
331,-4.752491,1.783680,-5.870583,-0.035972,0.022516,0.002132
346,-4.819528,1.774103,-5.889736,-0.030243,0.016121,0.002265
361,-4.793192,1.711854,-5.793968,-0.033041,0.020784,-0.000266
376,-4.754885,1.812411,-5.884948,-0.030643,0.017720,0.002531
391,-4.690241,1.702277,-5.784391,-0.029844,0.011325,-0.003198
406,-4.821922,1.702277,-5.849035,-0.028511,0.012657,-0.001732
421,-4.917690,1.635240,-5.887342,-0.036639,0.019052,0.004130
436,-4.666299,1.740585,-5.827487,-0.035706,0.011858,0.006662
451,-4.728548,1.819593,-5.851429,-0.031043,0.015588,0.001599
466,-4.766856,1.754950,-5.932832,-0.029977,0.015588,-0.003864
481,-4.764462,1.654393,-5.770026,-0.032242,0.017986,-0.002132
496,-4.709394,1.709460,-5.882554,-0.030643,0.012257,-0.000666
511,-4.671087,1.733402,-5.954380,-0.032908,0.016387,0.002665
526,-4.819528,1.675941,-5.894525,-0.035839,0.015055,0.001066
541,-4.774038,1.800440,-5.913678,-0.034907,0.008660,0.002132
556,-4.740520,1.778892,-5.853823,-0.031176,0.014389,-0.000133
571,-4.654328,1.750161,-5.928043,-0.029844,0.010792,-0.000533
586,-4.699818,1.731008,-5.858612,-0.034507,0.017720,0.003864
601,-4.793192,1.726219,-5.892130,-0.030776,0.015588,0.001865
616,-4.750096,1.709460,-5.875371,-0.028645,0.014922,-0.000666
631,-4.697423,1.723825,-5.920861,-0.037704,0.019452,0.006662
646,-4.747702,1.726219,-5.913678,-0.035040,0.016920,0.005196
661,-4.771644,1.740585,-5.868188,-0.032908,0.010126,0.000000
676,-4.809951,1.702277,-5.870583,-0.033974,0.018652,0.000133
691,-4.730942,1.766921,-5.817910,-0.033041,0.016387,-0.000533
706,-4.723760,1.711854,-5.975927,-0.032242,0.016920,0.003198
721,-4.819528,1.711854,-5.942409,-0.034107,0.017054,0.004130
736,-4.783615,1.740585,-5.863400,-0.030776,0.015455,0.000666
751,-4.704606,1.810017,-5.892130,-0.031309,0.015455,0.001599
766,-4.718971,1.695095,-5.901707,-0.032375,0.016654,0.004130
781,-4.833893,1.723825,-5.942409,-0.032375,0.011458,0.001599
796,-4.762067,1.752556,-5.892130,-0.033441,0.017853,0.000400
811,-4.690241,1.747767,-5.920861,-0.031576,0.014789,0.002265
826,-4.747702,1.759738,-5.841852,-0.031576,0.013456,-0.001466
841,-4.788404,1.659182,-5.880159,-0.033441,0.012524,0.000266
856,-4.786009,1.714248,-5.911284,-0.035306,0.015988,0.003997
871,-4.659116,1.752556,-5.868188,-0.037305,0.010925,0.005063
886,-4.695029,1.740585,-5.992687,-0.035839,0.014789,0.004663
901,-4.800375,1.733402,-5.834670,-0.032642,0.014256,-0.000933
916,-4.783615,1.726219,-5.844246,-0.032109,0.015588,0.000666
931,-4.695029,1.738190,-5.856217,-0.031443,0.018786,0.000666
946,-4.687847,1.716643,-5.858612,-0.030776,0.015588,0.001998
961,-4.797980,1.726219,-5.863400,-0.030643,0.017187,0.002531
976,-4.776433,1.745373,-5.968745,-0.030510,0.016121,0.000799
991,-4.709394,1.764527,-5.920861,-0.033974,0.015988,-0.001865
1006,-4.762067,1.721431,-5.856217,-0.036639,0.016787,-0.001332
1021,-4.786009,1.685518,-5.904101,-0.035573,0.010525,0.002798
1036,-4.752491,1.731008,-5.810728,-0.038637,0.006928,0.001732
1051,-4.668693,1.819593,-5.784391,-0.034907,0.012257,0.000266
1066,-4.721365,1.752556,-5.889736,-0.033441,0.015455,0.001199
1081,-4.704606,1.680730,-5.951985,-0.032109,0.011591,0.000266
1096,-4.841076,1.678335,-5.884948,-0.034374,0.017853,0.003730
1111,-4.752491,1.726219,-5.880159,-0.038237,0.015055,0.008260
1126,-4.695029,1.747767,-5.932832,-0.043300,0.016121,0.008394
1141,-4.788404,1.699883,-5.863400,-0.041035,0.015988,0.006662
1156,-4.860229,1.726219,-5.916072,-0.046098,0.021450,0.008394
1171,-4.714183,1.769315,-5.904101,-0.044499,0.015188,0.013723
1186,-4.663905,1.733402,-5.961562,-0.043833,0.018519,0.013057
1201,-4.793192,1.714248,-5.908890,-0.045299,0.020518,0.010658
1216,-4.836287,1.695095,-5.798757,-0.043167,0.012391,0.011458
1231,-4.733336,1.726219,-5.901707,-0.044899,0.019452,0.017054
1246,-4.728548,1.838747,-5.930438,-0.052893,0.017054,0.025181
1261,-4.632780,1.800440,-5.822699,-0.038904,0.011325,0.007328
1276,-4.850653,1.824382,-5.930438,-0.032375,0.013723,0.000666
1291,-4.738125,1.845930,-5.896919,-0.031709,0.013057,-0.000933
1306,-4.654328,1.731008,-5.930438,-0.034107,0.011591,-0.000533
1321,-4.786009,1.771709,-5.846641,-0.033041,0.009193,0.000133
1336,-4.865018,1.776498,-5.930438,-0.035839,0.010525,0.002531
1351,-4.778827,1.831564,-5.868188,-0.034773,0.012790,0.001865
1366,-4.661510,1.771709,-5.839458,-0.033574,0.008660,0.002665
1381,-4.774038,1.786074,-5.935226,-0.041302,0.017187,0.003331
