T,AX,AY,AZ,GX,GY,GZ
46,-2.221819,7.493851,-3.342305,-0.044766,0.015855,0.008260
61,-2.238579,7.467515,-3.284845,-0.033574,0.018652,0.001599
76,-2.185906,7.429208,-3.344700,-0.031443,0.015455,-0.001332
91,-2.152387,7.508216,-3.258508,-0.031576,0.013989,0.000133
106,-2.209848,7.460332,-3.265691,-0.028511,0.013856,-0.000400
121,-2.389413,7.479486,-3.308787,-0.025314,0.014655,-0.000933
136,-2.291251,7.524976,-3.373430,-0.027579,0.009859,-0.001599
151,-2.217031,7.453150,-3.356671,-0.020384,0.011325,-0.005729
166,-2.250550,7.484274,-3.402161,-0.024648,0.011591,0.000799
181,-2.324770,7.419631,-3.344700,-0.030510,0.012124,0.000133
196,-2.264915,7.419631,-3.260903,-0.035972,0.014522,0.006928
211,-2.217031,7.479486,-3.335123,-0.041168,0.017320,0.011724
226,-2.166753,7.515399,-3.378219,-0.047430,0.017720,0.011724
241,-2.219425,7.474698,-3.373430,-0.046231,0.016920,0.011458
256,-2.269703,7.513005,-3.251326,-0.032642,0.019319,-0.001599
271,-2.250550,7.481880,-3.385401,-0.037172,0.013323,0.003597
286,-2.255338,7.450756,-3.229778,-0.036239,0.014123,0.007727
301,-2.255338,7.438785,-3.363853,-0.041168,0.017587,0.004263
316,-2.248155,7.563283,-3.308787,-0.039037,0.014123,0.005329
331,-2.219425,7.580042,-3.368642,-0.035440,0.016521,0.002265
346,-2.202666,7.450756,-3.435679,-0.033441,0.012391,0.000266
361,-2.346318,7.424419,-3.318363,-0.037305,0.013456,0.001865
376,-2.284068,7.469909,-3.397372,-0.037971,0.012790,0.007194
391,-2.169147,7.489063,-3.323152,-0.040636,0.014655,0.004130
406,-2.171541,7.513005,-3.344700,-0.032775,0.015721,0.003464
421,-2.286463,7.479486,-3.332729,-0.031709,0.015988,0.000533
436,-2.310405,7.477092,-3.342305,-0.027579,0.012257,0.001066
451,-2.164358,7.517793,-3.337517,-0.033841,0.013057,0.004663
466,-2.197877,7.443573,-3.330334,-0.035839,0.014922,0.006662
481,-2.272097,7.465121,-3.229778,-0.043700,0.012657,0.004397
496,-2.293645,7.472303,-3.284845,-0.036905,0.014389,0.005063
511,-2.202666,7.496245,-3.399766,-0.033708,0.016387,0.001066
526,-2.181118,7.474698,-3.323152,-0.031975,0.016387,-0.000133
541,-2.202666,7.414843,-3.232172,-0.043167,0.024381,0.008527
556,-2.324770,7.706935,-3.339911,-0.039570,0.013989,0.002398
571,-2.202666,7.412448,-3.318363,-0.008260,0.007061,-0.010658
586,-2.181118,7.580042,-3.366247,-0.030910,0.011191,0.002132
601,-2.319981,7.431602,-3.313575,-0.024515,0.003331,-0.003198
616,-2.310405,7.510611,-3.347094,-0.047297,0.016920,0.004263
631,-2.195483,7.615955,-3.335123,-0.029178,0.011591,-0.001599
646,-2.159570,7.577648,-3.383007,-0.033308,0.010792,0.001066
661,-2.267309,7.515399,-3.234566,-0.018519,0.010658,-0.009459
676,-2.312799,7.429208,-3.421314,-0.013989,0.015322,-0.006928
691,-2.233790,7.481880,-3.265691,-0.019985,0.009859,-0.003597
706,-2.178724,7.438785,-3.251326,-0.033308,0.015588,0.005729
