T,AX,AY,AZ,GX,GY,GZ
46,-5836,6136,-9760,-245,161,11
73,-5692,6104,-9716,-182,204,-6
100,-5452,6196,-9844,-197,410,0
127,-5604,6080,-9932,-243,207,-30
154,-5552,6008,-10152,-231,202,-6
181,-5440,6160,-9900,-255,166,-1
208,-5608,6136,-9864,-270,126,2
235,-5732,6172,-9752,-168,216,-41
262,-5616,6104,-10048,-146,264,-29
289,-5540,6304,-9848,-203,286,-39
316,-5724,6184,-9904,-122,290,-64
343,-5480,6100,-10136,-118,252,-71
370,-5464,6260,-9992,-146,328,-78
397,-5620,6140,-9936,-115,372,-135
424,-5520,5960,-9988,-150,237,-84
451,-5524,6088,-10124,-279,292,-45
478,-5632,6256,-9968,-320,338,-60
505,-5568,6184,-9952,-203,366,-136
532,-5460,5880,-10064,-197,237,-33
559,-5468,6160,-10044,-338,73,21
586,-5680,6076,-9812,-307,98,-33
613,-5524,6156,-9936,-278,119,-37
640,-5552,5944,-10112,-284,43,6
667,-5644,6012,-9864,-418,31,50
694,-5436,6160,-9888,-502,-3,102
721,-5608,6196,-10036,-451,-44,132
748,-5760,6240,-9948,-253,-7,91
775,-5616,6112,-10176,-220,-53,108
802,-5600,6192,-9980,-318,-69,137
829,-5764,6316,-10064,-297,15,142
856,-5596,6252,-9884,-208,29,98
883,-5408,6212,-9920,-190,-49,156
910,-5592,6320,-9920,-193,-1,118
937,-5656,6152,-9972,-245,92,109
964,-5520,6288,-9836,-167,131,43
991,-5652,6424,-9820,-125,93,38
1018,-5608,6396,-9960,-164,89,74
1045,-5404,6496,-9916,-72,153,-8
1072,-5636,5968,-10180,-69,135,-24
1099,-5672,6016,-10292,-156,7,54
1126,-5624,6332,-9900,-328,23,82
1153,-5656,6348,-10024,-284,69,51
1180,-5916,6148,-10036,-230,63,18
1207,-5552,6364,-9968,-265,60,91
1234,-5668,6324,-10036,-266,59,42
1261,-5464,6216,-9984,-185,103,41
1288,-5620,6340,-9964,-124,106,45
1315,-5572,6068,-9896,-231,-11,102
1342,-5508,6276,-9904,-293,-25,77
1369,-5688,6296,-9900,-311,49,60
1396,-5684,6384,-9964,-217,48,59
1423,-5572,6156,-10016,-183,56,65
1450,-5624,6196,-10092,-240,77,52
1477,-5656,6244,-10004,-334,111,42
1504,-5448,6220,-9884,-271,59,54
1531,-5684,6332,-9876,-335,82,66
1558,-5608,6320,-9896,-273,145,43
1585,-5516,6120,-9864,-271,113,29
1612,-5444,6368,-9816,-218,207,2
1639,-5700,6124,-9896,-194,190,-52
1666,-5644,6168,-10024,-158,133,-3
1693,-5488,6188,-9932,-193,86,21
1720,-5700,6280,-9972,-136,138,25
1747,-5728,6256,-9868,-36,181,-10
1774,-5540,6024,-10108,-96,153,34
1801,-5608,6196,-9964,-201,90,43
1828,-5740,6212,-10076,-292,21,53
1855,-5492,6260,-9880,-271,20,65
1882,-5604,6296,-9936,-282,38,95
1909,-5636,6232,-9988,-202,102,32
1936,-5564,6192,-9904,-191,128,74
1963,-5564,6268,-9992,-168,53,49
1990,-5676,6080,-10032,-261,109,37
2017,-5680,6240,-9928,-336,234,35
2044,-5428,6244,-9780,-345,129,21
2071,-5620,6296,-9988,-374,120,68
2098,-5544,6036,-9840,-329,95,49
2125,-5328,6096,-10056,-321,196,42
2152,-5744,5792,-9992,-311,70,78
2179,-5528,6176,-9856,-323,104,50
2206,-5464,6044,-9848,-304,113,37
2233,-5580,6172,-9896,-289,156,44
2260,-5600,5952,-9872,-225,90,27
2287,-5460,6280,-9884,-154,124,-7
2314,-5660,5904,-9940,-155,91,12
2341,-5640,6276,-10040,-179,73,29
2368,-5516,6316,-9764,-255,99,52
2395,-5428,6336,-9936,-241,139,43
2422,-5680,6156,-9956,-181,105,32
2449,-5508,6220,-10008,-221,72,29
2476,-5576,6188,-9972,-307,98,34
2503,-5736,6212,-9988,-302,150,30
2530,-5592,6188,-9944,-259,100,51
2557,-5500,6332,-10072,-185,95,11
2584,-5608,6316,-9940,-141,122,23
2611,-5752,6264,-10020,-122,203,-15
2638,-5468,6260,-9948,-132,186,-12
2665,-5744,6192,-10156,-192,146,11
2692,-5768,6220,-9956,-263,110,-2
2719,-5656,6344,-10084,-182,60,52
2746,-5624,6344,-9868,-142,72,33
2773,-5696,6272,-10184,-180,149,5
2800,-5664,6076,-9884,-247,172,-2
2827,-5520,6432,-10004,-222,212,-31
2854,-5852,6312,-10064,-225,139,-4
2881,-5576,6448,-10016,-167,178,-34
2908,-5508,6252,-10028,-210,128,-1
2935,-5768,6164,-10036,-269,85,21
2962,-5720,6072,-9988,-311,53,39
2989,-5544,6336,-9984,-292,47,29
3016,-5728,6360,-9952,-292,-28,83
3043,-5748,6408,-10012,-243,3,101
3070,-5384,6140,-10084,-537,180,82
3097,-5432,6280,-9952,-790,431,-99
3124,-5736,6092,-10012,-836,599,-225
3151,-5456,6476,-9744,-759,28,-317
3178,-5648,5992,-9864,-301,-230,-185
3205,-5768,5952,-9796,-568,-382,273
3232,-5564,6828,-9624,-148,-109,178
3259,-5620,6572,-9756,320,175,48
3286,-5616,6640,-9864,557,281,80
3313,-5580,6148,-9960,594,221,67
3340,-5448,5940,-10300,227,105,63
3367,-5652,6008,-10260,-368,4,57
3394,-5696,5868,-10328,-761,-137,74
3421,-5540,6360,-9904,-851,-133,112
3448,-5568,6632,-9500,-594,10,72
3475,-5776,6216,-9596,-378,133,79
3502,-5380,6516,-9724,-67,234,19
3529,-5484,6240,-9784,133,205,10
3556,-5748,5900,-10064,171,17,109
3583,-5568,6056,-10076,-28,-85,73
3610,-5516,6140,-10100,-236,-190,84
3637,-5632,6232,-9980,-467,-84,70
3664,-5576,6480,-9748,-509,147,19
3691,-5488,6672,-9780,-281,281,-85
3718,-5720,6256,-9668,-143,347,-32
3745,-5696,6060,-10064,62,390,-12
3772,-5392,6264,-9904,62,427,45
3799,-5668,6032,-9872,191,247,48
3826,-5584,5896,-10004,-32,144,88
3853,-5404,6132,-9808,-191,78,50
3880,-5620,6180,-10008,-411,76,47
3907,-5688,6244,-9908,-418,72,-8
3934,-5604,6208,-9892,-340,136,10
3961,-5488,6404,-9836,-248,176,-12
3988,-5708,6068,-9800,-89,187,-40
4015,-5468,6124,-9792,-133,173,-20
4042,-5388,6276,-9872,-285,186,10
4069,-5820,6252,-9948,-306,360,-63
4096,-5636,6184,-9988,-307,528,-155
4123,-5584,6104,-9968,-212,513,-109
4150,-5640,6036,-10004,-277,236,-87
4177,-5692,6372,-10008,-362,203,-18
4204,-5620,6016,-9928,-373,304,-59
4231,-5348,6332,-9856,-234,215,-69
4258,-5624,6116,-9976,-384,57,61
4285,-5436,6040,-9980,-285,-14,91
4312,-5352,6136,-9832,-232,-108,144
4339,-5692,6128,-10164,-18,-37,48
4366,-5280,6404,-10112,-312,16,140
4393,-5440,6268,-10032,-346,-15,94
4420,-5664,6448,-9844,-260,106,46
4447,-5428,6304,-10048,-207,205,-2
4474,-5312,6260,-10044,-267,233,-4
4501,-5640,6184,-10024,-240,331,-52
4528,-5536,6044,-9868,-301,357,-18
4555,-5468,6308,-9928,-174,193,-26
4582,-5648,6192,-9928,-255,62,48
4609,-5536,6224,-9864,-354,-6,73
4636,-5392,6276,-9976,-279,-44,54
4663,-5640,6244,-10148,-238,-102,84
4690,-5552,6308,-9948,-211,-53,119
4717,-5424,6244,-10120,30,-79,92
4744,-5496,6236,-10048,-151,-164,167
4771,-5488,6492,-10064,-134,-81,79
4798,-5672,6376,-9896,-101,-40,73
4825,-5648,6120,-9832,-34,9,35
