T,AX,AY,AZ,GX,GY,GZ
45,-1.805228,-0.995988,-7.177816,-0.025047,-0.035440,0.043167
60,-1.742979,-0.924162,-7.283162,-0.011458,-0.059554,0.040902
75,-1.798045,-0.957681,-7.290344,0.001199,-0.059821,0.035972
90,-1.742979,-0.768539,-7.292738,0.041968,-0.041168,0.030377
105,-2.111686,-1.268927,-7.252037,0.018519,-0.053159,0.032908
120,-1.929726,-1.235408,-7.275979,-0.025314,-0.057822,0.042368
135,-1.898602,-1.084573,-7.237672,-0.043433,-0.017187,0.042634
150,-1.893813,-1.007959,-7.290344,-0.025580,-0.019851,0.031443
165,-1.874660,-1.034295,-7.331046,-0.016254,-0.040103,0.026913
180,-1.905784,-1.039083,-7.201758,-0.021583,-0.043433,0.022649
195,-1.719037,-0.962469,-7.275979,-0.007594,-0.049695,0.015188
210,-1.903390,-0.648829,-7.457938,0.056623,-0.032908,0.008394
225,-1.908179,-1.273715,-7.366959,0.088066,-0.092729,-0.007061
240,-2.049437,-1.367089,-7.271191,-0.023449,-0.035573,0.038237
255,-2.042254,-1.079785,-7.283162,-0.070213,-0.013190,0.053692
270,-1.833959,-0.907402,-7.283162,-0.024648,-0.020118,0.038104
285,-1.845930,-0.995988,-7.254431,0.012657,-0.018652,0.017453
300,-1.944092,-1.074997,-7.331046,0.021983,-0.026913,0.013456
315,-1.731008,-0.936133,-7.189787,0.078740,-0.062352,-0.002931
330,-2.003947,-1.189918,-7.206547,0.013190,-0.025714,0.021983
345,-1.968034,-1.134852,-7.340622,-0.028112,-0.039170,0.042767
360,-1.819593,-0.995988,-7.333440,0.008260,-0.012391,0.039703
375,-2.039860,-1.127669,-7.249643,-0.003997,0.008127,0.041968
390,-1.865083,-1.173159,-7.266402,-0.047830,-0.013723,0.047164
405,-1.903390,-1.077391,-7.285556,-0.060620,-0.007461,0.043700
420,-2.013524,-1.189918,-7.173028,-0.077008,-0.006795,0.042900
435,-2.042254,-0.969652,-7.264008,-0.074476,-0.008394,0.038637
