T,AX,AY,AZ,GX,GY,GZ
46,-4.007894,-0.414197,-6.342240,-0.041968,0.000133,0.004130
61,-4.036624,-0.313640,-6.349423,-0.043034,0.006528,0.006395
76,-3.948039,-0.253785,-6.404490,-0.022250,-0.019052,-0.001865
91,-3.969586,-0.339977,-6.531382,-0.003464,-0.010126,-0.011058
106,-4.015076,-0.335188,-6.387730,-0.012790,-0.016254,0.000666
121,-4.074931,-0.378284,-6.447585,-0.020384,0.004930,0.002265
136,-4.084508,-0.335188,-6.459556,-0.021317,-0.021184,0.007594
151,-4.029441,-0.349553,-6.500257,-0.029977,-0.006662,0.009726
166,-3.986346,-0.248997,-6.454768,-0.026513,-0.019185,0.014922
181,-4.110844,-0.335188,-6.593631,-0.014522,-0.013456,0.007461
196,-4.240131,-0.363919,-6.665457,-0.002398,-0.015588,0.001599
211,-4.194641,-0.390255,-6.679822,-0.002665,0.006662,0.005729
226,-4.144363,-0.390255,-6.615179,0.002265,0.005862,0.004130
241,-4.144363,-0.423774,-6.466739,0.003864,0.009593,0.001865
256,-4.266468,-0.507571,-6.514623,-0.007594,0.019185,0.002798
271,-4.158728,-0.454898,-6.481104,-0.018652,0.023982,0.004663
286,-3.998317,-0.507571,-6.459556,-0.029311,0.023182,0.000533
301,-4.060566,-0.423774,-6.409278,-0.034773,0.018652,-0.003730
316,-4.024653,-0.531513,-6.354211,-0.028511,0.018519,-0.012124
331,-4.062960,-0.478840,-6.318298,-0.023982,0.014123,-0.017587
346,-3.885789,-0.435745,-6.157887,-0.018519,0.010392,-0.025047
361,-3.888184,-0.430956,-6.301539,-0.016920,-0.006262,-0.023715
376,-4.000711,-0.433351,-6.392519,-0.027046,-0.029844,-0.006129
391,-4.141969,-0.402226,-6.313510,-0.036905,-0.027179,0.003064
406,-4.192247,-0.356736,-6.505046,-0.041302,-0.024914,0.009992
421,-4.177882,-0.361524,-6.483498,-0.040902,-0.005196,0.009326
436,-3.995923,-0.330400,-6.495469,-0.024115,-0.002931,-0.003464
451,-4.165911,-0.380678,-6.550536,-0.006928,-0.015055,-0.017587
466,-4.276044,-0.562637,-6.526594,-0.031975,-0.011591,-0.002931
481,-4.206612,-0.502782,-6.459556,-0.069813,0.011191,0.020118
496,-4.276044,-0.375890,-6.643909,-0.081005,0.018386,0.029844
511,-4.235343,-0.258574,-6.490681,-0.043167,0.021450,0.012524
526,-4.177882,-0.325611,-6.349423,-0.005862,0.019718,-0.010658
541,-4.204218,-0.512359,-6.370971,-0.009193,0.018386,-0.013989
556,-4.299986,-0.634463,-6.406884,-0.050628,0.031443,0.003198
571,-4.175488,-0.541090,-6.385336,-0.074210,0.022116,0.018253
586,-4.151546,-0.371101,-6.265626,-0.065816,0.026380,0.005862
601,-4.043807,-0.330400,-6.332664,-0.044366,0.015721,0.000666
616,-4.118027,-0.373495,-6.296751,-0.031842,0.017986,-0.011591
631,-4.022259,-0.392649,-6.449979,-0.016521,-0.012124,-0.019052
646,-4.005499,-0.392649,-6.426037,-0.020251,-0.024914,-0.022250
661,-4.039018,-0.390255,-6.452374,-0.036639,-0.022916,-0.012923
676,-4.079720,-0.440533,-6.509834,-0.052360,-0.002798,-0.005729
691,-4.180276,-0.435745,-6.404490,-0.058489,-0.004530,-0.001599
706,-4.094085,-0.354342,-6.426037,-0.054492,0.005995,-0.002265
721,-4.022259,-0.414197,-6.469133,-0.059554,0.000666,0.002398
