T,AX,AY,AZ,GX,GY,GZ
46,-3600,7304,-10280,-322,-205,250
73,-3412,7604,-10548,-772,-78,573
100,-3200,8136,-10252,-344,-47,424
127,-3352,7848,-10464,530,-557,1
154,-3804,7252,-10396,-136,30,378
181,-3432,7764,-10440,-171,225,429
208,-3528,7764,-10452,325,245,86
235,-3132,7284,-10216,378,119,-110
262,-3412,7020,-10052,17,24,122
289,-3296,7752,-9984,225,126,7
316,-3588,7300,-10084,676,-128,-393
343,-3472,6816,-10356,415,-15,-479
370,-3884,6936,-10192,-302,182,-106
397,-3532,7364,-10456,-352,945,-108
424,-3204,7644,-10048,243,188,-373
451,-3456,7208,-9844,-113,293,-67
478,-3408,7704,-9728,76,91,-263
505,-3624,7412,-9820,-5,-108,-179
532,-3600,7908,-9948,-18,-60,-73
559,-3664,7560,-10180,-197,-237,142
586,-4016,7668,-10056,-297,-52,342
613,-3632,7900,-10052,-7,-289,186
640,-3656,7532,-10040,-105,-67,89
667,-3184,7388,-9960,-647,-83,212
694,-3072,7436,-10200,-1431,61,702
721,-3024,8436,-10180,-1224,-280,1003
748,-3252,8368,-9988,-108,-702,677
775,-3456,7460,-9944,-60,-807,711
802,-3476,7304,-9928,-959,-584,1138
829,-3540,7728,-10152,-545,-446,911
856,-3344,7632,-10372,161,-587,517
883,-3452,7008,-10064,-28,-360,672
910,-3540,7292,-10332,312,-747,433
937,-3808,6996,-10152,235,-106,295
964,-3592,7260,-9980,415,-305,-138
991,-3892,6932,-9960,155,-29,-185
1018,-3564,7392,-9996,-327,60,19
1045,-3472,7984,-10380,-105,-437,-263
1072,-4148,7060,-10064,-286,-241,-324
1099,-4180,7316,-10140,-796,125,-143
1126,-3796,7924,-9952,-511,179,-336
1153,-3536,8292,-10364,-304,245,-390
1180,-3528,7992,-10116,-259,34,-165
1207,-3368,8308,-9708,-245,74,8
1234,-3604,8088,-9888,44,-181,-210
1261,-4092,7452,-9872,-674,52,375
1288,-3552,8472,-10224,-372,-172,329
1315,-3624,7976,-10092,27,-28,134
1342,-3832,7832,-10292,338,-86,28
1369,-3676,7268,-10104,125,39,318
1396,-3416,7500,-10112,-178,-13,462
1423,-3804,7776,-9924,-142,-93,357
1450,-4088,7524,-10200,85,-113,217
1477,-3804,7432,-10128,-149,362,367
1504,-3416,7520,-10044,-247,17,325
1531,-4032,7236,-10016,-257,651,271
1558,-3668,7740,-10080,-187,13,278
1585,-3760,7648,-10144,-111,386,238
1612,-4032,7216,-10152,-64,339,217
1639,-3556,7320,-10200,-420,412,328
1666,-3332,7560,-10036,-397,404,251
1693,-3700,7536,-9852,-244,203,114
1720,-3560,7160,-10024,-5,367,-130
1747,-3488,7204,-9876,-246,248,-48
1774,-3720,7672,-10276,-280,227,-56
1801,-3664,7624,-9964,-104,305,-97
1828,-3380,7420,-10048,4,183,-198
1855,-3492,7656,-9964,-296,130,-137
1882,-3528,7660,-10044,-128,63,-177
1909,-3560,7612,-10192,-133,93,-93
1936,-3640,7700,-10076,-203,262,50
1963,-3652,7572,-10192,178,48,-222
1990,-3500,7340,-9800,50,37,-303
2017,-3364,7560,-9784,-238,86,-143
2044,-3708,7280,-10016,-179,60,-56
2071,-3444,7748,-10168,-287,257,16
2098,-3492,7476,-10024,-263,164,0
2125,-3592,7692,-9936,-333,69,7
2152,-3680,7380,-10152,-407,110,32
2179,-3776,7636,-10076,-136,-31,-114
2206,-3684,7336,-10260,-351,112,-25
2233,-3588,7852,-10048,-347,62,14
2260,-3820,7532,-10124,-320,253,64
2287,-3680,7684,-10164,-361,290,121
2314,-3716,7564,-9980,-186,399,-42
2341,-3684,7628,-10104,-74,214,-109
2368,-3476,7160,-10140,-430,360,109
2395,-3260,7876,-9948,-410,336,187
2422,-3616,7604,-10052,77,8,-149
2449,-3808,7240,-10016,-258,58,-28
2476,-3468,7792,-9964,-579,300,114
2503,-3580,7772,-9892,-174,181,-85
2530,-3576,7412,-9932,-138,19,-153
2557,-3484,7536,-10104,-404,-24,-23
2584,-3684,7660,-10004,-523,307,181
2611,-3624,7892,-10172,-158,369,-8
2638,-3520,7468,-10068,56,353,-167
2665,-3384,7384,-9864,-315,222,96
2692,-3524,7320,-9804,-122,56,-126
2719,-3548,7412,-10184,-189,-68,-216
2746,-3464,7688,-10260,-396,229,29
2773,-3504,7888,-10128,-101,149,-16
2800,-3520,7328,-10100,41,91,-222
2827,-3424,7372,-10032,-424,91,-105
2854,-3696,7708,-9976,-451,237,-57
2881,-3460,7856,-9984,-112,51,-197
2908,-3452,7580,-10100,-235,87,-48
2935,-3612,7728,-9980,-382,33,104
2962,-3684,7800,-10100,-450,58,172
2989,-3568,7760,-10128,-242,197,203
3016,-3644,7660,-10128,-151,141,234
3043,-3748,7536,-9940,-165,-66,221
3070,-3572,7324,-10076,-189,-108,71
3097,-3792,7456,-10104,-489,141,193
3124,-3800,7752,-10200,-212,149,56
3151,-3684,7436,-10064,-81,80,39
3178,-3552,7456,-10140,-271,218,70
3205,-3900,7456,-10116,-343,174,-32
3232,-3672,7524,-10064,-423,201,76
3259,-3340,7656,-9980,-193,200,26
3286,-3560,7548,-10108,-205,114,-41
3313,-3712,7460,-10148,-518,242,109
