T,AX,AY,AZ,GX,GY,GZ
46,-3.981557,-7.026982,-3.138798,-0.027845,0.004663,-0.000400
61,-3.835511,-6.979098,-3.193865,-0.024648,0.018919,-0.001732
76,-3.952827,-6.976704,-3.098097,-0.029444,0.009326,0.001599
91,-3.967192,-6.936002,-3.169923,-0.020384,0.014256,-0.004796
106,-3.976769,-6.947973,-3.169923,-0.022649,0.008793,0.000000
121,-3.828328,-6.959944,-3.105279,-0.021450,0.015721,-0.002665
136,-3.957615,-7.074866,-3.119645,-0.027046,0.009060,0.002798
151,-3.993528,-7.012617,-3.198653,-0.024648,0.013989,0.001066
166,-3.993528,-7.005434,-3.172317,-0.029711,0.011591,0.002398
181,-3.859453,-6.928820,-3.074155,-0.028112,0.011458,0.001199
196,-3.919308,-7.000646,-3.160346,-0.025714,0.011591,0.000266
211,-3.981557,-7.015011,-3.090914,-0.028778,0.015588,0.001599
226,-3.981557,-7.060501,-3.052607,-0.035573,0.014789,0.003064
241,-3.888184,-6.952762,-3.134010,-0.033841,0.015188,0.005063
256,-3.852270,-6.938396,-3.064578,-0.034773,0.011591,0.003997
271,-4.003105,-6.957550,-3.201048,-0.026247,0.012257,0.002132
286,-4.027047,-6.976704,-3.083732,-0.023315,0.011858,-0.001466
301,-3.902549,-7.034164,-3.069366,-0.025847,0.012391,-0.002265
316,-3.936068,-6.995857,-3.107674,-0.027579,0.014389,-0.003331
331,-3.943250,-6.983886,-3.090914,-0.039969,0.013456,0.003331
346,-3.969586,-7.007828,-3.093308,-0.031176,0.014256,0.005995
361,-3.964798,-6.991069,-3.169923,-0.018919,0.009992,0.000000
376,-3.892972,-6.902483,-3.038242,-0.011458,0.007727,-0.006662
391,-3.924097,-7.113173,-3.107674,-0.021051,0.009060,-0.008260
406,-3.986346,-7.105990,-3.081337,-0.041568,0.017853,0.008793
421,-3.955221,-6.955156,-3.100491,-0.055158,0.014123,0.013590
436,-3.876213,-6.837840,-3.196259,-0.043034,0.017720,0.007194
451,-3.928885,-6.921637,-3.138798,-0.027179,0.008660,-0.001466
466,-3.969586,-6.974309,-3.105279,-0.018253,0.010392,-0.007594
481,-3.993528,-6.995857,-3.179500,-0.021717,0.010658,-0.004130
496,-3.902549,-7.041347,-3.033453,-0.028112,0.010658,0.001066
511,-3.914520,-6.993463,-3.098097,-0.035573,0.016920,0.002398
526,-3.950433,-6.950367,-3.117250,-0.036372,0.013190,0.006662
541,-4.046201,-7.015011,-3.193865,-0.031842,0.015455,0.001998
556,-3.885789,-7.050924,-3.095703,-0.036106,0.013456,0.003064
571,-3.866636,-6.924031,-3.143587,-0.030510,0.016920,0.000266
586,-3.921702,-7.022193,-3.090914,-0.035306,0.011191,0.003064
601,-3.988740,-7.026982,-3.100491,-0.034240,0.019585,0.003730
616,-3.957615,-6.988675,-3.126827,-0.037571,0.013723,0.005063
631,-3.866636,-6.928820,-3.093308,-0.036372,0.019319,0.003064
646,-3.859453,-6.991069,-3.062184,-0.035573,0.012923,0.001199
