T,AX,AY,AZ,GX,GY,GZ
46,-4.616021,-2.123657,-6.117185,-0.075675,-0.033974,-0.043433
61,-4.793192,-2.082955,-6.150704,-0.055691,-0.027712,-0.061286
76,-4.865018,-2.111686,-6.177040,-0.038104,-0.023715,-0.085934
91,-4.898537,-2.217031,-6.277597,-0.039703,-0.013989,-0.095660
106,-4.991910,-2.343923,-6.210559,-0.049029,0.005196,-0.096992
121,-5.085284,-2.468422,-6.239290,-0.081804,0.045698,-0.079939
136,-4.915296,-2.401384,-6.320693,-0.117510,0.082737,-0.062485
151,-4.740520,-2.257732,-6.354211,-0.138960,0.120574,-0.053426
166,-4.685452,-2.092532,-6.200982,-0.128701,0.084202,-0.052493
181,-4.721365,-1.987187,-6.193799,-0.087266,0.118842,-0.064217
196,-4.599261,-2.003947,-6.126762,-0.063951,0.126037,-0.061686
211,-4.419696,-1.924938,-6.009446,-0.053159,0.145355,-0.047963
226,-4.256891,-1.912967,-5.856217,-0.033574,0.134830,-0.042101
241,-4.290410,-1.951274,-5.822699,-0.015455,0.110848,-0.034773
256,-4.230554,-1.968034,-5.765238,-0.012391,0.097259,-0.028378
271,-4.242526,-2.013524,-5.710171,-0.023982,0.068747,-0.010126
286,-4.091691,-2.015918,-5.676652,-0.051694,0.073144,0.017587
301,-4.110844,-1.886631,-5.738902,-0.062352,0.054225,0.041701
316,-4.187459,-1.874660,-5.755661,-0.056623,0.051960,0.048896
331,-4.185064,-1.798045,-5.765238,-0.036905,0.022916,0.049562
346,-4.144363,-1.800440,-5.846641,-0.007328,0.013190,0.037571
361,-4.201824,-1.910573,-5.825093,0.016787,-0.000533,0.026380
376,-4.388572,-2.068590,-5.973533,0.016654,-0.006129,0.025314
391,-4.446033,-2.133234,-5.968745,-0.001865,-0.000666,0.030377
406,-4.417302,-2.116474,-6.002264,-0.026380,0.005063,0.031842
421,-4.381389,-2.070984,-6.098032,-0.035839,0.025181,0.030243
436,-4.450821,-2.070984,-5.975927,-0.030243,0.020784,0.015455
451,-4.436456,-2.039860,-5.992687,-0.012790,0.011191,-0.004130
466,-4.525041,-2.190695,-6.014235,-0.013456,-0.009326,-0.012391
481,-4.515464,-2.214637,-6.126762,-0.040369,0.000933,-0.001998
496,-4.503493,-2.219425,-6.078878,-0.060087,0.012923,0.009326
511,-4.594473,-2.049437,-6.121974,-0.061420,0.020784,0.011191
526,-4.469975,-1.889025,-6.100426,-0.034907,0.026913,-0.007861
541,-4.328717,-1.867477,-6.054936,-0.011191,0.008527,-0.021051
556,-4.460398,-1.984793,-5.990293,-0.003331,0.013590,-0.026113
571,-4.436456,-2.116474,-5.987898,-0.027979,0.018519,-0.013190
586,-4.304775,-2.068590,-5.949591,-0.059288,0.027446,0.005329
601,-4.326323,-1.968034,-5.978322,-0.064617,0.004263,0.012124
616,-4.405331,-1.991976,-6.002264,-0.054225,-0.005462,0.009193
631,-4.443638,-1.903390,-5.956774,-0.046098,-0.023582,0.011058
646,-4.362236,-2.006341,-5.913678,-0.041168,-0.004930,0.009992
661,-4.393360,-1.989582,-6.057330,-0.043167,-0.010126,0.012657
676,-4.431667,-2.082955,-5.904101,-0.047297,-0.019452,0.016521
691,-4.556166,-2.042254,-6.023811,-0.051960,-0.013590,0.019185
706,-4.465186,-2.042254,-6.095637,-0.061286,-0.009593,0.023582
721,-4.400543,-1.953669,-6.019023,-0.058222,-0.001865,0.014922
736,-4.410120,-1.934515,-6.110003,-0.035440,-0.002531,0.003198
751,-4.503493,-2.001553,-5.971139,-0.030110,-0.004930,0.005995
766,-4.467580,-2.073379,-6.076484,-0.040636,0.000666,0.016654
781,-4.465186,-2.018312,-6.014235,-0.056357,0.007727,0.026513
796,-4.503493,-1.972822,-6.174646,-0.053292,0.007328,0.024648
811,-4.560954,-1.984793,-6.102820,-0.049162,0.003864,0.022250
826,-4.515464,-1.941698,-6.119579,-0.020118,-0.001066,0.007994
841,-4.580108,-1.960851,-6.136339,0.001332,0.003064,-0.011058
856,-4.453215,-2.130840,-6.023811,-0.004796,0.007727,-0.011325
871,-4.673481,-2.217031,-6.177040,-0.029577,0.024248,0.002931
886,-4.632780,-2.123657,-6.071695,-0.045698,0.025714,0.011058
901,-4.572925,-2.039860,-6.136339,-0.054625,0.041302,0.017853
916,-4.323928,-1.984793,-5.959168,-0.053559,0.036505,0.020384
931,-4.498705,-1.982399,-6.071695,-0.035440,0.038237,0.011991
946,-4.436456,-2.039860,-5.992687,-0.016521,0.032775,0.000933
961,-4.369418,-2.044648,-5.896919,-0.013057,0.018652,-0.003730
976,-4.254497,-2.078167,-5.980716,-0.019185,-0.004663,-0.002931
991,-4.419696,-2.161964,-5.980716,-0.040103,-0.011591,0.008527
1006,-4.458004,-2.147599,-5.985504,-0.055691,-0.011458,0.012923
1021,-4.458004,-2.044648,-6.040571,-0.057689,-0.006262,0.009593
1036,-4.484340,-1.970428,-6.040571,-0.055824,-0.004263,0.008660
1051,-4.520253,-2.039860,-6.045359,-0.053159,0.007994,0.002665
1066,-4.589684,-1.994370,-6.066907,-0.049562,0.023182,0.001066
1081,-4.630386,-2.030283,-6.021417,-0.041035,0.021850,-0.003331
1096,-4.448427,-1.968034,-6.093243,-0.024248,0.022383,-0.010658
1111,-4.402937,-2.035071,-6.052542,-0.012790,0.015855,-0.021850
1126,-4.477157,-2.176329,-6.083666,-0.013723,0.009060,-0.020917
1141,-4.580108,-2.255338,-6.095637,-0.038637,0.017320,-0.009593
1156,-4.517859,-2.171541,-6.019023,-0.059688,0.015188,-0.003331
1171,-4.491522,-2.102109,-6.143521,-0.072478,0.022516,-0.005729
1186,-4.529830,-1.989582,-6.105214,-0.067548,0.037305,-0.009459
1201,-4.601655,-1.991976,-6.138733,-0.054758,0.036905,-0.019052
1216,-4.601655,-1.829170,-6.205770,-0.025980,0.049828,-0.029711
1231,-4.453215,-1.869871,-6.028600,-0.000799,0.053426,-0.039436
1246,-4.402937,-1.941698,-6.014235,0.010392,0.055557,-0.044899
1261,-4.333505,-2.013524,-5.942409,0.011591,0.029711,-0.047697
1276,-4.455609,-2.138022,-5.971139,-0.010525,0.026113,-0.036239
1291,-4.477157,-2.114080,-6.004658,-0.044899,0.020384,-0.014789
1306,-4.565742,-2.020706,-6.186617,-0.075142,0.038637,0.010392
1321,-4.584896,-1.977611,-6.160281,-0.082070,0.060221,0.024115
1336,-4.568137,-1.764527,-6.208165,-0.038371,0.064351,0.004930
1351,-4.541800,-1.771709,-5.997475,0.021184,0.055025,-0.021450
1366,-4.412514,-1.944092,-5.999869,0.052093,0.061819,-0.041701
1381,-4.414908,-2.161964,-6.059724,0.040369,0.067548,-0.040636
1396,-4.443638,-2.243367,-6.179434,-0.001466,0.074609,-0.018253
1411,-4.431667,-2.248155,-5.947197,-0.046231,0.071812,0.007994
1426,-4.237737,-2.094926,-5.983110,-0.064884,0.057289,0.020651
1441,-4.235343,-1.980005,-5.999869,-0.058622,0.054225,0.017587
1456,-4.225766,-2.044648,-5.954380,-0.045432,0.035173,0.012124
1471,-4.347870,-2.094926,-5.999869,-0.040502,0.031842,0.009193
1486,-4.261679,-2.133234,-5.913678,-0.047830,0.025847,0.022516
1501,-4.151546,-2.130840,-5.995081,-0.063418,0.019052,0.023582
1516,-4.271256,-2.094926,-5.882554,-0.072078,0.016387,0.022649
1531,-4.328717,-2.054225,-6.023811,-0.070080,0.023715,0.019718
1546,-4.299986,-2.013524,-6.023811,-0.064484,0.018253,0.015455
1561,-4.197035,-2.013524,-6.007052,-0.072211,0.013323,0.023582
1576,-4.187459,-1.980005,-6.069301,-0.066749,0.011058,0.021051
1591,-4.319140,-1.984793,-6.028600,-0.058755,0.006395,0.020917
1606,-4.352659,-1.881842,-6.088455,-0.040502,0.007727,0.010392
1621,-4.254497,-2.008735,-6.021417,-0.023449,-0.005729,0.003597
1636,-4.232948,-2.078167,-6.059724,-0.026247,-0.011724,-0.002398
1651,-4.321534,-2.130840,-6.016629,-0.033308,-0.012257,-0.002665
1666,-4.460398,-2.149993,-6.179434,-0.051294,-0.002398,-0.001199
1681,-4.398149,-2.039860,-6.042965,-0.063285,-0.003597,-0.000266
1696,-4.443638,-1.948880,-6.119579,-0.055557,-0.002798,-0.006795
1711,-4.422091,-1.991976,-6.009446,-0.040369,0.011325,-0.011991
1726,-4.455609,-2.087744,-6.071695,-0.040103,0.011458,-0.011325
1741,-4.424485,-2.044648,-5.995081,-0.056623,0.017853,-0.001865
1756,-4.335899,-1.956063,-6.148310,-0.069014,0.017453,0.007861
1771,-4.390966,-1.922544,-6.165069,-0.075942,0.034240,0.012923
1786,-4.417302,-1.915361,-6.105214,-0.068348,0.016787,0.012257
1801,-4.489128,-1.833959,-6.093243,-0.042767,0.013989,-0.005596
1816,-4.316746,-1.841141,-6.133945,-0.017720,0.004930,-0.017453
1831,-4.362236,-1.951274,-6.129156,-0.014123,0.003464,-0.021850
1846,-4.388572,-2.070984,-6.059724,-0.037704,0.007861,-0.004663
1861,-4.577713,-2.121263,-6.028600,-0.072345,0.031176,0.024381
1876,-4.446033,-1.977611,-6.050148,-0.099257,0.050095,0.045432
1891,-4.355053,-1.788469,-5.968745,-0.083003,0.046364,0.041302
1906,-4.319140,-1.857901,-5.983110,-0.055025,0.027712,0.030110
1921,-4.668693,-2.296039,-6.100426,-0.140292,0.050228,0.070613
1936,-4.086902,-1.771709,-5.925649,-0.101389,0.022516,0.049162
